"schoolname","districtname","state_district_id","state_school_id","lat","lon","nces_id"
"PACIFIC TRAILS MIDDLE","SAN DIEGUITO UNION HIGH","68346","131649",32.958944,-117.185714,"063438013861"
"PACIFIC VIEW CHARTER","OCEANSIDE UNIFIED","73569","3731221",33.211392,-117.313465,"062825008313"
"PACIFIC VIEW LEADERSHIP ELEMENTARY","SAN DIEGO UNIFIED","68338","6039861",32.671112,-117.056773,"063432005498"
"PAINTED ROCK ELEMENTARY","POWAY UNIFIED","68296","6085088",33.01623,-117.038971,"063153004891"
"PALMER WAY","NATIONAL ELEMENTARY","68221","6038814",32.67947,-117.076196,"062667004050"
"PALMQUIST ELEMENTARY","OCEANSIDE UNIFIED","73569","6038897",33.188129,-117.350277,"062825004370"
"PALOMA ELEMENTARY","SAN MARCOS UNIFIED","73791","6108872",33.159575,-117.185796,"063488010068"
"PALOMAR ELEMENTARY","CHULA VISTA ELEMENTARY","68023","6037972",32.612812,-117.04315,"060861000871"
"PALOMAR HIGH","SWEETWATER UNION HIGH","68411","3732047",32.605123,-117.073741,"063864006490"
"PARADISE HILLS ELEMENTARY","SAN DIEGO UNIFIED","68338","6040059",32.679899,-117.067287,"063432005533"
"PARK DALE LANE ELEMENTARY","ENCINITAS UNION ELEMENTARY","68080","6095046",33.047434,-117.242543,"061275001438"
"PARK VILLAGE ELEMENTARY","POWAY UNIFIED","68296","6111314",32.941421,-117.150818,"063153003938"
"PARKVIEW ELEMENTARY","CHULA VISTA ELEMENTARY","68023","6066971",32.613715,-117.031904,"060861000872"
"PARKWAY MIDDLE","LA MESA-SPRING VALLEY","68197","6038558",32.790481,-117.003481,"062025002441"
"PATHWAYS ACADEMY CHARTER","BONSALL UNIFIED","76851","132886",33.28701,-117.219281,"060142613961"
"PATHWAYS ACADEMY CHARTER SCHOOL ADULT EDUCATION","ACTON-AGUA DULCE UNIFIED","75309","134585",33.104648,-117.218724,"060000114062"
"PAUL ECKE-CENTRAL ELEMENTARY","ENCINITAS UNION ELEMENTARY","68080","6038145",33.057299,-117.296367,"061275001434"
"PAUMA ELEMENTARY","VALLEY CENTER-PAUMA UNIFIED","75614","6038962",33.315698,-117.00067,"060006908610"
"PENN ELEMENTARY","SAN DIEGO UNIFIED","68338","6077317",32.673897,-117.047281,"063432005534"
"PEPPER DRIVE ELEMENTARY","SANTEE","68361","6040372",32.827415,-116.953113,"063588006142"
"PERKINS K-8","SAN DIEGO UNIFIED","68338","6039929",32.700807,-117.148419,"063432005506"
"PERRY ELEMENTARY","SAN DIEGO UNIFIED","68338","6040067",32.685959,-117.059595,"063432005535"
"PERSHING MIDDLE","SAN DIEGO UNIFIED","68338","6061972",32.802063,-117.02057,"063432005536"
"PINE VALLEY MIDDLE","MOUNTAIN EMPIRE UNIFIED","68213","127001",32.820313,-116.526346,"062610013109"
"PIONEER ELEMENTARY","ESCONDIDO UNION","68098","6110381",33.138932,-117.071482,"061288001172"
"PIVOT CHARTER SCHOOL - SAN DIEGO","MOUNTAIN EMPIRE UNIFIED","68213","123240",33.12439,-117.208791,"062610012823"
"POINSETTIA ELEMENTARY","CARLSBAD UNIFIED","73551","113498",33.117711,-117.254841,"060750011987"
"POINT LOMA HIGH","SAN DIEGO UNIFIED","68338","3735750",32.740256,-117.225138,"063432005537"
"POMERADO ELEMENTARY","POWAY UNIFIED","68296","6039002",32.958084,-117.064132,"063153004892"
"PORTER ELEMENTARY","SAN DIEGO UNIFIED","68338","108274",32.699152,-117.092716,"063432011382"
"POTRERO ELEMENTARY","MOUNTAIN EMPIRE UNIFIED","68213","6097190",32.610355,-116.612682,"062610003909"
"POWAY HIGH","POWAY UNIFIED","68296","3735867",32.999045,-117.025455,"063153004893"
"PREUSS SCHOOL UCSD","SAN DIEGO UNIFIED","68338","3731189",32.87765,-117.240041,"063432008303"
"PRIDE ACADEMY AT PROSPECT AVENUE","SANTEE","68361","6040380",32.832961,-116.995551,"063588006143"
"QUANTUM ACADEMY","ESCONDIDO UNION","68098","131813",33.143767,-117.034947,"061288013863"
"QUEST ACADEMY","LA MESA-SPRING VALLEY","68197","115543",32.7294,-117.007395,"062025012168"
"R. ROGER ROWE ELEMENTARY","RANCHO SANTA FE ELEMENTARY","68312","6039051",33.021393,-117.206763,"063174004910"
"R. ROGER ROWE MIDDLE","RANCHO SANTA FE ELEMENTARY","68312","6070908",33.0214,-117.206787,"063174004911"
"RAMONA COMMUNITY MONTESSORI","RAMONA CITY UNIFIED","68304","131268",33.02673,-116.878281,"063171013846"
"RAMONA ELEMENTARY","RAMONA CITY UNIFIED","68304","6039036",33.04201,-116.865242,"063171004907"
"RAMONA HIGH","RAMONA CITY UNIFIED","68304","3735974",33.026922,-116.869138,"063171004908"
"RANCHO BERNARDO HIGH","POWAY UNIFIED","68296","3730819",32.995395,-117.066223,"063153010004"
"RANCHO BUENA VISTA HIGH","VISTA UNIFIED","68452","3730728",33.163882,-117.247559,"064119009203"
"RANCHO DE LA NACION","NATIONAL ELEMENTARY","68221","6108559",32.687684,-117.090623,"062667009590"
"RANCHO DEL REY MIDDLE","SWEETWATER UNION HIGH","68411","6114276",32.629057,-117.007747,"063864007348"
"RANCHO ELEMENTARY","LA MESA-SPRING VALLEY","68197","6038566",32.704256,-117.015873,"062025002442"
"RANCHO MINERVA MIDDLE","VISTA UNIFIED","68452","6059802",33.203475,-117.205176,"064119006819"
"RANCHO SAN DIEGO ELEMENTARY","CAJON VALLEY UNION","67991","6106025",32.75374,-116.933651,"060681008802"
"REACH ACADEMY","GROSSMONT UNION HIGH","68130","128819",32.793343,-116.935429,"061623013677"
"REIDY CREEK ELEMENTARY","ESCONDIDO UNION","68098","107862",33.171707,-117.091547,"061288011130"
"REYNOLDS ELEMENTARY","OCEANSIDE UNIFIED","73569","6106546",33.256422,-117.312617,"062825009169"
"RICE (LILIAN J.) ELEMENTARY","CHULA VISTA ELEMENTARY","68023","6037931",32.619135,-117.074668,"060861000873"
"RICHLAND ELEMENTARY","SAN MARCOS UNIFIED","73791","6039077",33.155292,-117.140871,"063488005890"
"RILEY/NEW DAWN","SAN DIEGO UNIFIED","68338","6040083",32.809337,-117.179036,"063432005539"
"RINCON MIDDLE","ESCONDIDO UNION","68098","6105944",33.157659,-117.081615,"061288008833"
"RIO SECO ELEMENTARY","SANTEE","68361","6085153",32.851347,-116.982303,"063588006144"
"RIOS ELEMENTARY","CAJON VALLEY UNION","67991","6037733",32.840784,-116.872694,"060681000624"
"RIVER VALLEY CHARTER","LAKESIDE UNION ELEMENTARY","68189","3731072",32.853583,-116.940138,"062079007308"
"RIVERVIEW ELEMENTARY","LAKESIDE UNION ELEMENTARY","68189","6038384",32.846965,-116.932063,"062079002497"
"ROCK SPRINGS ELEMENTARY","ESCONDIDO UNION","68098","6111769",33.137826,-117.106676,"061288003933"
"RODRIGUEZ ELEMENTARY","SAN DIEGO UNIFIED","68338","114033",32.69777,-117.126171,"063432011973"
"ROGERS (GREG) ELEMENTARY","CHULA VISTA ELEMENTARY","68023","6037857",32.622054,-117.035395,"060861000874"
"ROHR (FRED H.) ELEMENTARY","CHULA VISTA ELEMENTARY","68023","6037840",32.601781,-117.041565,"060861000875"
"ROLANDO ELEMENTARY","LA MESA-SPRING VALLEY","68197","6038574",32.762751,-117.048196,"062025002443"
"ROLANDO PARK ELEMENTARY","SAN DIEGO UNIFIED","68338","6040091",32.74701,-117.054792,"063432005540"
"ROLLING HILLS ELEMENTARY","POWAY UNIFIED","68296","6097208",32.990218,-117.092507,"063153004894"
"ROOSEVELT INTERNATIONAL MIDDLE","SAN DIEGO UNIFIED","68338","6059703",32.740412,-117.148095,"063432005541"
"ROOSEVELT MIDDLE","VISTA UNIFIED","68452","6107577",33.236315,-117.281716,"064119009459"
"ROSA PARKS ELEMENTARY","SAN DIEGO UNIFIED","68338","6114375",32.746982,-117.097042,"063432007328"
"ROSE ELEMENTARY","ESCONDIDO UNION","68098","6038251",33.142818,-117.064626,"061288001464"
"ROSEBANK ELEMENTARY","CHULA VISTA ELEMENTARY","68023","6037998",32.649488,-117.072563,"060861000876"
"ROSS ELEMENTARY","SAN DIEGO UNIFIED","68338","6040109",32.811816,-117.162038,"063432005542"
"ROWAN ELEMENTARY","SAN DIEGO UNIFIED","68338","6040117",32.723956,-117.112051,"063432005543"
"SAGE CANYON","DEL MAR UNION ELEMENTARY","68056","6117923",32.926127,-117.203863,"061074008591"
"SAGE CREEK HIGH","CARLSBAD UNIFIED","73551","127423",33.157931,-117.285057,"060750013058"
"SALT CREEK ELEMENTARY","CHULA VISTA ELEMENTARY","68023","105965",32.647977,-116.948766,"060861011126"
"SAN ALTOS ELEMENTARY","LEMON GROVE","68205","6038657",32.723845,-117.047116,"062133002554"
"SAN DIEGO BUSINESS/LEADERSHIP","SAN DIEGO UNIFIED","68338","107052",32.720151,-117.153173,"063432011143"
"SAN DIEGO COOPERATIVE CHARTER","SAN DIEGO UNIFIED","68338","6119168",32.791437,-117.16696,"063432010636"
"SAN DIEGO COOPERATIVE CHARTER SCHOOL 2","SAN DIEGO UNIFIED","68338","127654",32.697726,-117.117774,"063432013580"
"SAN DIEGO COUNTY COMMUNITY","SAN DIEGO COUNTY OFFICE OF EDUCATION","10371","128520",32.76976,-117.179591,"069103013682"
"SAN DIEGO COUNTY COURT","SAN DIEGO COUNTY OFFICE OF EDUCATION","10371","128538",32.794203,-117.153908,"069103013693"
"SAN DIEGO COUNTY ROP","SAN DIEGO COUNTY ROP","74526","3790029",32.770054,-117.179556,"060013811406"
"SAN DIEGO COUNTY SPECIAL EDUCATION","SAN DIEGO COUNTY OFFICE OF EDUCATION","10371","6069355",32.770069,-117.179612,"069103009244"
"SAN DIEGO INTERNATIONAL STUDIES","SAN DIEGO UNIFIED","68338","107029",32.720132,-117.153159,"063432011140"
"SAN DIEGO METRO CAREER AND TECH","SAN DIEGO UNIFIED","68338","107482",32.804795,-117.169047,"063432011154"
"SAN DIEGO NEIGHBORHOOD HOMESCHOOLS","MOUNTAIN EMPIRE UNIFIED","68213","119560",33.204871,-117.308189,"062610012408"
"SAN DIEGO SCIENCE AND TECHNOLOGY","SAN DIEGO UNIFIED","68338","107219",32.720126,-117.15316,"063432011153"
"SAN DIEGO SCPA","SAN DIEGO UNIFIED","68338","3730371",32.679784,-117.048567,"063432008962"
"SAN DIEGO VIRTUAL","MOUNTAIN EMPIRE UNIFIED","68213","123224",32.73208,-116.492661,"062610012767"
"SAN DIEGO WORKFORCE INNOVATION HIGH","BORREGO SPRINGS UNIFIED","67983","134890",33.26548,-116.381531,"060570014037"
"SAN DIEGUITO HIGH ACADEMY","SAN DIEGUITO UNION HIGH","68346","3737418",33.037855,-117.274552,"063438005577"
"SAN ELIJO ELEMENTARY","SAN MARCOS UNIFIED","73791","111468",33.100659,-117.196341,"063488011771"
"SAN ELIJO MIDDLE","SAN MARCOS UNIFIED","73791","105684",33.098943,-117.197226,"063488011403"
"SAN JOSE VALLEY CONTINUATION HIGH","WARNER UNIFIED","75416","3731015",33.274332,-116.643105,"060004206527"
"SAN LUIS REY ELEMENTARY","OCEANSIDE UNIFIED","73569","6038905",33.220133,-117.334849,"062825004371"
"SAN MARCOS ELEMENTARY","SAN MARCOS UNIFIED","73791","6039085",33.14128,-117.16829,"063488005892"
"SAN MARCOS HIGH","SAN MARCOS UNIFIED","73791","3737632",33.130371,-117.20628,"063488005893"
"SAN MARCOS MIDDLE","SAN MARCOS UNIFIED","73791","6039093",33.147018,-117.174992,"063488005894"
"SAN MIGUEL ELEMENTARY","LEMON GROVE","68205","6038665",32.734663,-117.045901,"062133002555"
"SAN ONOFRE ELEMENTARY","FALLBROOK UNION ELEMENTARY","68114","6096515",33.389787,-117.574585,"061350001544"
"SAN PASQUAL ACADEMY","SAN DIEGO COUNTY OFFICE OF EDUCATION","10371","115998",33.087248,-116.947979,"069103012159"
"SAN PASQUAL HIGH","ESCONDIDO UNION HIGH","68106","3730058",33.07636,-117.056581,"061291001467"
"SAN PASQUAL UNION ELEMENTARY","SAN PASQUAL UNION ELEMENTARY","68353","6040331",33.110556,-117.011759,"063504005928"
"SAN YSIDRO HIGH","SWEETWATER UNION HIGH","68411","3731502",32.565664,-117.018249,"063864010642"
"SAN YSIDRO MIDDLE","SAN YSIDRO ELEMENTARY","68379","6098453",32.560374,-117.038646,"063522005964"
"SANDBURG ELEMENTARY","SAN DIEGO UNIFIED","68338","6089049",32.926242,-117.149001,"063432005545"
"SANTA MARGARITA ACADEMY","FALLBROOK UNION ELEMENTARY","68114","115519",33.384443,-117.247883,"061350012099"
"SANTA MARGARITA ELEMENTARY","OCEANSIDE UNIFIED","73569","6038913",33.232903,-117.377804,"062825004373"
"SANTANA HIGH","GROSSMONT UNION HIGH","68130","3737905",32.85735,-116.967968,"061623002026"
"SANTEE ALTERNATIVE","SANTEE","68361","6111041",32.86543,-116.972287,"063588001222"
"SANTEE SUCCESS PROGRAM","SANTEE","68361","6120190",32.865413,-116.972281,"063588010639"
"SCHOOL FOR ENTREPRENEURSHIP AND TECHNOLOGY","SAN DIEGO UNIFIED","68338","122788",32.808829,-117.141412,"063432012640"
"SCI TECH ENGR ARTS AND MATH ACAD AT LA PRESA","LA MESA-SPRING VALLEY","68197","132431",32.711899,-117.004636,"062025002434"
"SCRIPPS ELEMENTARY","SAN DIEGO UNIFIED","68338","6119135",32.935333,-117.095666,"063432010380"
"SCRIPPS RANCH HIGH","SAN DIEGO UNIFIED","68338","3730884",32.90774,-117.112286,"063432002688"
"SD GLOBAL VISION ACADEMY","SAN DIEGO UNIFIED","68338","121681",32.762543,-117.119055,"063432012630"
"SEQUOIA ELEMENTARY","SAN DIEGO UNIFIED","68338","6040133",32.828509,-117.17923,"063432005548"
"SERRA HIGH","SAN DIEGO UNIFIED","68338","3730173",32.826409,-117.104769,"063432005549"
"SESSIONS ELEMENTARY","SAN DIEGO UNIFIED","68338","6040141",32.809127,-117.232753,"063432005550"
"SEVICK SPECIAL EDUCATION","CAJON VALLEY UNION","67991","6093199",32.799776,-116.921999,"060681011752"
"SHADOW HILLS ELEMENTARY","ALPINE UNION ELEMENTARY","67967","6106256",32.831699,-116.816112,"060210009112"
"SHERMAN ELEMENTARY","SAN DIEGO UNIFIED","68338","6040158",32.709479,-117.142821,"063432005551"
"SHOAL CREEK ELEMENTARY","POWAY UNIFIED","68296","6114854",32.967245,-117.082015,"063153007679"
"SIATECH","VISTA UNIFIED","68452","106120",33.215894,-117.270195,"064119011401"
"SILVER GATE ELEMENTARY","SAN DIEGO UNIFIED","68338","6040166",32.73218,-117.244143,"063432005552"
"SILVER STRAND ELEMENTARY","CORONADO UNIFIED","68031","6038087",32.643998,-117.144095,"060987001074"
"SILVER WING ELEMENTARY","CHULA VISTA ELEMENTARY","68023","6038004",32.579591,-117.053168,"060861000877"
"SKYLINE ELEMENTARY","SOLANA BEACH ELEMENTARY","68387","6040455",32.997308,-117.26191,"063699006283"
"SMYTHE ELEMENTARY","SAN YSIDRO ELEMENTARY","68379","6085146",32.563397,-117.050257,"063522005965"
"SOLANA HIGHLANDS ELEMENTARY","SOLANA BEACH ELEMENTARY","68387","6106140",32.954929,-117.239943,"063699009196"
"SOLANA PACIFIC ELEMENTARY","SOLANA BEACH ELEMENTARY","68387","105825",32.951404,-117.231149,"063699011397"
"SOLANA RANCH ELEMENTARY","SOLANA BEACH ELEMENTARY","68387","129049",32.965847,-117.191674,"063699013801"
"SOLANA SANTA FE ELEMENTARY","SOLANA BEACH ELEMENTARY","68387","6111181",32.997103,-117.192116,"063699002691"
"SOLANA VISTA ELEMENTARY","SOLANA BEACH ELEMENTARY","68387","6070882",33.003768,-117.250511,"063699006284"
"SOUTH OCEANSIDE ELEMENTARY","OCEANSIDE UNIFIED","73569","6038921",33.177556,-117.357486,"062825004374"
"SOUTHWEST MIDDLE","SWEETWATER UNION HIGH","68411","6062012",32.569952,-117.073892,"063864006491"
"SOUTHWEST SENIOR HIGH","SWEETWATER UNION HIGH","68411","3730124",32.566863,-117.082791,"063864006492"
"SPENCER VALLEY ELEMENTARY","SPENCER VALLEY ELEMENTARY","68403","6040554",33.096694,-116.645249,"063768006380"
"SPRECKELS ELEMENTARY","SAN DIEGO UNIFIED","68338","6040174",32.849829,-117.213015,"063432005553"
"SPRING VALLEY ACADEMY","LA MESA-SPRING VALLEY","68197","134155",32.750112,-116.987842,"062025002445"
"STANDLEY MIDDLE","SAN DIEGO UNIFIED","68338","6096598",32.852935,-117.206615,"063432005554"
"STEELE CANYON HIGH","GROSSMONT UNION HIGH","68130","3731262",32.730122,-116.925152,"061623008594"
"STEPHEN W. HAWKING CHARTER","SWEETWATER UNION HIGH","68411","126086",32.605919,-117.061169,"063864013113"
"STEPHEN W. HAWKING II SCI TECH ENGR ART AND MATH CHARTER","SWEETWATER UNION HIGH","68411","128082",32.569929,-117.074015,"063864013457"
"STONE RANCH ELEMENTARY","POWAY UNIFIED","68296","102822",33.004554,-117.117494,"063153011133"
"STUART MESA ELEMENTARY","OCEANSIDE UNIFIED","73569","6115299",33.253798,-117.408202,"062825007717"
"SUNDANCE ELEMENTARY","POWAY UNIFIED","68296","6099444",32.960753,-117.134598,"063153004895"
"SUNNYSIDE ELEMENTARY","CHULA VISTA ELEMENTARY","68023","6038012",32.67359,-117.01424,"060861000878"
"SUNNYSLOPE ELEMENTARY","SOUTH BAY UNION","68395","6040539",32.581,-117.079559,"063738006325"
"SUNSET ELEMENTARY","SAN YSIDRO ELEMENTARY","68379","6093264",32.557562,-117.050211,"063522005966"
"SUNSET HIGH (CONTINUATION)","SAN DIEGUITO UNION HIGH","68346","3737384",33.044086,-117.277804,"063438005578"
