sponsor_id,fnsreportdate,academicyear,programgroupyear,sponsorname,mealgroup,mealtype,daysservedquanity,freeeligible,reducedeligible,paideligible,enrollment,freemeals,reducedmeals,paidmeals,totalmeals
328,2016-02-01,2015-2016,2016,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_LUNCH,HS_CHILD_LUNCH,18,41,0,0,41,312,0,0,312
328,2016-03-01,2015-2016,2016,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,17,41,0,0,41,157,0,0,157
328,2016-05-01,2015-2016,2016,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_BREAKFAST,HS_CHILD_BREAKFAST,19,37,0,0,37,380,0,0,380
328,2016-06-01,2015-2016,2016,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_LUNCH,HS_CHILD_LUNCH,14,31,0,0,31,213,0,0,213
328,2015-12-01,2015-2016,2016,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,10,31,0,0,31,51,0,0,51
328,2016-02-01,2015-2016,2016,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_BREAKFAST,HS_CHILD_BREAKFAST,18,41,0,0,41,306,0,0,306
328,2016-03-01,2015-2016,2016,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_LUNCH,HS_CHILD_LUNCH,17,41,0,0,41,309,0,0,309
328,2016-04-01,2015-2016,2016,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,20,48,0,0,48,228,0,0,228
328,2016-06-01,2015-2016,2016,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_BREAKFAST,HS_CHILD_BREAKFAST,14,31,0,0,31,224,0,0,224
328,2015-12-01,2015-2016,2016,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_BREAKFAST,HS_CHILD_BREAKFAST,10,31,0,0,31,178,0,0,178
328,2016-01-01,2015-2016,2016,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_LUNCH,HS_CHILD_LUNCH,18,41,0,0,41,230,0,0,230
328,2016-02-01,2015-2016,2016,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,18,41,0,0,41,190,0,0,190
328,2016-04-01,2015-2016,2016,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_BREAKFAST,HS_CHILD_BREAKFAST,20,48,0,0,48,353,0,0,353
328,2016-05-01,2015-2016,2016,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_LUNCH,HS_CHILD_LUNCH,19,37,0,0,37,380,0,0,380
328,2016-06-01,2015-2016,2016,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,14,31,0,0,31,160,0,0,160
328,2015-12-01,2015-2016,2016,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_LUNCH,HS_CHILD_LUNCH,10,31,0,0,31,184,0,0,184
328,2016-01-01,2015-2016,2016,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,18,41,0,0,41,111,0,0,111
328,2016-03-01,2015-2016,2016,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_BREAKFAST,HS_CHILD_BREAKFAST,17,41,0,0,41,319,0,0,319
328,2016-04-01,2015-2016,2016,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_LUNCH,HS_CHILD_LUNCH,20,48,0,0,48,373,0,0,373
328,2016-05-01,2015-2016,2016,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,19,37,0,0,37,276,0,0,276
328,2017-12-01,2017-2018,2018,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_BREAKFAST,HS_CHILD_BREAKFAST,16,,,,,49,0,0,49
328,2018-03-01,2017-2018,2018,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_BREAKFAST,HS_CHILD_BREAKFAST,17,,,,,82,0,0,82
328,2018-04-01,2017-2018,2018,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_LUNCH,HS_CHILD_LUNCH,20,,,,,171,0,0,171
328,2018-06-01,2017-2018,2018,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_LUNCH,HS_CHILD_LUNCH,11,,,,,109,0,0,109
328,2017-10-01,2017-2018,2018,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_LUNCH,HS_CHILD_LUNCH,22,,,,,183,0,0,183
328,2018-01-01,2017-2018,2018,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,17,,,,,90,0,0,90
328,2017-11-01,2017-2018,2018,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,15,,,,,78,0,0,78
328,2018-04-01,2017-2018,2018,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_BREAKFAST,HS_CHILD_BREAKFAST,20,,,,,109,0,0,109
328,2018-06-01,2017-2018,2018,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_BREAKFAST,HS_CHILD_BREAKFAST,11,,,,,57,0,0,57
328,2017-10-01,2017-2018,2018,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_BREAKFAST,HS_CHILD_BREAKFAST,22,,,,,131,0,0,131
328,2018-01-01,2017-2018,2018,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_LUNCH,HS_CHILD_LUNCH,17,,,,,114,0,0,114
328,2017-11-01,2017-2018,2018,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_LUNCH,HS_CHILD_LUNCH,15,,,,,111,0,0,111
328,2018-02-01,2017-2018,2018,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,17,,,,,96,0,0,96
328,2018-05-01,2017-2018,2018,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,21,,,,,141,0,0,141
328,2018-02-01,2017-2018,2018,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_BREAKFAST,HS_CHILD_BREAKFAST,17,,,,,101,0,0,101
328,2018-05-01,2017-2018,2018,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_BREAKFAST,HS_CHILD_BREAKFAST,21,,,,,116,0,0,116
328,2017-12-01,2017-2018,2018,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_LUNCH,HS_CHILD_LUNCH,16,,,,,103,0,0,103
328,2018-03-01,2017-2018,2018,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_LUNCH,HS_CHILD_LUNCH,17,,,,,124,0,0,124
328,2018-04-01,2017-2018,2018,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,20,,,,,140,0,0,140
328,2018-06-01,2017-2018,2018,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,11,,,,,79,0,0,79
328,2017-10-01,2017-2018,2018,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,22,,,,,136,0,0,136
328,2018-01-01,2017-2018,2018,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_BREAKFAST,HS_CHILD_BREAKFAST,17,,,,,82,0,0,82
328,2017-11-01,2017-2018,2018,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_BREAKFAST,HS_CHILD_BREAKFAST,15,,,,,81,0,0,81
328,2018-02-01,2017-2018,2018,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_LUNCH,HS_CHILD_LUNCH,17,,,,,130,0,0,130
328,2018-05-01,2017-2018,2018,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_LUNCH,HS_CHILD_LUNCH,21,,,,,189,0,0,189
328,2017-12-01,2017-2018,2018,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,16,,,,,59,0,0,59
328,2018-03-01,2017-2018,2018,SAN DIEGO COUNTY OFFICE OF EDUCATION,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,17,,,,,91,0,0,91
340,2014-01-01,2013-2014,2014,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,19,11421,0,0,11421,125906,0,0,125906
340,2014-05-01,2013-2014,2014,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,20,11543,0,0,11543,179331,0,0,179331
340,2014-09-01,2014-2015,2014,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,21,11077,0,0,11077,176803,0,0,176803
340,2013-10-01,2013-2014,2014,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,23,11032,0,0,11032,198452,0,0,198452
340,2014-02-01,2013-2014,2014,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,18,11276,0,0,11276,168434,0,0,168434
340,2014-06-01,2013-2014,2014,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,21,11639,0,0,11639,133496,0,0,133496
340,2013-11-01,2013-2014,2014,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,15,11251,0,0,11251,140139,0,0,140139
340,2014-03-01,2013-2014,2014,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,20,11222,0,0,11222,182784,0,0,182784
340,2014-07-01,2014-2015,2014,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,14,4619,0,0,4619,51087,0,0,51087
340,2013-12-01,2013-2014,2014,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,15,11120,0,0,11120,128833,0,0,128833
340,2014-04-01,2013-2014,2014,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,18,11513,0,0,11513,103056,0,0,103056
340,2014-08-01,2014-2015,2014,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,20,1112,0,0,1112,5511,0,0,5511
340,2014-11-01,2014-2015,2015,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,14,11926,0,0,11926,129935,0,0,129935
340,2015-03-01,2014-2015,2015,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,20,28582,0,0,28582,200856,0,0,200856
340,2015-07-01,2015-2016,2015,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,14,4869,0,0,4869,51448,0,0,51448
340,2014-12-01,2014-2015,2015,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,15,12567,0,0,12567,136044,0,0,136044
340,2015-04-01,2014-2015,2015,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,19,28664,0,0,28664,131894,0,0,131894
340,2015-08-01,2015-2016,2015,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,20,3744,0,0,3744,5399,0,0,5399
340,2014-10-01,2014-2015,2015,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,23,11077,0,0,11077,208136,0,0,208136
340,2015-02-01,2014-2015,2015,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,18,29074,0,0,29074,173258,0,0,173258
340,2015-06-01,2014-2015,2015,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,22,28526,0,0,28526,148597,0,0,148597
340,2015-01-01,2014-2015,2015,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,19,13999,0,0,13999,133408,0,0,133408
340,2015-05-01,2014-2015,2015,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,20,29935,0,0,29935,198586,0,0,198586
340,2015-09-01,2015-2016,2015,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,21,31892,0,0,31892,160681,0,0,160681
340,2015-12-01,2015-2016,2016,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,14,23134,0,0,23134,141501,0,0,141501
340,2016-04-01,2015-2016,2016,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,20,44678,0,0,44678,165306,0,0,165306
340,2015-11-01,2015-2016,2016,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,15,22663,0,0,22663,151773,0,0,151773
340,2016-03-01,2015-2016,2016,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,23,44351,0,0,44351,190472,0,0,190472
340,2016-07-01,2016-2017,2016,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,17,15268,0,0,15268,39234,0,0,39234
340,2016-01-01,2015-2016,2016,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,19,22091,0,0,22091,159286,0,0,159286
340,2016-05-01,2015-2016,2016,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,21,44822,0,0,44822,197343,0,0,197343
340,2015-10-01,2015-2016,2016,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,22,20267,0,0,20267,215686,0,0,215686
340,2016-02-01,2015-2016,2016,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,19,23323,0,0,23323,192176,0,0,192176
340,2016-06-01,2015-2016,2016,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,22,46529,0,0,46529,156124,0,0,156124
340,2017-12-01,2017-2018,2018,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,15,,,,,102595,0,0,102595
340,2018-06-01,2017-2018,2018,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,21,,,,,104962,0,0,104962
340,2017-10-01,2017-2018,2018,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,22,,,,,205097,0,0,205097
340,2018-08-01,2018-2019,2018,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,17,,,,,41933,0,0,41933
340,2018-07-01,2018-2019,2018,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,21,,,,,21710,0,0,21710
340,2017-11-01,2017-2018,2018,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,16,,,,,152664,0,0,152664
340,2018-02-01,2017-2018,2018,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,18,,,,,173610,0,0,173610
340,2018-03-01,2017-2018,2018,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,17,,,,,163382,0,0,163382
340,2018-04-01,2017-2018,2018,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,21,,,,,173180,0,0,173180
340,2018-01-01,2017-2018,2018,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,20,,,,,170097,0,0,170097
340,2018-05-01,2017-2018,2018,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,23,,,,,210700,0,0,210700
348,2015-09-01,2015-2016,2015,SAN MARCOS UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,21,923,0,0,923,16395,0,0,16395
348,2015-08-01,2015-2016,2015,SAN MARCOS UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,6,780,0,0,780,1259,0,0,1259
348,2015-10-01,2015-2016,2016,SAN MARCOS UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,22,937,0,0,937,17184,0,0,17184
348,2016-02-01,2015-2016,2016,SAN MARCOS UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,19,918,0,0,918,13738,0,0,13738
348,2016-06-01,2015-2016,2016,SAN MARCOS UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,16,791,0,0,791,8416,0,0,8416
348,2016-01-01,2015-2016,2016,SAN MARCOS UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,18,890,0,0,890,9794,0,0,9794
348,2016-05-01,2015-2016,2016,SAN MARCOS UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,21,2475,0,0,2475,13815,0,0,13815
348,2015-11-01,2015-2016,2016,SAN MARCOS UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,15,918,0,0,918,10757,0,0,10757
348,2016-03-01,2015-2016,2016,SAN MARCOS UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,19,888,0,0,888,12978,0,0,12978
348,2015-12-01,2015-2016,2016,SAN MARCOS UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,14,889,0,0,889,10202,0,0,10202
348,2016-04-01,2015-2016,2016,SAN MARCOS UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,20,882,0,0,882,13692,0,0,13692
348,2018-02-01,2017-2018,2018,SAN MARCOS UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,18,,,,,10396,0,0,10396
348,2018-05-01,2017-2018,2018,SAN MARCOS UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,22,,,,,11440,0,0,11440
348,2017-12-01,2017-2018,2018,SAN MARCOS UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,14,,,,,7782,0,0,7782
348,2018-03-01,2017-2018,2018,SAN MARCOS UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,22,,,,,11740,0,0,11740
348,2018-04-01,2017-2018,2018,SAN MARCOS UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,16,,,,,8672,0,0,8672
348,2018-01-01,2017-2018,2018,SAN MARCOS UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,12,,,,,7197,0,0,7197
348,2017-11-01,2017-2018,2018,SAN MARCOS UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,16,,,,,9664,0,0,9664
348,2018-08-01,2018-2019,2018,SAN MARCOS UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,9,,,,,5536,0,0,5536
348,2018-06-01,2017-2018,2018,SAN MARCOS UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,10,,,,,4299,0,0,4299
348,2017-10-01,2017-2018,2018,SAN MARCOS UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,22,,,,,12822,0,0,12822
356,2018-02-01,2017-2018,2018,SAN YSIDRO ELEMENTARY,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,18,,,,,8819,0,0,8819
356,2018-05-01,2017-2018,2018,SAN YSIDRO ELEMENTARY,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,22,,,,,11265,0,0,11265
356,2018-04-01,2017-2018,2018,SAN YSIDRO ELEMENTARY,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,16,,,,,8267,0,0,8267
356,2018-03-01,2017-2018,2018,SAN YSIDRO ELEMENTARY,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,17,,,,,8202,0,0,8202
356,2018-01-01,2017-2018,2018,SAN YSIDRO ELEMENTARY,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,8,,,,,3853,0,0,3853
356,2018-06-01,2017-2018,2018,SAN YSIDRO ELEMENTARY,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,16,,,,,6907,0,0,6907
360,2013-11-01,2013-2014,2014,SANTEE,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,15,233,0,0,233,2360,0,0,2360
360,2014-01-01,2013-2014,2014,SANTEE,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,18,218,0,0,218,2465,0,0,2465
360,2014-03-01,2013-2014,2014,SANTEE,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,21,223,0,0,223,2851,0,0,2851
360,2014-05-01,2013-2014,2014,SANTEE,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,20,224,0,0,224,2851,0,0,2851
360,2014-08-01,2014-2015,2014,SANTEE,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,5,239,0,0,239,863,0,0,863
360,2013-10-01,2013-2014,2014,SANTEE,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,22,241,0,0,241,1072,0,0,1072
360,2013-12-01,2013-2014,2014,SANTEE,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,15,228,0,0,228,680,0,0,680
360,2014-02-01,2013-2014,2014,SANTEE,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,18,222,0,0,222,769,0,0,769
360,2014-04-01,2013-2014,2014,SANTEE,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,21,218,0,0,218,1257,0,0,1257
360,2014-06-01,2013-2014,2014,SANTEE,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,18,230,0,0,230,806,0,0,806
360,2014-09-01,2014-2015,2014,SANTEE,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,21,251,0,0,251,2033,0,0,2033
360,2013-10-01,2013-2014,2014,SANTEE,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,22,241,0,0,241,3019,0,0,3019
360,2013-12-01,2013-2014,2014,SANTEE,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,15,228,0,0,228,2163,0,0,2163
360,2014-02-01,2013-2014,2014,SANTEE,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,18,222,0,0,222,2221,0,0,2221
360,2014-04-01,2013-2014,2014,SANTEE,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,21,218,0,0,218,2264,0,0,2264
360,2014-06-01,2013-2014,2014,SANTEE,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,18,230,0,0,230,2311,0,0,2311
360,2014-09-01,2014-2015,2014,SANTEE,ATRISK_CHILD_SNACK_AM,ATRISK_CHILD_SNACK_AM,21,251,0,0,251,676,0,0,676
360,2013-11-01,2013-2014,2014,SANTEE,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,15,233,0,0,233,719,0,0,719
360,2014-01-01,2013-2014,2014,SANTEE,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,18,218,0,0,218,943,0,0,943
360,2014-03-01,2013-2014,2014,SANTEE,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,21,223,0,0,223,873,0,0,873
360,2014-05-01,2013-2014,2014,SANTEE,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,20,224,0,0,224,907,0,0,907
360,2014-08-01,2014-2015,2014,SANTEE,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,5,239,0,0,239,543,0,0,543
360,2014-09-01,2014-2015,2014,SANTEE,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,21,251,0,0,251,3780,0,0,3780
360,2014-11-01,2014-2015,2015,SANTEE,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,16,252,0,0,252,1381,0,0,1381
360,2014-12-01,2014-2015,2015,SANTEE,ATRISK_CHILD_SNACK_AM,ATRISK_CHILD_SNACK_AM,19,302,0,0,302,526,0,0,526
360,2015-01-01,2014-2015,2015,SANTEE,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,19,252,0,0,252,3073,0,0,3073
360,2015-03-01,2014-2015,2015,SANTEE,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,22,251,0,0,251,1917,0,0,1917
360,2015-04-01,2014-2015,2015,SANTEE,ATRISK_CHILD_SNACK_AM,ATRISK_CHILD_SNACK_AM,21,250,0,0,250,464,0,0,464
360,2015-05-01,2014-2015,2015,SANTEE,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,20,253,0,0,253,2785,0,0,2785
360,2015-09-01,2015-2016,2015,SANTEE,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,20,385,0,0,385,2128,0,0,2128
360,2014-10-01,2014-2015,2015,SANTEE,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,23,248,0,0,248,2181,0,0,2181
360,2014-11-01,2014-2015,2015,SANTEE,ATRISK_CHILD_SNACK_AM,ATRISK_CHILD_SNACK_AM,16,252,0,0,252,488,0,0,488
360,2014-12-01,2014-2015,2015,SANTEE,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,19,302,0,0,302,2591,0,0,2591
360,2015-02-01,2014-2015,2015,SANTEE,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,18,255,0,0,255,1691,0,0,1691
360,2015-03-01,2014-2015,2015,SANTEE,ATRISK_CHILD_SNACK_AM,ATRISK_CHILD_SNACK_AM,22,251,0,0,251,633,0,0,633
360,2015-04-01,2014-2015,2015,SANTEE,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,21,250,0,0,250,2479,0,0,2479
360,2014-10-01,2014-2015,2015,SANTEE,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,23,248,0,0,248,3693,0,0,3693
360,2014-12-01,2014-2015,2015,SANTEE,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,19,302,0,0,302,1574,0,0,1574
360,2015-01-01,2014-2015,2015,SANTEE,ATRISK_CHILD_SNACK_AM,ATRISK_CHILD_SNACK_AM,19,252,0,0,252,509,0,0,509
360,2015-02-01,2014-2015,2015,SANTEE,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,18,255,0,0,255,2842,0,0,2842
360,2015-04-01,2014-2015,2015,SANTEE,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,21,250,0,0,250,1656,0,0,1656
360,2015-05-01,2014-2015,2015,SANTEE,ATRISK_CHILD_SNACK_AM,ATRISK_CHILD_SNACK_AM,20,253,0,0,253,642,0,0,642
360,2015-06-01,2014-2015,2015,SANTEE,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,13,324,0,0,324,1759,0,0,1759
