"academicyear","countycode","districtcode","schoolcode","countyname","districname","schoolname","districttype","schooltype","educationaloptiontype","nslpstatus","ischarterschool","charterschoolnumber","charterfundingtype","isirc","lowgrade","highgrade","enrollment_k-12","freemealcount_k-12","percenteligiblefree_k-12","frpmcount_k-12","percenteligiblefrpm_k-12","enrollment_5-17","freemealcount_5-17","percenteligiblefree_5-17","frpmcount_5-17","percenteligiblefrpm_5-17","iscalpadscertified","schooltypegroup"
"2015-2016",37,68023,6070825,"SAN DIEGO","CHULA VISTA ELEMENTARY","LOS ALTOS ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","6",370,227,61.4,286,77.3,348,216,62.1,273,78.4,TRUE,"Elementary School"
"2015-2016",37,68023,6095020,"SAN DIEGO","CHULA VISTA ELEMENTARY","TIFFANY (BURTON C.) ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","6",561,148,26.4,208,37.1,561,148,26.4,208,37.1,TRUE,"Elementary School"
"2015-2016",37,68023,6095038,"SAN DIEGO","CHULA VISTA ELEMENTARY","OTAY ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","6",591,395,66.8,471,79.7,591,395,66.8,471,79.7,TRUE,"Elementary School"
"2015-2016",37,68023,6107775,"SAN DIEGO","CHULA VISTA ELEMENTARY","CHULA VISTA HILLS ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","6",534,121,22.7,180,33.7,514,119,23.2,178,34.6,TRUE,"Elementary School"
"2015-2016",37,68023,6108492,"SAN DIEGO","CHULA VISTA ELEMENTARY","EASTLAKE ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","6",577,143,24.8,209,36.2,551,140,25.4,206,37.4,TRUE,"Elementary School"
"2015-2016",37,68023,6109771,"SAN DIEGO","CHULA VISTA ELEMENTARY","CLEAR VIEW","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","6",507,126,24.9,197,38.9,494,124,25.1,195,39.5,TRUE,"Elementary School"
"2015-2016",37,68023,6111322,"SAN DIEGO","CHULA VISTA ELEMENTARY","DISCOVERY CHARTER","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",TRUE,54,"DIRECTLY FUNDED",FALSE,"K","8",905,184,20.3,273,30.2,905,184,20.3,273,30.2,TRUE,"Elementary School"
"2015-2016",37,68023,6113021,"SAN DIEGO","CHULA VISTA ELEMENTARY","OLYMPIC VIEW ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","6",804,185,23,269,33.5,804,185,23,269,33.5,TRUE,"Elementary School"
"2015-2016",37,68023,6115646,"SAN DIEGO","CHULA VISTA ELEMENTARY","CASILLAS (JOSEPH) ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","6",488,154,31.6,206,42.2,488,154,31.6,206,42.2,TRUE,"Elementary School"
"2015-2016",37,68023,6115778,"SAN DIEGO","CHULA VISTA ELEMENTARY","CHULA VISTA LEARNING COMMUNITY CHARTER","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",TRUE,135,"DIRECTLY FUNDED",FALSE,"K","12",1444,659,45.6,932,64.5,1431,653,45.6,925,64.6,TRUE,"Elementary School"
"2015-2016",37,68023,6116396,"SAN DIEGO","CHULA VISTA ELEMENTARY","MARSHALL (THURGOOD) ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","6",676,100,14.8,132,19.5,659,99,15,131,19.9,TRUE,"Elementary School"
"2015-2016",37,68023,6116859,"SAN DIEGO","CHULA VISTA ELEMENTARY","ARROYO VISTA CHARTER","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",TRUE,483,"DIRECTLY FUNDED",FALSE,"K","8",995,110,11.1,153,15.4,970,107,11,149,15.4,TRUE,"Elementary School"
"2015-2016",37,68023,6118970,"SAN DIEGO","CHULA VISTA ELEMENTARY","HERITAGE ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","6",874,129,14.8,187,21.4,874,129,14.8,187,21.4,TRUE,"Elementary School"
"2015-2016",37,68023,6118988,"SAN DIEGO","CHULA VISTA ELEMENTARY","MCMILLIN (CORKY) ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","6",846,136,16.1,196,23.2,823,136,16.5,196,23.8,TRUE,"Elementary School"
"2015-2016",37,68031,1,"SAN DIEGO","CORONADO UNIFIED","NONPUBLIC, NONSECTARIAN SCHOOLS","Unified School District",NA,NA,"None",NA,NA,NA,NA,"","",5,0,0,0,0,4,0,0,0,0,TRUE,NA
"2015-2016",37,68031,3731122,"SAN DIEGO","CORONADO UNIFIED","PALM ACADEMY FOR LEARNING","Unified School District","Continuation High Schools","CONTINUATION SCHOOL","None",FALSE,NA,"",FALSE,"9","12",18,4,22.2,4,22.2,16,4,25,4,25,TRUE,"Other"
"2015-2016",37,68031,3731478,"SAN DIEGO","CORONADO UNIFIED","CORONADO HIGH","Unified School District","High Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"9","12",1231,42,3.4,59,4.8,1193,41,3.4,57,4.8,TRUE,"High School"
"2015-2016",37,68031,6038053,"SAN DIEGO","CORONADO UNIFIED","CORONADO VILLAGE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","5",847,43,5.1,67,7.9,828,42,5.1,66,8,TRUE,"Elementary School"
"2015-2016",37,68031,6038087,"SAN DIEGO","CORONADO UNIFIED","SILVER STRAND ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","5",320,15,4.7,55,17.2,315,15,4.8,55,17.5,TRUE,"Elementary School"
"2015-2016",37,68031,6059570,"SAN DIEGO","CORONADO UNIFIED","CORONADO MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"6","8",729,26,3.6,48,6.6,729,26,3.6,48,6.6,TRUE,"Middle School"
"2015-2016",37,68049,119990,"SAN DIEGO","DEHESA ELEMENTARY","DIEGO HILLS CHARTER","Elementary School District","K-12 Schools (Public)","TRADITIONAL","None",TRUE,1088,"DIRECTLY FUNDED",TRUE,"K","12",1037,729,70.3,849,81.9,648,433,66.8,516,79.6,TRUE,"Elementary School"
"2015-2016",37,68049,127118,"SAN DIEGO","DEHESA ELEMENTARY","THE HEIGHTS CHARTER","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",TRUE,1488,"DIRECTLY FUNDED",TRUE,"K","8",204,27,13.2,41,20.1,203,27,13.3,41,20.2,TRUE,"Elementary School"
"2015-2016",37,68049,127167,"SAN DIEGO","DEHESA ELEMENTARY","COMMUNITY MONTESSORI CHARTER","Elementary School District","K-12 Schools (Public)","TRADITIONAL","None",TRUE,1494,"DIRECTLY FUNDED",TRUE,"K","12",478,35,7.3,60,12.6,478,35,7.3,60,12.6,TRUE,"Elementary School"
"2015-2016",37,68049,129221,"SAN DIEGO","DEHESA ELEMENTARY","METHODSCHOOLS","Elementary School District","K-12 Schools (Public)","TRADITIONAL","None",TRUE,1617,"DIRECTLY FUNDED",TRUE,"K","12",99,25,25.3,45,45.5,96,24,25,44,45.8,TRUE,"Elementary School"
"2015-2016",37,68049,131169,"SAN DIEGO","DEHESA ELEMENTARY","MOSAICA ONLINE ACADEMY OF SOUTHERN CALIFORNIA","Elementary School District","K-12 Schools (Public)","TRADITIONAL","None",TRUE,1693,"DIRECTLY FUNDED",TRUE,"K","12",29,16,55.2,18,62.1,28,15,53.6,17,60.7,TRUE,"Elementary School"
"2015-2016",37,68049,132506,"SAN DIEGO","DEHESA ELEMENTARY","INSPIRE CHARTER SCHOOL - SOUTH","Elementary School District","K-12 Schools (Public)","TRADITIONAL","None",TRUE,1748,"DIRECTLY FUNDED",TRUE,"K","12",826,222,26.9,249,30.1,783,204,26.1,229,29.2,TRUE,"Elementary School"
"2015-2016",37,68049,6038095,"SAN DIEGO","DEHESA ELEMENTARY","DEHESA ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","8",188,77,41,105,55.9,188,77,41,105,55.9,TRUE,"Elementary School"
"2015-2016",37,68049,6119564,"SAN DIEGO","DEHESA ELEMENTARY","DEHESA CHARTER","Elementary School District","K-12 Schools (Public)","TRADITIONAL","None",TRUE,419,"DIRECTLY FUNDED",TRUE,"K","12",1022,141,13.8,201,19.7,1015,140,13.8,200,19.7,TRUE,"Elementary School"
"2015-2016",37,68056,1,"SAN DIEGO","DEL MAR UNION ELEMENTARY","NONPUBLIC, NONSECTARIAN SCHOOLS","Elementary School District",NA,NA,"None",NA,NA,NA,NA,"","",3,0,0,0,0,3,0,0,0,0,TRUE,NA
"2015-2016",37,68056,110114,"SAN DIEGO","DEL MAR UNION ELEMENTARY","SYCAMORE RIDGE","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","6",481,35,7.3,47,9.8,481,35,7.3,47,9.8,TRUE,"Elementary School"
"2015-2016",37,68056,114686,"SAN DIEGO","DEL MAR UNION ELEMENTARY","OCEAN AIR","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","6",738,4,0.5,10,1.4,738,4,0.5,10,1.4,TRUE,"Elementary School"
"2015-2016",37,68056,6038111,"SAN DIEGO","DEL MAR UNION ELEMENTARY","DEL MAR HEIGHTS ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","6",459,14,3.1,18,3.9,459,14,3.1,18,3.9,TRUE,"Elementary School"
"2015-2016",37,68056,6088983,"SAN DIEGO","DEL MAR UNION ELEMENTARY","DEL MAR HILLS ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","6",322,20,6.2,24,7.5,322,20,6.2,24,7.5,TRUE,"Elementary School"
"2015-2016",37,68056,6110696,"SAN DIEGO","DEL MAR UNION ELEMENTARY","CARMEL DEL MAR ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","6",537,20,3.7,29,5.4,537,20,3.7,29,5.4,TRUE,"Elementary School"
"2015-2016",37,68056,6115620,"SAN DIEGO","DEL MAR UNION ELEMENTARY","ASHLEY FALLS ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","6",410,14,3.4,16,3.9,410,14,3.4,16,3.9,TRUE,"Elementary School"
"2015-2016",37,68056,6117923,"SAN DIEGO","DEL MAR UNION ELEMENTARY","SAGE CANYON","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","6",753,8,1.1,11,1.5,753,8,1.1,11,1.5,TRUE,"Elementary School"
"2015-2016",37,68056,6120596,"SAN DIEGO","DEL MAR UNION ELEMENTARY","TORREY HILLS","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","6",631,14,2.2,18,2.9,631,14,2.2,18,2.9,TRUE,"Elementary School"
"2015-2016",37,68080,1,"SAN DIEGO","ENCINITAS UNION ELEMENTARY","NONPUBLIC, NONSECTARIAN SCHOOLS","Elementary School District",NA,NA,"None",NA,NA,NA,NA,"","",3,0,0,0,0,3,0,0,0,0,TRUE,NA
"2015-2016",37,68080,6038145,"SAN DIEGO","ENCINITAS UNION ELEMENTARY","PAUL ECKE-CENTRAL ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","6",591,136,23,165,27.9,591,136,23,165,27.9,TRUE,"Elementary School"
"2015-2016",37,68080,6038152,"SAN DIEGO","ENCINITAS UNION ELEMENTARY","OCEAN KNOLL ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","6",604,167,27.6,191,31.6,603,167,27.7,191,31.7,TRUE,"Elementary School"
"2015-2016",37,68080,6066989,"SAN DIEGO","ENCINITAS UNION ELEMENTARY","CAPRI ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","6",702,127,18.1,160,22.8,701,127,18.1,160,22.8,TRUE,"Elementary School"
"2015-2016",37,68080,6095046,"SAN DIEGO","ENCINITAS UNION ELEMENTARY","PARK DALE LANE ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","6",503,82,16.3,93,18.5,502,82,16.3,93,18.5,TRUE,"Elementary School"
"2015-2016",37,68080,6099402,"SAN DIEGO","ENCINITAS UNION ELEMENTARY","FLORA VISTA ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","6",438,16,3.7,21,4.8,438,16,3.7,21,4.8,TRUE,"Elementary School"
"2015-2016",37,68080,6106132,"SAN DIEGO","ENCINITAS UNION ELEMENTARY","LA COSTA HEIGHTS ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","6",711,42,5.9,47,6.6,709,41,5.8,46,6.5,TRUE,"Elementary School"
"2015-2016",37,68080,6108534,"SAN DIEGO","ENCINITAS UNION ELEMENTARY","MISSION ESTANCIA ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","6",537,35,6.5,38,7.1,537,35,6.5,38,7.1,TRUE,"Elementary School"
"2015-2016",37,68080,6112445,"SAN DIEGO","ENCINITAS UNION ELEMENTARY","OLIVENHAIN PIONEER ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","6",587,12,2,15,2.6,587,12,2,15,2.6,TRUE,"Elementary School"
"2015-2016",37,68080,6117709,"SAN DIEGO","ENCINITAS UNION ELEMENTARY","EL CAMINO CREEK ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","6",643,15,2.3,21,3.3,643,15,2.3,21,3.3,TRUE,"Elementary School"
"2015-2016",37,68098,101535,"SAN DIEGO","ESCONDIDO UNION","HERITAGE K-8 CHARTER","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",TRUE,556,"DIRECTLY FUNDED",TRUE,"K","8",648,161,24.8,267,41.2,647,161,24.9,267,41.3,TRUE,"Elementary School"
"2015-2016",37,68098,102590,"SAN DIEGO","ESCONDIDO UNION","BEAR VALLEY MIDDLE","Elementary School District","Intermediate/Middle Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"6","8",1107,496,44.8,587,53,1107,496,44.8,587,53,TRUE,"Middle School"
"2015-2016",37,68098,102608,"SAN DIEGO","ESCONDIDO UNION","FARR AVENUE ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","5",742,607,81.8,676,91.1,732,599,81.8,666,91,TRUE,"Elementary School"
"2015-2016",37,68098,107862,"SAN DIEGO","ESCONDIDO UNION","REIDY CREEK ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","5",623,158,25.4,201,32.3,609,155,25.5,198,32.5,TRUE,"Elementary School"
"2015-2016",37,68098,107870,"SAN DIEGO","ESCONDIDO UNION","BERNARDO ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","5",527,103,19.5,141,26.8,518,101,19.5,139,26.8,TRUE,"Elementary School"
"2015-2016",37,68098,128769,"SAN DIEGO","ESCONDIDO UNION","HERITAGE DIGITAL ACADEMY CHARTER MIDDLE","Elementary School District","Intermediate/Middle Schools (Public)","TRADITIONAL","None",TRUE,1603,"DIRECTLY FUNDED",TRUE,"6","8",300,108,36,170,56.7,300,108,36,170,56.7,TRUE,"Middle School"
"2015-2016",37,68098,131813,"SAN DIEGO","ESCONDIDO UNION","QUANTUM ACADEMY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"4","6",175,48,27.4,71,40.6,175,48,27.4,71,40.6,TRUE,"Elementary School"
"2015-2016",37,68098,6038178,"SAN DIEGO","ESCONDIDO UNION","CENTRAL ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","5",731,567,77.6,626,85.6,720,557,77.4,616,85.6,TRUE,"Elementary School"
"2015-2016",37,68098,6038186,"SAN DIEGO","ESCONDIDO UNION","CONWAY ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","5",664,421,63.4,496,74.7,652,415,63.7,489,75,TRUE,"Elementary School"
"2015-2016",37,68098,6038194,"SAN DIEGO","ESCONDIDO UNION","DEL DIOS ACADEMY OF ARTS AND SCIENCES","Elementary School District","Intermediate/Middle Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"6","8",815,529,64.9,619,76,815,529,64.9,619,76,TRUE,"Middle School"
"2015-2016",37,68098,6038202,"SAN DIEGO","ESCONDIDO UNION","FELICITA ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","5",679,497,73.2,587,86.5,666,486,73,575,86.3,TRUE,"Elementary School"
"2015-2016",37,68098,6038210,"SAN DIEGO","ESCONDIDO UNION","MISSION MIDDLE","Elementary School District","Intermediate/Middle Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"6","8",919,696,75.7,769,83.7,919,696,75.7,769,83.7,TRUE,"Middle School"
"2015-2016",37,68098,6038228,"SAN DIEGO","ESCONDIDO UNION","JUNIPER ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","5",664,479,72.1,531,80,656,477,72.7,526,80.2,TRUE,"Elementary School"
"2015-2016",37,68098,6038236,"SAN DIEGO","ESCONDIDO UNION","LINCOLN ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","5",649,543,83.7,600,92.4,632,531,84,588,93,TRUE,"Elementary School"
"2015-2016",37,68098,6038244,"SAN DIEGO","ESCONDIDO UNION","OAK HILL ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","5",884,656,74.2,762,86.2,865,643,74.3,747,86.4,TRUE,"Elementary School"
"2015-2016",37,68098,6038251,"SAN DIEGO","ESCONDIDO UNION","ROSE ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","5",572,435,76,515,90,557,424,76.1,501,89.9,TRUE,"Elementary School"
"2015-2016",37,68098,6038939,"SAN DIEGO","ESCONDIDO UNION","GLEN VIEW ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","5",697,449,64.4,520,74.6,687,443,64.5,514,74.8,TRUE,"Elementary School"
"2015-2016",37,68098,6038947,"SAN DIEGO","ESCONDIDO UNION","ORANGE GLEN ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","5",774,471,60.9,565,73,757,461,60.9,553,73.1,TRUE,"Elementary School"
"2015-2016",37,68098,6066997,"SAN DIEGO","ESCONDIDO UNION","MILLER ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","5",458,178,38.9,233,50.9,452,174,38.5,228,50.4,TRUE,"Elementary School"
"2015-2016",37,68098,6093215,"SAN DIEGO","ESCONDIDO UNION","HIDDEN VALLEY MIDDLE","Elementary School District","Intermediate/Middle Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"6","8",1090,701,64.3,839,77,1090,701,64.3,839,77,TRUE,"Middle School"
"2015-2016",37,68098,6102750,"SAN DIEGO","ESCONDIDO UNION","NORTH BROADWAY ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","5",680,291,42.8,355,52.2,668,287,43,351,52.5,TRUE,"Elementary School"
"2015-2016",37,68098,6105944,"SAN DIEGO","ESCONDIDO UNION","RINCON MIDDLE","Elementary School District","Intermediate/Middle Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"6","8",1225,624,50.9,759,62,1225,624,50.9,759,62,TRUE,"Middle School"
"2015-2016",37,68098,6107882,"SAN DIEGO","ESCONDIDO UNION","L. R. GREEN ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","5",708,197,27.8,241,34,691,196,28.4,239,34.6,TRUE,"Elementary School"
"2015-2016",37,68098,6110381,"SAN DIEGO","ESCONDIDO UNION","PIONEER ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","5",761,621,81.6,692,90.9,750,613,81.7,684,91.2,TRUE,"Elementary School"
"2015-2016",37,68098,6111769,"SAN DIEGO","ESCONDIDO UNION","ROCK SPRINGS ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"K","5",646,423,65.5,520,80.5,642,421,65.6,518,80.7,TRUE,"Elementary School"
"2015-2016",37,68098,6116776,"SAN DIEGO","ESCONDIDO UNION","CLASSICAL ACADEMY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","None",TRUE,199,"DIRECTLY FUNDED",TRUE,"K","8",1329,130,9.8,259,19.5,1322,129,9.8,257,19.4,TRUE,"Elementary School"
"2015-2016",37,68106,1,"SAN DIEGO","ESCONDIDO UNION HIGH","NONPUBLIC, NONSECTARIAN SCHOOLS","High School District",NA,NA,"None",NA,NA,NA,NA,"","",11,0,0,0,0,7,0,0,0,0,TRUE,NA
"2015-2016",37,68106,111195,"SAN DIEGO","ESCONDIDO UNION HIGH","CLASSICAL ACADEMY HIGH","High School District","High Schools (Public)","TRADITIONAL","None",TRUE,759,"DIRECTLY FUNDED",TRUE,"9","12",1084,86,7.9,177,16.3,1061,84,7.9,173,16.3,TRUE,"High School"
"2015-2016",37,68106,127241,"SAN DIEGO","ESCONDIDO UNION HIGH","DEL LAGO ACADEMY - CAMPUS OF APPLIED SCIENCE","High School District","High Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"9","12",682,247,36.2,365,53.5,676,246,36.4,362,53.6,TRUE,"High School"
"2015-2016",37,68106,3730058,"SAN DIEGO","ESCONDIDO UNION HIGH","SAN PASQUAL HIGH","High School District","High Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"9","12",2258,934,41.4,1176,52.1,2182,906,41.5,1139,52.2,TRUE,"High School"
"2015-2016",37,68106,3731023,"SAN DIEGO","ESCONDIDO UNION HIGH","ESCONDIDO CHARTER HIGH","High School District","High Schools (Public)","TRADITIONAL","None",TRUE,109,"DIRECTLY FUNDED",TRUE,"9","12",765,156,20.4,254,33.2,732,145,19.8,243,33.2,TRUE,"High School"
"2015-2016",37,68106,3732054,"SAN DIEGO","ESCONDIDO UNION HIGH","VALLEY HIGH (CONTINUATION)","High School District","Continuation High Schools","CONTINUATION SCHOOL","None",FALSE,NA,"",FALSE,"9","12",319,231,72.4,260,81.5,229,167,72.9,185,80.8,TRUE,"Other"
"2015-2016",37,68106,3732062,"SAN DIEGO","ESCONDIDO UNION HIGH","ESCONDIDO HIGH","High School District","High Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"9","12",2415,1392,57.6,1692,70.1,2283,1329,58.2,1614,70.7,TRUE,"High School"
"2015-2016",37,68106,3735313,"SAN DIEGO","ESCONDIDO UNION HIGH","ORANGE GLEN HIGH","High School District","High Schools (Public)","TRADITIONAL","None",FALSE,NA,"",FALSE,"9","12",2033,1349,66.4,1717,84.5,1954,1290,66,1651,84.5,TRUE,"High School"
"2015-2016",37,68114,1,"SAN DIEGO","FALLBROOK UNION ELEMENTARY","NONPUBLIC, NONSECTARIAN SCHOOLS","Elementary School District",NA,NA,"None",NA,NA,NA,NA,"","",7,2,28.6,2,28.6,7,2,28.6,2,28.6,TRUE,NA
"2015-2016",37,68114,115519,"SAN DIEGO","FALLBROOK UNION ELEMENTARY","SANTA MARGARITA ACADEMY","Elementary School District","District Community Day Schools","COMMUNITY DAY SCHOOL","None",FALSE,NA,"",FALSE,"4","8",8,8,100,8,100,8,8,100,8,100,TRUE,"Other"
"2015-2016",37,68114,131920,"SAN DIEGO","FALLBROOK UNION ELEMENTARY","MAIE ELLIS ELEMENTARY","Elementary School District","Alternative Schools of Choice","ALTERNATIVE SCHOOL OF CHOICE","None",FALSE,NA,"",FALSE,"K","6",551,323,58.6,364,66.1,537,311,57.9,351,65.4,TRUE,"Other"
