siteid,reportdate,ProgramGroupYear,SiteName,sponsorname,sponsor_id,MealGroupCode,MealTypeCode,DaysServedQty,MlsServedFree
3081,2016-09-01,2016,PARKVIEW ELEMENTARY,CHULA VISTA ELEMENTARY,104,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,10,464
3081,2016-09-01,2016,PARKVIEW ELEMENTARY,CHULA VISTA ELEMENTARY,104,SSFO_LUNCH,SSFO_LUNCH,10,616
4337,2014-10-01,2015,BOYS   GIRLS CLUB OLEANDER,CHULA VISTA ELEMENTARY,104,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,7,138
4337,2014-10-01,2015,BOYS   GIRLS CLUB OLEANDER,CHULA VISTA ELEMENTARY,104,SSFO_LUNCH,SSFO_LUNCH,3,30
4341,2014-10-01,2015,CITY OF CHULA VISTA CIVIC CENTER LIBRARY,CHULA VISTA ELEMENTARY,104,SSFO_LUNCH,SSFO_LUNCH,3,72
4341,2014-10-01,2015,CITY OF CHULA VISTA CIVIC CENTER LIBRARY,CHULA VISTA ELEMENTARY,104,SSFO_SNACKPM,SSFO_SNACKPM,3,47
4345,2014-10-01,2015,CITY OF CHULA VISTA SOUTH CV LIBRARY,CHULA VISTA ELEMENTARY,104,SSFO_LUNCH,SSFO_LUNCH,3,171
4345,2014-10-01,2015,CITY OF CHULA VISTA SOUTH CV LIBRARY,CHULA VISTA ELEMENTARY,104,SSFO_SNACKPM,SSFO_SNACKPM,3,65
4881,2015-01-01,2015,BAYSIDE COMMUNITY CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,9,231
4881,2015-01-01,2015,BAYSIDE COMMUNITY CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,9,155
4909,2015-01-01,2015,CITY HEIGHTS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,243
4909,2015-01-01,2015,CITY HEIGHTS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,226
4913,2015-01-01,2015,COLINA DEL SOL PARK & REC,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,750
4925,2015-01-01,2015,GATEWAY CYP,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,1000
4925,2015-01-01,2015,GATEWAY CYP,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,1000
4933,2015-01-01,2015,JACKIE ROBINSON YMCA,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,351
4933,2015-01-01,2015,JACKIE ROBINSON YMCA,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,395
4941,2015-01-01,2015,LINDA VISTA REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,200
4941,2015-01-01,2015,LINDA VISTA REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,200
4949,2015-01-01,2015,LOGAN HEIGHTS PUBLIC LIBRARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,281
4949,2015-01-01,2015,LOGAN HEIGHTS PUBLIC LIBRARY,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,282
4953,2015-01-01,2015,MALCOLM X BRANCH LIBRARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,171
4953,2015-01-01,2015,MALCOLM X BRANCH LIBRARY,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,123
2321,2015-01-01,2015,MASON ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,759
4965,2015-01-01,2015,MIRAMAR AIRSTATION CHILD YOUTH & TEEN CENTER,SAN DIEGO UNIFIED,340,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,10,648
4965,2015-01-01,2015,MIRAMAR AIRSTATION CHILD YOUTH & TEEN CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,768
4969,2015-01-01,2015,MOUNTAIN VIEW COMMUNITY CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,349
4969,2015-01-01,2015,MOUNTAIN VIEW COMMUNITY CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,400
4973,2015-01-01,2015,MURPHY CANYON KID CONNECTION,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,750
4973,2015-01-01,2015,MURPHY CANYON KID CONNECTION,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,750
4977,2015-01-01,2015,MURPHY CANYON YOUTH CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,700
4977,2015-01-01,2015,MURPHY CANYON YOUTH CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,700
4985,2015-01-01,2015,NORTH PARK REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,217
4985,2015-01-01,2015,NORTH PARK REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,237
4997,2015-01-01,2015,PARADISE HILLS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,250
4997,2015-01-01,2015,PARADISE HILLS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,250
5033,2015-01-01,2015,SOUTH CREST REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,355
5033,2015-01-01,2015,SOUTH CREST REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,331
5057,2015-01-01,2015,WILLIE HENDERSON SPORTS COMPLEX,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,360
5057,2015-01-01,2015,WILLIE HENDERSON SPORTS COMPLEX,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,360
4741,2015-03-01,2015,SPRING VALLEY COMMUNITY CENTER,LA MESA-SPRING VALLEY,240,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,2,30
4741,2015-03-01,2015,SPRING VALLEY COMMUNITY CENTER,LA MESA-SPRING VALLEY,240,SSFO_LUNCH,SSFO_LUNCH,2,60
4881,2015-03-01,2015,BAYSIDE COMMUNITY CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,2,30
4909,2015-03-01,2015,CITY HEIGHTS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,1,50
4913,2015-03-01,2015,COLINA DEL SOL PARK & REC,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,1,75
4925,2015-03-01,2015,GATEWAY CYP,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,2,450
4925,2015-03-01,2015,GATEWAY CYP,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,2,450
4933,2015-03-01,2015,JACKIE ROBINSON YMCA,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,2,130
4933,2015-03-01,2015,JACKIE ROBINSON YMCA,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,2,130
4941,2015-03-01,2015,LINDA VISTA REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,1,16
4941,2015-03-01,2015,LINDA VISTA REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,1,18
4949,2015-03-01,2015,LOGAN HEIGHTS PUBLIC LIBRARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,1,48
4949,2015-03-01,2015,LOGAN HEIGHTS PUBLIC LIBRARY,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,1,50
4953,2015-03-01,2015,MALCOLM X BRANCH LIBRARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,1,11
4961,2015-03-01,2015,MIRA MESA PARK & REC,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,1,14
4961,2015-03-01,2015,MIRA MESA PARK & REC,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,1,14
4965,2015-03-01,2015,MIRAMAR AIRSTATION CHILD YOUTH & TEEN CENTER,SAN DIEGO UNIFIED,340,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,1,70
4965,2015-03-01,2015,MIRAMAR AIRSTATION CHILD YOUTH & TEEN CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,2,295
4969,2015-03-01,2015,MOUNTAIN VIEW COMMUNITY CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,1,31
4969,2015-03-01,2015,MOUNTAIN VIEW COMMUNITY CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,1,40
4973,2015-03-01,2015,MURPHY CANYON KID CONNECTION,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,1,75
4973,2015-03-01,2015,MURPHY CANYON KID CONNECTION,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,1,75
4977,2015-03-01,2015,MURPHY CANYON YOUTH CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,2,150
4977,2015-03-01,2015,MURPHY CANYON YOUTH CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,2,150
4985,2015-03-01,2015,NORTH PARK REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,1,25
4985,2015-03-01,2015,NORTH PARK REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,1,25
4997,2015-03-01,2015,PARADISE HILLS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,1,30
4997,2015-03-01,2015,PARADISE HILLS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,1,30
5005,2015-03-01,2015,PENN ATHLETIC FIELD,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,1,25
5005,2015-03-01,2015,PENN ATHLETIC FIELD,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,1,23
5021,2015-03-01,2015,SHERMAN HEIGHTS COMMUNITY CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,2,100
5021,2015-03-01,2015,SHERMAN HEIGHTS COMMUNITY CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,2,80
5033,2015-03-01,2015,SOUTH CREST REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,1,35
5033,2015-03-01,2015,SOUTH CREST REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,1,30
5057,2015-03-01,2015,WILLIE HENDERSON SPORTS COMPLEX,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,1,45
5057,2015-03-01,2015,WILLIE HENDERSON SPORTS COMPLEX,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,1,45
4737,2015-04-01,2015,CASA DE ORO LIBRARY,LA MESA-SPRING VALLEY,240,SSFO_LUNCH,SSFO_LUNCH,7,389
1977,2015-04-01,2015,LA MESA DALE ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_LUNCH,SSFO_LUNCH,7,438
3237,2015-04-01,2015,RANCHO ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_LUNCH,SSFO_LUNCH,7,473
3717,2015-04-01,2015,SPRING VALLEY ACADEMY,LA MESA-SPRING VALLEY,240,SSFO_LUNCH,SSFO_LUNCH,7,57
4741,2015-04-01,2015,SPRING VALLEY COMMUNITY CENTER,LA MESA-SPRING VALLEY,240,SSFO_LUNCH,SSFO_LUNCH,8,362
3833,2015-04-01,2015,SWEETWATER SPRINGS ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_LUNCH,SSFO_LUNCH,7,426
4881,2015-04-01,2015,BAYSIDE COMMUNITY CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,17,484
617,2015-04-01,2015,CHEROKEE POINT ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,18,676
617,2015-04-01,2015,CHEROKEE POINT ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,18,856
4909,2015-04-01,2015,CITY HEIGHTS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,18,747
4909,2015-04-01,2015,CITY HEIGHTS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,18,645
4913,2015-04-01,2015,COLINA DEL SOL PARK & REC,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,18,1892
4925,2015-04-01,2015,GATEWAY CYP,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,18,2076
4925,2015-04-01,2015,GATEWAY CYP,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,18,2300
4933,2015-04-01,2015,JACKIE ROBINSON YMCA,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,18,662
4933,2015-04-01,2015,JACKIE ROBINSON YMCA,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,18,810
4941,2015-04-01,2015,LINDA VISTA REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,18,273
4941,2015-04-01,2015,LINDA VISTA REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,18,372
4949,2015-04-01,2015,LOGAN HEIGHTS PUBLIC LIBRARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,18,522
4949,2015-04-01,2015,LOGAN HEIGHTS PUBLIC LIBRARY,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,18,526
4953,2015-04-01,2015,MALCOLM X BRANCH LIBRARY,SAN DIEGO UNIFIED,340,SSFO_BREAKFAST,SSFO_BREAKFAST,18,1137
4953,2015-04-01,2015,MALCOLM X BRANCH LIBRARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,18,1507
4961,2015-04-01,2015,MIRA MESA PARK & REC,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,18,477
4961,2015-04-01,2015,MIRA MESA PARK & REC,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,18,365
4965,2015-04-01,2015,MIRAMAR AIRSTATION CHILD YOUTH & TEEN CENTER,SAN DIEGO UNIFIED,340,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,18,1275
4965,2015-04-01,2015,MIRAMAR AIRSTATION CHILD YOUTH & TEEN CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,18,1521
4969,2015-04-01,2015,MOUNTAIN VIEW COMMUNITY CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,18,547
4969,2015-04-01,2015,MOUNTAIN VIEW COMMUNITY CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,18,692
4973,2015-04-01,2015,MURPHY CANYON KID CONNECTION,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,18,1255
4973,2015-04-01,2015,MURPHY CANYON KID CONNECTION,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,18,1041
4977,2015-04-01,2015,MURPHY CANYON YOUTH CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,18,1520
4977,2015-04-01,2015,MURPHY CANYON YOUTH CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,18,1690
4985,2015-04-01,2015,NORTH PARK REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,18,373
4985,2015-04-01,2015,NORTH PARK REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,18,373
4997,2015-04-01,2015,PARADISE HILLS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,18,530
4997,2015-04-01,2015,PARADISE HILLS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,18,525
5005,2015-04-01,2015,PENN ATHLETIC FIELD,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,18,449
5005,2015-04-01,2015,PENN ATHLETIC FIELD,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,18,447
5021,2015-04-01,2015,SHERMAN HEIGHTS COMMUNITY CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,18,780
5021,2015-04-01,2015,SHERMAN HEIGHTS COMMUNITY CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,18,480
5033,2015-04-01,2015,SOUTH CREST REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,18,657
5033,2015-04-01,2015,SOUTH CREST REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,18,523
5057,2015-04-01,2015,WILLIE HENDERSON SPORTS COMPLEX,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,18,810
5057,2015-04-01,2015,WILLIE HENDERSON SPORTS COMPLEX,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,18,810
117,2015-06-01,2015,ANZA ELEMENTARY,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,7,599
397,2015-06-01,2015,CAJON VALLEY MIDDLE,CAJON VALLEY UNION,80,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,2,375
397,2015-06-01,2015,CAJON VALLEY MIDDLE,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,7,1768
609,2015-06-01,2015,CHASE AVENUE ELEMENTARY,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,7,1019
609,2015-06-01,2015,CHASE AVENUE ELEMENTARY,CAJON VALLEY UNION,80,SSFO_SNACKPM,SSFO_SNACKPM,7,392
4317,2015-06-01,2015,EL CAJON PUBLIC LIBRARY,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,7,1214
4317,2015-06-01,2015,EL CAJON PUBLIC LIBRARY,CAJON VALLEY UNION,80,SSFO_SNACKPM,SSFO_SNACKPM,7,700
1249,2015-06-01,2015,FLYING HILLS ELEMENTARY,CAJON VALLEY UNION,80,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,2,121
1249,2015-06-01,2015,FLYING HILLS ELEMENTARY,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,7,510
1365,2015-06-01,2015,GREENFIELD MIDDLE,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,7,855
1761,2015-06-01,2015,JOHNSON ELEMENTARY,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,7,1675
2229,2015-06-01,2015,MADISON AVENUE ELEMENTARY,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,7,749
2229,2015-06-01,2015,MADISON AVENUE ELEMENTARY,CAJON VALLEY UNION,80,SSFO_SNACKPM,SSFO_SNACKPM,4,276
2241,2015-06-01,2015,MAGNOLIA ELEMENTARY,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,7,1549
2349,2015-06-01,2015,MERIDIAN ELEMENTARY,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,7,622
2565,2015-06-01,2015,NARANCA ELEMENTARY,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,7,1091
4153,2015-06-01,2015,W. D. HALL ELEMENTARY,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,7,735
4333,2015-06-01,2015,CARLSBAD BOYS & GIRLS CLUB,CARLSBAD UNIFIED,96,SSFO_LUNCH,SSFO_LUNCH,12,1863
4333,2015-06-01,2015,CARLSBAD BOYS & GIRLS CLUB,CARLSBAD UNIFIED,96,SSFO_SNACKPM,SSFO_SNACKPM,12,1825
4341,2015-06-01,2015,CITY OF CHULA VISTA CIVIC CENTER LIBRARY,CHULA VISTA ELEMENTARY,104,SSFO_LUNCH,SSFO_LUNCH,17,647
4341,2015-06-01,2015,CITY OF CHULA VISTA CIVIC CENTER LIBRARY,CHULA VISTA ELEMENTARY,104,SSFO_SNACKPM,SSFO_SNACKPM,17,391
4345,2015-06-01,2015,CITY OF CHULA VISTA SOUTH CV LIBRARY,CHULA VISTA ELEMENTARY,104,SSFO_LUNCH,SSFO_LUNCH,17,1053
4345,2015-06-01,2015,CITY OF CHULA VISTA SOUTH CV LIBRARY,CHULA VISTA ELEMENTARY,104,SSFO_SNACKPM,SSFO_SNACKPM,17,396
3049,2015-06-01,2015,PALOMAR ELEMENTARY,CHULA VISTA ELEMENTARY,104,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,6,791
3049,2015-06-01,2015,PALOMAR ELEMENTARY,CHULA VISTA ELEMENTARY,104,SSFO_LUNCH,SSFO_LUNCH,6,829
3313,2015-06-01,2015,ROGERS (GREG) ELEMENTARY,CHULA VISTA ELEMENTARY,104,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,12,992
3313,2015-06-01,2015,ROGERS (GREG) ELEMENTARY,CHULA VISTA ELEMENTARY,104,SSFO_LUNCH,SSFO_LUNCH,12,818
2429,2015-06-01,2015,MISSION MIDDLE,ESCONDIDO UNION,156,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,6,392
2429,2015-06-01,2015,MISSION MIDDLE,ESCONDIDO UNION,156,SSFO_LUNCH,SSFO_LUNCH,2,202
2809,2015-06-01,2015,NORTH BROADWAY ELEMENTARY,ESCONDIDO UNION,156,SSFO_LUNCH,SSFO_LUNCH,2,254
1181,2015-06-01,2015,FALLBROOK STEM ACADEMY,FALLBROOK UNION ELEMENTARY,168,SSFO_LUNCH,SSFO_LUNCH,22,4413
4377,2015-06-01,2015,NORTH COUNTY BOYS AND GIRLS CLUB,FALLBROOK UNION ELEMENTARY,168,SSFO_LUNCH,SSFO_LUNCH,22,2197
4501,2015-06-01,2015,BOYS AND GIRLS CLUB OF EAST COUNTY,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,7,1288
4501,2015-06-01,2015,BOYS AND GIRLS CLUB OF EAST COUNTY,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,7,1023
4505,2015-06-01,2015,BOYS AND GIRLS CLUB SANTEE,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,7,580
4505,2015-06-01,2015,BOYS AND GIRLS CLUB SANTEE,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,7,750
601,2015-06-01,2015,CHAPARRAL HIGH,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,7,305
601,2015-06-01,2015,CHAPARRAL HIGH,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,7,693
1053,2015-06-01,2015,EL CAJON VALLEY HIGH,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,7,1060
1053,2015-06-01,2015,EL CAJON VALLEY HIGH,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,7,3661
1065,2015-06-01,2015,EL CAPITAN HIGH,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,7,399
1065,2015-06-01,2015,EL CAPITAN HIGH,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,7,1004
1341,2015-06-01,2015,GRANITE HILLS HIGH,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,7,567
1341,2015-06-01,2015,GRANITE HILLS HIGH,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,7,2223
1373,2015-06-01,2015,GROSSMONT HIGH,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,7,775
1373,2015-06-01,2015,GROSSMONT HIGH,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,7,2772
1465,2015-06-01,2015,HELIX HIGH,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,17,1470
1465,2015-06-01,2015,HELIX HIGH,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,17,2424
4513,2015-06-01,2015,LAKESIDE CLUBHOUSE,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,7,1200
4513,2015-06-01,2015,LAKESIDE CLUBHOUSE,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,7,1372
2157,2015-06-01,2015,LITERACY FIRST CHARTER,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST,7,100
2157,2015-06-01,2015,LITERACY FIRST CHARTER,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,7,105
2453,2015-06-01,2015,MONTE VISTA HIGH,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,7,466
2453,2015-06-01,2015,MONTE VISTA HIGH,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,7,1520
2509,2015-06-01,2015,MOUNT MIGUEL HIGH,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,7,1027
2509,2015-06-01,2015,MOUNT MIGUEL HIGH,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,7,1996
3249,2015-06-01,2015,REACH ACADEMY,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,7,380
3249,2015-06-01,2015,REACH ACADEMY,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,7,420
3553,2015-06-01,2015,SANTANA HIGH,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,7,429
3553,2015-06-01,2015,SANTANA HIGH,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,7,1293
4521,2015-06-01,2015,SANTEE ASES PROGRAM,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,7,1937
