"academicyear","countycode","districtcode","schoolcode","countyname","districname","schoolname","districttype","schooltype","educationaloptiontype","nslpstatus","ischarterschool","charterschoolnumber","charterfundingtype","isirc","lowgrade","highgrade","enrollment_k-12","freemealcount_k-12","percenteligiblefree_k-12","frpmcount_k-12","percenteligiblefrpm_k-12","enrollment_5-17","freemealcount_5-17","percenteligiblefree_5-17","frpmcount_5-17","percenteligiblefrpm_5-17","iscalpadscertified","schooltypegroup"
"2017-2018",37,68213,126995,"SAN DIEGO","MOUNTAIN EMPIRE UNIFIED","CAMP LOCKETT MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",146,100,68.5,113,77.4,146,100,68.5,113,77.4,TRUE,"Middle School"
"2017-2018",37,68213,127001,"SAN DIEGO","MOUNTAIN EMPIRE UNIFIED","PINE VALLEY MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",80,32,40,43,53.8,80,32,40,43,53.8,TRUE,"Middle School"
"2017-2018",37,68213,127084,"SAN DIEGO","MOUNTAIN EMPIRE UNIFIED","COMPASS CHARTER SCHOOLS OF SAN DIEGO","Unified School District","K-12 Schools (Public)","TRADITIONAL",NA,NA,1454,"DIRECTLY FUNDED",TRUE,"K","12",396,147,37.1,166,41.9,373,141,37.8,160,42.9,TRUE,"Elementary School"
"2017-2018",37,68213,129668,"SAN DIEGO","MOUNTAIN EMPIRE UNIFIED","COUNTY COLLABORATIVE CHARTER","Unified School District","K-12 Schools (Public)","TRADITIONAL",NA,NA,1628,"DIRECTLY FUNDED",TRUE,"K","12",32,21,65.6,21,65.6,21,14,66.7,14,66.7,TRUE,"Elementary School"
"2017-2018",37,68213,3730934,"SAN DIEGO","MOUNTAIN EMPIRE UNIFIED","CAMPO HIGH (CONTINUATION)","Unified School District","Continuation High Schools","CONTINUATION SCHOOL",NA,NA,NA,NA,FALSE,"9","12",21,13,61.9,15,71.4,18,12,66.7,13,72.2,TRUE,"Other"
"2017-2018",37,68213,3730991,"SAN DIEGO","MOUNTAIN EMPIRE UNIFIED","HILLSIDE JUNIOR/SENIOR HIGH","Unified School District","Alternative Schools of Choice","ALTERNATIVE SCHOOL OF CHOICE",NA,NA,NA,NA,FALSE,"7","12",17,8,47.1,8,47.1,12,4,33.3,4,33.3,TRUE,"Other"
"2017-2018",37,68213,3731080,"SAN DIEGO","MOUNTAIN EMPIRE UNIFIED","COTTONWOOD COMMUNITY DAY","Unified School District","District Community Day Schools","COMMUNITY DAY SCHOOL",NA,NA,NA,NA,FALSE,"7","12",5,4,80,4,80,4,3,75,3,75,TRUE,"Other"
"2017-2018",37,68213,3734878,"SAN DIEGO","MOUNTAIN EMPIRE UNIFIED","MOUNTAIN EMPIRE HIGH","Unified School District","High Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"9","12",389,228,58.6,261,67.1,379,221,58.3,254,67,TRUE,"High School"
"2017-2018",37,68213,6038681,"SAN DIEGO","MOUNTAIN EMPIRE UNIFIED","CAMPO ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"P","8",459,285,62.1,310,67.5,455,283,62.2,308,67.7,TRUE,"Elementary School"
"2017-2018",37,68213,6038699,"SAN DIEGO","MOUNTAIN EMPIRE UNIFIED","DESCANSO ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"P","5",166,55,33.1,71,42.8,161,54,33.5,69,42.9,TRUE,"Elementary School"
"2017-2018",37,68213,6085054,"SAN DIEGO","MOUNTAIN EMPIRE UNIFIED","CLOVER FLAT ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"P","5",129,94,72.9,101,78.3,128,93,72.7,100,78.1,TRUE,"Elementary School"
"2017-2018",37,68213,6097190,"SAN DIEGO","MOUNTAIN EMPIRE UNIFIED","POTRERO ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"P","8",255,129,50.6,135,52.9,253,129,51,135,53.4,TRUE,"Elementary School"
"2017-2018",37,68221,1,"SAN DIEGO","NATIONAL ELEMENTARY","NONPUBLIC, NONSECTARIAN SCHOOLS","Elementary School District",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,TRUE,NA
"2017-2018",37,68221,101360,"SAN DIEGO","NATIONAL ELEMENTARY","INTEGRITY CHARTER","Elementary School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,553,"DIRECTLY FUNDED",TRUE,"K","8",340,258,75.9,304,89.4,340,258,75.9,304,89.4,TRUE,"Elementary School"
"2017-2018",37,68221,6038731,"SAN DIEGO","NATIONAL ELEMENTARY","CENTRAL ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"K","6",607,460,75.8,509,83.9,591,447,75.6,496,83.9,TRUE,"Elementary School"
"2017-2018",37,68221,6038749,"SAN DIEGO","NATIONAL ELEMENTARY","EL TOYON ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"K","6",472,385,81.6,414,87.7,460,376,81.7,405,88,TRUE,"Elementary School"
"2017-2018",37,68221,6038756,"SAN DIEGO","NATIONAL ELEMENTARY","JOHN A. OTIS ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"K","6",469,354,75.5,394,84,457,348,76.1,388,84.9,TRUE,"Elementary School"
"2017-2018",37,68221,6038764,"SAN DIEGO","NATIONAL ELEMENTARY","IRA HARBISON","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"K","6",550,336,61.1,389,70.7,536,330,61.6,382,71.3,TRUE,"Elementary School"
"2017-2018",37,68221,6038772,"SAN DIEGO","NATIONAL ELEMENTARY","KIMBALL","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"K","6",431,284,65.9,306,71,431,284,65.9,306,71,TRUE,"Elementary School"
"2017-2018",37,68221,6038780,"SAN DIEGO","NATIONAL ELEMENTARY","LAS PALMAS","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"K","6",662,485,73.3,560,84.6,651,477,73.3,551,84.6,TRUE,"Elementary School"
"2017-2018",37,68221,6038798,"SAN DIEGO","NATIONAL ELEMENTARY","LINCOLN ACRES","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"P","6",553,396,71.6,448,81,551,395,71.7,447,81.1,TRUE,"Elementary School"
"2017-2018",37,68221,6038806,"SAN DIEGO","NATIONAL ELEMENTARY","OLIVEWOOD","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"K","6",623,470,75.4,537,86.2,604,458,75.8,523,86.6,TRUE,"Elementary School"
"2017-2018",37,68221,6038814,"SAN DIEGO","NATIONAL ELEMENTARY","PALMER WAY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"K","6",554,376,67.9,434,78.3,541,367,67.8,425,78.6,TRUE,"Elementary School"
"2017-2018",37,68221,6108559,"SAN DIEGO","NATIONAL ELEMENTARY","RANCHO DE LA NACION","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"K","6",450,350,77.8,387,86,449,349,77.7,386,86,TRUE,"Elementary School"
"2017-2018",37,68296,0,"SAN DIEGO","POWAY UNIFIED","DISTRICT OFFICE","Unified School District",NA,NA,NA,NA,NA,NA,NA,"K","Adult",13,4,30.8,4,30.8,13,4,30.8,4,30.8,TRUE,NA
"2017-2018",37,68296,1,"SAN DIEGO","POWAY UNIFIED","NONPUBLIC, NONSECTARIAN SCHOOLS","Unified School District",NA,NA,NA,NA,NA,NA,NA,NA,NA,73,4,5.5,4,5.5,54,4,7.4,4,7.4,TRUE,NA
"2017-2018",37,68296,102822,"SAN DIEGO","POWAY UNIFIED","STONE RANCH ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",923,48,5.2,68,7.4,908,47,5.2,67,7.4,TRUE,"Elementary School"
"2017-2018",37,68296,108332,"SAN DIEGO","POWAY UNIFIED","OAK VALLEY MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",1461,105,7.2,124,8.5,1461,105,7.2,124,8.5,TRUE,"Middle School"
"2017-2018",37,68296,111187,"SAN DIEGO","POWAY UNIFIED","MONTEREY RIDGE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",999,85,8.5,94,9.4,983,85,8.6,94,9.6,TRUE,"Elementary School"
"2017-2018",37,68296,116475,"SAN DIEGO","POWAY UNIFIED","DEL SUR ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",938,75,8,82,8.7,914,73,8,80,8.8,TRUE,"Elementary School"
"2017-2018",37,68296,116764,"SAN DIEGO","POWAY UNIFIED","WILLOW GROVE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",761,68,8.9,85,11.2,741,67,9,84,11.3,TRUE,"Elementary School"
"2017-2018",37,68296,118935,"SAN DIEGO","POWAY UNIFIED","DEL NORTE HIGH","Unified School District","High Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"9","12",2168,214,9.9,245,11.3,2133,208,9.8,239,11.2,TRUE,"High School"
"2017-2018",37,68296,129056,"SAN DIEGO","POWAY UNIFIED","DESIGN 39 CAMPUS","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","8",1159,117,10.1,134,11.6,1141,117,10.3,134,11.7,TRUE,"Elementary School"
"2017-2018",37,68296,3730074,"SAN DIEGO","POWAY UNIFIED","MT. CARMEL HIGH","Unified School District","High Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"9","12",1915,380,19.8,466,24.3,1873,367,19.6,452,24.1,TRUE,"High School"
"2017-2018",37,68296,3730819,"SAN DIEGO","POWAY UNIFIED","RANCHO BERNARDO HIGH","Unified School District","High Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"9","12",2359,333,14.1,406,17.2,2312,328,14.2,397,17.2,TRUE,"High School"
"2017-2018",37,68296,3731528,"SAN DIEGO","POWAY UNIFIED","WESTVIEW HIGH","Unified School District","High Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"9","12",2358,299,12.7,361,15.3,2314,293,12.7,353,15.3,TRUE,"High School"
"2017-2018",37,68296,3735842,"SAN DIEGO","POWAY UNIFIED","ABRAXAS CONTINUATION HIGH","Unified School District","Continuation High Schools","CONTINUATION SCHOOL",NA,NA,NA,NA,FALSE,"9","12",196,78,39.8,87,44.4,77,38,49.4,42,54.5,TRUE,"Other"
"2017-2018",37,68296,3735867,"SAN DIEGO","POWAY UNIFIED","POWAY HIGH","Unified School District","High Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"9","12",2262,496,21.9,554,24.5,2192,476,21.7,533,24.3,TRUE,"High School"
"2017-2018",37,68296,6038970,"SAN DIEGO","POWAY UNIFIED","GARDEN ROAD ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",479,88,18.4,112,23.4,468,85,18.2,109,23.3,TRUE,"Elementary School"
"2017-2018",37,68296,6038988,"SAN DIEGO","POWAY UNIFIED","MEADOWBROOK MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",1383,317,22.9,373,27,1383,317,22.9,373,27,TRUE,"Middle School"
"2017-2018",37,68296,6038996,"SAN DIEGO","POWAY UNIFIED","MIDLAND ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",631,224,35.5,256,40.6,619,222,35.9,254,41,TRUE,"Elementary School"
"2017-2018",37,68296,6039002,"SAN DIEGO","POWAY UNIFIED","POMERADO ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",378,134,35.4,170,45,368,132,35.9,168,45.7,TRUE,"Elementary School"
"2017-2018",37,68296,6039010,"SAN DIEGO","POWAY UNIFIED","VALLEY ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",746,331,44.4,389,52.1,731,324,44.3,381,52.1,TRUE,"Elementary School"
"2017-2018",37,68296,6070841,"SAN DIEGO","POWAY UNIFIED","LOS PENASQUITOS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",530,201,37.9,238,44.9,517,197,38.1,233,45.1,TRUE,"Elementary School"
"2017-2018",37,68296,6070858,"SAN DIEGO","POWAY UNIFIED","WESTWOOD ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",823,88,10.7,117,14.2,805,88,10.9,117,14.5,TRUE,"Elementary School"
"2017-2018",37,68296,6070866,"SAN DIEGO","POWAY UNIFIED","TWIN PEAKS MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",1200,257,21.4,287,23.9,1199,256,21.4,286,23.9,TRUE,"Middle School"
"2017-2018",37,68296,6085088,"SAN DIEGO","POWAY UNIFIED","PAINTED ROCK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",656,59,9,71,10.8,639,59,9.2,70,11,TRUE,"Elementary School"
"2017-2018",37,68296,6093223,"SAN DIEGO","POWAY UNIFIED","BLACK MOUNTAIN MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",1319,233,17.7,295,22.4,1319,233,17.7,295,22.4,TRUE,"Middle School"
"2017-2018",37,68296,6093231,"SAN DIEGO","POWAY UNIFIED","SUNSET HILLS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",454,62,13.7,69,15.2,445,61,13.7,68,15.3,TRUE,"Elementary School"
"2017-2018",37,68296,6095053,"SAN DIEGO","POWAY UNIFIED","TIERRA BONITA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",461,59,12.8,72,15.6,452,59,13.1,72,15.9,TRUE,"Elementary School"
"2017-2018",37,68296,6097208,"SAN DIEGO","POWAY UNIFIED","ROLLING HILLS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",446,67,15,84,18.8,434,66,15.2,83,19.1,TRUE,"Elementary School"
"2017-2018",37,68296,6097216,"SAN DIEGO","POWAY UNIFIED","CHAPARRAL ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",843,106,12.6,118,14,820,104,12.7,116,14.1,TRUE,"Elementary School"
"2017-2018",37,68296,6099444,"SAN DIEGO","POWAY UNIFIED","SUNDANCE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",439,69,15.7,76,17.3,431,67,15.5,74,17.2,TRUE,"Elementary School"
"2017-2018",37,68296,6106520,"SAN DIEGO","POWAY UNIFIED","CANYON VIEW ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",503,59,11.7,77,15.3,492,58,11.8,76,15.4,TRUE,"Elementary School"
"2017-2018",37,68296,6107460,"SAN DIEGO","POWAY UNIFIED","BERNARDO HEIGHTS MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",1546,236,15.3,287,18.6,1546,236,15.3,287,18.6,TRUE,"Middle School"
"2017-2018",37,68296,6109300,"SAN DIEGO","POWAY UNIFIED","DEER CANYON ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",491,39,7.9,45,9.2,484,39,8.1,45,9.3,TRUE,"Elementary School"
"2017-2018",37,68296,6109318,"SAN DIEGO","POWAY UNIFIED","MORNING CREEK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",780,99,12.7,121,15.5,766,99,12.9,120,15.7,TRUE,"Elementary School"
"2017-2018",37,68296,6109326,"SAN DIEGO","POWAY UNIFIED","TURTLEBACK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",609,77,12.6,96,15.8,589,74,12.6,93,15.8,TRUE,"Elementary School"
"2017-2018",37,68296,6110878,"SAN DIEGO","POWAY UNIFIED","ADOBE BLUFFS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",377,41,10.9,46,12.2,371,40,10.8,45,12.1,TRUE,"Elementary School"
"2017-2018",37,68296,6110886,"SAN DIEGO","POWAY UNIFIED","HIGHLAND RANCH ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",709,79,11.1,107,15.1,691,77,11.1,105,15.2,TRUE,"Elementary School"
"2017-2018",37,68296,6111306,"SAN DIEGO","POWAY UNIFIED","MESA VERDE MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",1344,165,12.3,203,15.1,1344,165,12.3,203,15.1,TRUE,"Middle School"
"2017-2018",37,68296,6111314,"SAN DIEGO","POWAY UNIFIED","PARK VILLAGE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",624,42,6.7,52,8.3,610,42,6.9,52,8.5,TRUE,"Elementary School"
"2017-2018",37,68296,6114854,"SAN DIEGO","POWAY UNIFIED","SHOAL CREEK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",564,51,9,67,11.9,554,51,9.2,67,12.1,TRUE,"Elementary School"
"2017-2018",37,68296,6117469,"SAN DIEGO","POWAY UNIFIED","CREEKSIDE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",599,66,11,71,11.9,585,66,11.3,71,12.1,TRUE,"Elementary School"
"2017-2018",37,68304,1,"SAN DIEGO","RAMONA CITY UNIFIED","NONPUBLIC, NONSECTARIAN SCHOOLS","Unified School District",NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,9.1,1,9.1,10,1,10,1,10,TRUE,NA
"2017-2018",37,68304,102178,"SAN DIEGO","RAMONA CITY UNIFIED","FUTURE BOUND INDEPENDENT STUDY SECONDARY","Unified School District","Alternative Schools of Choice","ALTERNATIVE SCHOOL OF CHOICE",NA,NA,NA,NA,FALSE,"7","12",35,18,51.4,18,51.4,29,15,51.7,15,51.7,TRUE,"Other"
"2017-2018",37,68304,131250,"SAN DIEGO","RAMONA CITY UNIFIED","MOUNTAIN VALLEY ACADEMY","Unified School District","Alternative Schools of Choice","ALTERNATIVE SCHOOL OF CHOICE",NA,NA,NA,NA,FALSE,"K","12",246,44,17.9,46,18.7,245,44,18,46,18.8,TRUE,"Other"
"2017-2018",37,68304,131268,"SAN DIEGO","RAMONA CITY UNIFIED","RAMONA COMMUNITY MONTESSORI","Unified School District","Alternative Schools of Choice","ALTERNATIVE SCHOOL OF CHOICE",NA,NA,NA,NA,FALSE,"K","6",265,55,20.8,71,26.8,258,53,20.5,69,26.7,TRUE,"Other"
"2017-2018",37,68304,3735958,"SAN DIEGO","RAMONA CITY UNIFIED","MONTECITO HIGH (CONTINUATION)","Unified School District","Continuation High Schools","CONTINUATION SCHOOL",NA,NA,NA,NA,FALSE,"9","12",150,73,48.7,81,54,129,60,46.5,67,51.9,TRUE,"Other"
"2017-2018",37,68304,3735974,"SAN DIEGO","RAMONA CITY UNIFIED","RAMONA HIGH","Unified School District","High Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"9","12",1487,438,29.5,509,34.2,1429,419,29.3,488,34.1,TRUE,"High School"
"2017-2018",37,68304,6039028,"SAN DIEGO","RAMONA CITY UNIFIED","HANSON ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","6",573,317,55.3,370,64.6,562,309,55,360,64.1,TRUE,"Elementary School"
"2017-2018",37,68304,6039036,"SAN DIEGO","RAMONA CITY UNIFIED","RAMONA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","6",471,329,69.9,375,79.6,468,327,69.9,373,79.7,TRUE,"Elementary School"
"2017-2018",37,68304,6105555,"SAN DIEGO","RAMONA CITY UNIFIED","JAMES DUKES ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","6",533,104,19.5,127,23.8,525,102,19.4,124,23.6,TRUE,"Elementary School"
"2017-2018",37,68304,6105563,"SAN DIEGO","RAMONA CITY UNIFIED","OLIVE PEIRCE MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"7","8",813,296,36.4,342,42.1,813,296,36.4,342,42.1,TRUE,"Middle School"
"2017-2018",37,68304,6107999,"SAN DIEGO","RAMONA CITY UNIFIED","MT. WOODSON ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","6",461,214,46.4,251,54.4,452,213,47.1,249,55.1,TRUE,"Elementary School"
"2017-2018",37,68304,6110720,"SAN DIEGO","RAMONA CITY UNIFIED","BARNETT ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","6",484,137,28.3,161,33.3,477,136,28.5,160,33.5,TRUE,"Elementary School"
"2017-2018",37,68312,6039051,"SAN DIEGO","RANCHO SANTA FE ELEMENTARY","R. ROGER ROWE ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"P","5",394,19,4.8,20,5.1,394,19,4.8,20,5.1,TRUE,"Elementary School"
"2017-2018",37,68312,6070908,"SAN DIEGO","RANCHO SANTA FE ELEMENTARY","R. ROGER ROWE MIDDLE","Elementary School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",245,11,4.5,11,4.5,245,11,4.5,11,4.5,TRUE,"Middle School"
"2017-2018",37,68338,1,"SAN DIEGO","SAN DIEGO UNIFIED","NONPUBLIC, NONSECTARIAN SCHOOLS","Unified School District",NA,NA,NA,NA,NA,NA,NA,NA,NA,347,105,30.3,136,39.2,271,77,28.4,100,36.9,TRUE,NA
"2017-2018",37,68338,101204,"SAN DIEGO","SAN DIEGO UNIFIED","HIGH TECH MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,546,"DIRECTLY FUNDED",TRUE,"6","8",322,116,36,154,47.8,322,116,36,154,47.8,TRUE,"Middle School"
"2017-2018",37,68338,101345,"SAN DIEGO","SAN DIEGO UNIFIED","KIPP ADELANTE PREPARATORY ACADEMY","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","CEP",NA,550,"DIRECTLY FUNDED",TRUE,"5","8",328,281,85.7,313,95.4,328,281,85.7,313,95.4,TRUE,"Middle School"
"2017-2018",37,68338,106732,"SAN DIEGO","SAN DIEGO UNIFIED","HIGH TECH HIGH INTERNATIONAL","Unified School District","High Schools (Public)","TRADITIONAL",NA,NA,623,"DIRECTLY FUNDED",TRUE,"9","12",402,137,34.1,183,45.5,392,131,33.4,177,45.2,TRUE,"High School"
"2017-2018",37,68338,106799,"SAN DIEGO","SAN DIEGO UNIFIED","LEARNING CHOICE ACADEMY","Unified School District","K-12 Schools (Public)","TRADITIONAL",NA,NA,659,"DIRECTLY FUNDED",TRUE,"K","12",924,358,38.7,454,49.1,896,343,38.3,439,49,TRUE,"Elementary School"
"2017-2018",37,68338,107029,"SAN DIEGO","SAN DIEGO UNIFIED","SAN DIEGO INTERNATIONAL STUDIES","Unified School District","High Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"9","12",1132,486,42.9,601,53.1,1115,477,42.8,590,52.9,TRUE,"High School"
"2017-2018",37,68338,107052,"SAN DIEGO","SAN DIEGO UNIFIED","SAN DIEGO BUSINESS/LEADERSHIP","Unified School District","High Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"9","12",560,393,70.2,422,75.4,543,381,70.2,410,75.5,TRUE,"High School"
"2017-2018",37,68338,107078,"SAN DIEGO","SAN DIEGO UNIFIED","KEARNY DIGITAL MEDIA & DESIGN","Unified School District","High Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"9","12",406,254,62.6,315,77.6,400,250,62.5,311,77.8,TRUE,"High School"
"2017-2018",37,68338,107086,"SAN DIEGO","SAN DIEGO UNIFIED","KEARNY SCT","Unified School District","High Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"9","12",379,229,60.4,283,74.7,368,223,60.6,276,75,TRUE,"High School"
"2017-2018",37,68338,107094,"SAN DIEGO","SAN DIEGO UNIFIED","KEARNY COLLEGE CONNECTIONS","Unified School District","High Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"9","12",397,235,59.2,301,75.8,384,227,59.1,290,75.5,TRUE,"High School"
"2017-2018",37,68338,107102,"SAN DIEGO","SAN DIEGO UNIFIED","KEARNY ENG, INNOV & DESIGN","Unified School District","High Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"9","12",336,199,59.2,255,75.9,332,198,59.6,254,76.5,TRUE,"High School"
"2017-2018",37,68338,107177,"SAN DIEGO","SAN DIEGO UNIFIED","CRAWFORD HIGH","Unified School District","High Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"9","12",1110,868,78.2,958,86.3,1033,803,77.7,888,86,TRUE,"High School"
"2017-2018",37,68338,107219,"SAN DIEGO","SAN DIEGO UNIFIED","SAN DIEGO SCIENCE AND TECHNOLOGY","Unified School District","High Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"9","12",758,501,66.1,541,71.4,744,492,66.1,531,71.4,TRUE,"High School"
"2017-2018",37,68338,107482,"SAN DIEGO","SAN DIEGO UNIFIED","SAN DIEGO METRO CAREER AND TECH","Unified School District","Alternative Schools of Choice","ALTERNATIVE SCHOOL OF CHOICE",NA,NA,NA,NA,FALSE,"9","12",120,43,35.8,57,47.5,120,43,35.8,57,47.5,TRUE,"Other"
