sponsor_id,report_date,academic_year,programgroupyear,sponsorname,meals_group,meals_type,days_served,freeeligible,reducedeligible,paideligible,enrollment,meals_free,meals_reduced,meals_paid,meals_total,freeligible
133,2014-08-01,2014-2015,2014,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",CHILD_LUNCH,CHILD_LUNCH,21,24,11,147,182,369,169,2262,2800,
133,2014-08-01,2014-2015,2014,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",CHILD_SNACK_PM,CHILD_SNACK_PM,21,24,11,147,182,355,163,2174,2692,
135,2014-08-01,2014-2015,2014,VISIONS OF GOD CHRISTIAN FELLOWSHIP,CHILD_BREAKFAST,CHILD_BREAKFAST,20,24,4,13,41,316,53,171,540,
135,2014-08-01,2014-2015,2014,VISIONS OF GOD CHRISTIAN FELLOWSHIP,CHILD_LUNCH,CHILD_LUNCH,20,24,4,13,41,419,70,226,715,
135,2014-08-01,2014-2015,2014,VISIONS OF GOD CHRISTIAN FELLOWSHIP,CHILD_SNACK_PM,CHILD_SNACK_PM,20,24,4,13,41,406,68,219,693,
138,2014-08-01,2014-2015,2014,VOLUNTEERS OF AMERICA SOUTHWEST CA CORP,CHILD_BREAKFAST,CHILD_BREAKFAST,21,150,26,5,181,1443,250,48,1741,
138,2014-08-01,2014-2015,2014,VOLUNTEERS OF AMERICA SOUTHWEST CA CORP,CHILD_LUNCH,CHILD_LUNCH,21,150,26,5,181,1294,224,43,1561,
138,2014-08-01,2014-2015,2014,VOLUNTEERS OF AMERICA SOUTHWEST CA CORP,CHILD_SNACK_PM,CHILD_SNACK_PM,21,150,26,5,181,1274,221,42,1537,
138,2014-08-01,2014-2015,2014,VOLUNTEERS OF AMERICA SOUTHWEST CA CORP,HS_CHILD_BREAKFAST,HS_CHILD_BREAKFAST,21,254,0,0,254,831,0,0,831,
138,2014-08-01,2014-2015,2014,VOLUNTEERS OF AMERICA SOUTHWEST CA CORP,HS_CHILD_LUNCH,HS_CHILD_LUNCH,21,254,0,0,254,914,0,0,914,
138,2014-08-01,2014-2015,2014,VOLUNTEERS OF AMERICA SOUTHWEST CA CORP,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,21,254,0,0,254,528,0,0,528,
139,2014-08-01,2014-2015,2014,WESTERN CONSULTING & ANCILLARY SERVICES INC,ADULT_BREAKFAST,ADULT_BREAKFAST,21,121,0,11,132,1568,0,142,1710,
139,2014-08-01,2014-2015,2014,WESTERN CONSULTING & ANCILLARY SERVICES INC,ADULT_LUNCH,ADULT_LUNCH,21,121,0,11,132,1568,0,142,1710,
139,2014-08-01,2014-2015,2014,WESTERN CONSULTING & ANCILLARY SERVICES INC,ADULT_SNACK_PM,ADULT_SNACK_PM,21,121,0,11,132,189,0,17,206,
141,2014-08-01,2014-2015,2014,YWCA OF SAN DIEGO COUNTY,ES_CHILD_BREAKFAST,ES_CHILD_BREAKFAST,31,116,0,0,116,615,0,0,615,
141,2014-08-01,2014-2015,2014,YWCA OF SAN DIEGO COUNTY,ES_CHILD_SNACK_PM,ES_CHILD_SNACK_PM,31,116,0,0,116,208,0,0,208,
141,2014-08-01,2014-2015,2014,YWCA OF SAN DIEGO COUNTY,ES_CHILD_SUPPER,ES_CHILD_SUPPER,31,116,0,0,116,1029,0,0,1029,
506,2014-08-01,2014-2015,2014,CHULA VISTA ELEMENTARY,CHILD_BREAKFAST,CHILD_BREAKFAST,21,260,88,229,577,2352,796,2071,5219,
506,2014-08-01,2014-2015,2014,CHULA VISTA ELEMENTARY,CHILD_LUNCH,CHILD_LUNCH,21,260,88,229,577,1794,607,1580,3981,
511,2014-08-01,2014-2015,2014,ESCONDIDO UNION,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,9,9636,0,0,9636,6629,0,0,6629,
511,2014-08-01,2014-2015,2014,ESCONDIDO UNION,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,9,9636,0,0,9636,5048,0,0,5048,
512,2014-08-01,2014-2015,2014,ESCONDIDO UNION HIGH,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,5,639,0,0,639,639,0,0,639,
512,2014-08-01,2014-2015,2014,ESCONDIDO UNION HIGH,CHILD_BREAKFAST,CHILD_BREAKFAST,10,21,0,1,22,132,0,6,138,
512,2014-08-01,2014-2015,2014,ESCONDIDO UNION HIGH,CHILD_LUNCH,CHILD_LUNCH,10,21,0,1,22,134,0,6,140,
512,2014-08-01,2014-2015,2014,ESCONDIDO UNION HIGH,CHILD_SNACK_PM,CHILD_SNACK_PM,10,21,0,1,22,57,0,3,60,
517,2014-08-01,2014-2015,2014,JULIAN UNION ELEMENTARY,ATRISK_CHILD_SNACK_NT,ATRISK_CHILD_SNACK_NT,10,309,0,0,309,340,0,0,340,
517,2014-08-01,2014-2015,2014,JULIAN UNION ELEMENTARY,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,10,309,0,0,309,709,0,0,709,
519,2014-08-01,2014-2015,2014,LA MESA-SPRING VALLEY,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,12,1864,0,0,1864,7546,0,0,7546,
519,2014-08-01,2014-2015,2014,LA MESA-SPRING VALLEY,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,12,1864,0,0,1864,8761,0,0,8761,
521,2014-08-01,2014-2015,2014,LEMON GROVE,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,8,1194,0,0,1194,4630,0,0,4630,
524,2014-08-01,2014-2015,2014,OCEANSIDE UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,10,892,0,0,892,6240,0,0,6240,
527,2014-08-01,2014-2015,2014,SAN DIEGO UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,20,1112,0,0,1112,5511,0,0,5511,
532,2014-08-01,2014-2015,2014,SANTEE,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,5,239,0,0,239,543,0,0,543,
532,2014-08-01,2014-2015,2014,SANTEE,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,5,239,0,0,239,863,0,0,863,
535,2014-08-01,2014-2015,2014,SWEETWATER UNION HIGH,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,20,32467,0,0,32467,32467,0,0,32467,
538,2014-08-01,2014-2015,2014,VISTA UNIFIED,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,10,9419,0,0,9419,17963,0,0,17963,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,21,189,0,0,189,3034,0,0,3034,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,CHILD_BREAKFAST,CHILD_BREAKFAST,21,104,202,2184,2490,1526,2961,32029,36516,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,CHILD_LUNCH,CHILD_LUNCH,21,104,202,2184,2490,1795,3483,37666,42944,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,CHILD_SNACK_PM,CHILD_SNACK_PM,21,104,202,2184,2490,1611,3125,33797,38533,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,DCH_BREAKFAST,DCH_BREAKFAST,,0,0,0,0,0,2,202,204,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,DCH_BREAKFAST,DCH_BREAKFAST,21,0,0,0,0,4411,0,0,4411,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,DCH_BREAKFAST,DCH_BREAKFAST,21,0,0,0,0,0,0,0,0,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,DCH_BREAKFAST,DCH_BREAKFAST,19,0,0,0,0,0,0,0,0,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,DCH_LUNCH,DCH_LUNCH,21,0,0,0,0,0,0,0,0,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,DCH_LUNCH,DCH_LUNCH,21,0,0,0,0,5110,0,0,5110,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,DCH_LUNCH,DCH_LUNCH,19,0,0,0,0,0,0,0,0,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,DCH_LUNCH,DCH_LUNCH,,0,0,0,0,0,14,384,398,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,DCH_SNACK_AM,DCH_SNACK_AM,19,0,0,0,0,0,0,0,0,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,DCH_SNACK_AM,DCH_SNACK_AM,21,0,0,0,0,2611,0,0,2611,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,DCH_SNACK_AM,DCH_SNACK_AM,21,0,0,0,0,0,0,0,0,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,DCH_SNACK_AM,DCH_SNACK_AM,,0,0,0,0,0,15,345,360,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,DCH_SNACK_NT,DCH_SNACK_NT,19,0,0,0,0,0,0,0,0,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,DCH_SNACK_NT,DCH_SNACK_NT,21,0,0,0,0,7,0,0,7,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,DCH_SNACK_NT,DCH_SNACK_NT,21,0,0,0,0,0,0,0,0,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,DCH_SNACK_PM,DCH_SNACK_PM,21,0,0,0,0,0,0,0,0,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,DCH_SNACK_PM,DCH_SNACK_PM,,0,0,0,0,0,14,266,280,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,DCH_SNACK_PM,DCH_SNACK_PM,21,0,0,0,0,3105,0,0,3105,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,DCH_SNACK_PM,DCH_SNACK_PM,19,0,0,0,0,0,0,0,0,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,DCH_SUPPER,DCH_SUPPER,21,0,0,0,0,192,0,0,192,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,DCH_SUPPER,DCH_SUPPER,21,0,0,0,0,0,0,0,0,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,DCH_SUPPER,DCH_SUPPER,19,0,0,0,0,0,0,0,0,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,OSCH_CHILD_BREAKFAST,OSCH_CHILD_BREAKFAST,21,3,11,83,97,1,3,22,26,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,OSCH_CHILD_LUNCH,OSCH_CHILD_LUNCH,21,3,11,83,97,3,12,91,106,
563,2014-08-01,2014-2015,2014,NAVY REGION SOUTHWEST CHILD AND YOUTH PROGRAMS,OSCH_CHILD_SNACK_PM,OSCH_CHILD_SNACK_PM,21,3,11,83,97,18,66,499,583,
2,2014-09-01,2014-2015,2014,A PLACE OF OUR OWN CHILD,CHILD_BREAKFAST,CHILD_BREAKFAST,21,62,3,2,67,796,39,25,860,
2,2014-09-01,2014-2015,2014,A PLACE OF OUR OWN CHILD,CHILD_LUNCH,CHILD_LUNCH,21,62,3,2,67,932,45,30,1007,
2,2014-09-01,2014-2015,2014,A PLACE OF OUR OWN CHILD,CHILD_SNACK_PM,CHILD_SNACK_PM,21,62,3,2,67,442,21,15,478,
2,2014-09-01,2014-2015,2014,A PLACE OF OUR OWN CHILD,OSCH_CHILD_LUNCH,OSCH_CHILD_LUNCH,21,26,1,2,29,38,1,3,42,
2,2014-09-01,2014-2015,2014,A PLACE OF OUR OWN CHILD,OSCH_CHILD_SNACK_PM,OSCH_CHILD_SNACK_PM,21,26,1,2,29,425,16,33,474,
5,2014-09-01,2014-2015,2014,ALL ABOUT KIDS PRESCHOOL,CHILD_BREAKFAST,CHILD_BREAKFAST,26,17,4,28,49,142,33,234,409,
5,2014-09-01,2014-2015,2014,ALL ABOUT KIDS PRESCHOOL,CHILD_LUNCH,CHILD_LUNCH,26,17,4,28,49,235,55,387,677,
5,2014-09-01,2014-2015,2014,ALL ABOUT KIDS PRESCHOOL,CHILD_SNACK_AM,CHILD_SNACK_AM,26,17,4,28,49,213,50,351,614,
5,2014-09-01,2014-2015,2014,ALL ABOUT KIDS PRESCHOOL,CHILD_SNACK_NT,CHILD_SNACK_NT,26,17,4,28,49,5,1,9,15,
5,2014-09-01,2014-2015,2014,ALL ABOUT KIDS PRESCHOOL,CHILD_SNACK_PM,CHILD_SNACK_PM,26,17,4,28,49,188,44,311,543,
5,2014-09-01,2014-2015,2014,ALL ABOUT KIDS PRESCHOOL,CHILD_SUPPER,CHILD_SUPPER,26,17,4,28,49,14,3,22,39,
5,2014-09-01,2014-2015,2014,ALL ABOUT KIDS PRESCHOOL,OSCH_CHILD_BREAKFAST,OSCH_CHILD_BREAKFAST,26,6,5,10,21,43,36,72,151,
5,2014-09-01,2014-2015,2014,ALL ABOUT KIDS PRESCHOOL,OSCH_CHILD_SNACK_NT,OSCH_CHILD_SNACK_NT,26,6,5,10,21,1,1,2,4,
5,2014-09-01,2014-2015,2014,ALL ABOUT KIDS PRESCHOOL,OSCH_CHILD_SNACK_PM,OSCH_CHILD_SNACK_PM,26,6,5,10,21,53,44,89,186,
5,2014-09-01,2014-2015,2014,ALL ABOUT KIDS PRESCHOOL,OSCH_CHILD_SUPPER,OSCH_CHILD_SUPPER,26,6,5,10,21,8,7,14,29,
6,2014-09-01,2014-2015,2014,ALL KIDS ACADEMY HEAD START INC.,HS_CHILD_BREAKFAST,HS_CHILD_BREAKFAST,21,1126,0,0,1126,6367,0,0,6367,
6,2014-09-01,2014-2015,2014,ALL KIDS ACADEMY HEAD START INC.,HS_CHILD_LUNCH,HS_CHILD_LUNCH,21,1126,0,0,1126,9889,0,0,9889,
6,2014-09-01,2014-2015,2014,ALL KIDS ACADEMY HEAD START INC.,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,21,1126,0,0,1126,5708,0,0,5708,
7,2014-09-01,2014-2015,2014,AMERICARE ADHC INC ,ADULT_BREAKFAST,ADULT_BREAKFAST,21,180,0,1,181,2626,0,15,2641,
7,2014-09-01,2014-2015,2014,AMERICARE ADHC INC ,ADULT_LUNCH,ADULT_LUNCH,21,180,0,1,181,2677,0,15,2692,
7,2014-09-01,2014-2015,2014,AMERICARE ADHC INC ,ADULT_SNACK_AM,ADULT_SNACK_AM,21,180,0,1,181,51,0,0,51,
7,2014-09-01,2014-2015,2014,AMERICARE ADHC INC ,ADULT_SNACK_PM,ADULT_SNACK_PM,21,180,0,1,181,689,0,4,693,
10,2014-09-01,2014-2015,2014,ASSOC STUDENTS CSU SAN DIEGO CHILDRENS CENTER ,CHILD_BREAKFAST,CHILD_BREAKFAST,21,51,3,156,210,486,29,1487,2002,
10,2014-09-01,2014-2015,2014,ASSOC STUDENTS CSU SAN DIEGO CHILDRENS CENTER ,CHILD_LUNCH,CHILD_LUNCH,21,51,3,156,210,760,45,2324,3129,
10,2014-09-01,2014-2015,2014,ASSOC STUDENTS CSU SAN DIEGO CHILDRENS CENTER ,CHILD_SNACK_PM,CHILD_SNACK_PM,21,51,3,156,210,707,42,2163,2912,
11,2014-09-01,2014-2015,2014,ATC PACIFIC LLC,CHILD_BREAKFAST,CHILD_BREAKFAST,21,21,3,25,49,205,29,245,479,
11,2014-09-01,2014-2015,2014,ATC PACIFIC LLC,CHILD_LUNCH,CHILD_LUNCH,21,21,3,25,49,187,27,223,437,
11,2014-09-01,2014-2015,2014,ATC PACIFIC LLC,CHILD_SNACK_PM,CHILD_SNACK_PM,21,21,3,25,49,151,22,180,353,
11,2014-09-01,2014-2015,2014,ATC PACIFIC LLC,OSCH_CHILD_BREAKFAST,OSCH_CHILD_BREAKFAST,21,11,0,6,17,80,0,43,123,
11,2014-09-01,2014-2015,2014,ATC PACIFIC LLC,OSCH_CHILD_SNACK_PM,OSCH_CHILD_SNACK_PM,21,11,0,6,17,86,0,47,133,
14,2014-09-01,2014-2015,2014,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,CHILD_BREAKFAST,CHILD_BREAKFAST,21,45,11,1,57,568,139,13,720,
14,2014-09-01,2014-2015,2014,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,CHILD_LUNCH,CHILD_LUNCH,21,45,11,1,57,711,174,16,901,
14,2014-09-01,2014-2015,2014,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,CHILD_SNACK_PM,CHILD_SNACK_PM,21,45,11,1,57,708,173,16,897,
14,2014-09-01,2014-2015,2014,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,OSCH_CHILD_LUNCH,OSCH_CHILD_LUNCH,21,31,5,0,36,321,52,0,373,
14,2014-09-01,2014-2015,2014,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,OSCH_CHILD_SNACK_PM,OSCH_CHILD_SNACK_PM,21,31,5,0,36,596,96,0,692,
15,2014-09-01,2014-2015,2014,BOYS & GIRLS CLUB OF IMPERIAL BEACH ,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,21,150,0,0,150,1424,0,0,1424,
18,2014-09-01,2014-2015,2014,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_BREAKFAST,ADULT_BREAKFAST,30,448,0,0,448,5106,0,0,5106,
18,2014-09-01,2014-2015,2014,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_LUNCH,ADULT_LUNCH,30,448,0,0,448,5106,0,0,5106,
18,2014-09-01,2014-2015,2014,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_SNACK_AM,ADULT_SNACK_AM,30,448,0,0,448,5106,0,0,5106,
21,2014-09-01,2014-2015,2014,CASA DE AMPARO,CHILD_BREAKFAST,CHILD_BREAKFAST,21,23,4,1,28,324,56,14,394,
21,2014-09-01,2014-2015,2014,CASA DE AMPARO,CHILD_LUNCH,CHILD_LUNCH,21,23,4,1,28,359,62,16,437,
21,2014-09-01,2014-2015,2014,CASA DE AMPARO,CHILD_SNACK_PM,CHILD_SNACK_PM,21,23,4,1,28,281,49,12,342,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,DCH_BREAKFAST,21,0,0,0,0,0,0,0,0,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,DCH_BREAKFAST,22,0,0,0,0,0,0,0,0,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,DCH_BREAKFAST,,0,0,0,0,0,619,1087,1706,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,DCH_BREAKFAST,29,0,0,0,0,56507,0,0,56507,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,DCH_BREAKFAST,21,0,0,0,0,0,0,0,0,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_LUNCH,DCH_LUNCH,,0,0,0,0,0,891,2208,3099,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_LUNCH,DCH_LUNCH,22,0,0,0,0,0,0,0,0,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_LUNCH,DCH_LUNCH,21,0,0,0,0,0,0,0,0,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_LUNCH,DCH_LUNCH,21,0,0,0,0,0,0,0,0,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_LUNCH,DCH_LUNCH,29,0,0,0,0,77422,0,0,77422,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_AM,DCH_SNACK_AM,21,0,0,0,0,0,0,0,0,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_AM,DCH_SNACK_AM,21,0,0,0,0,0,0,0,0,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_AM,DCH_SNACK_AM,22,0,0,0,0,0,0,0,0,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_AM,DCH_SNACK_AM,29,0,0,0,0,35381,0,0,35381,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_AM,DCH_SNACK_AM,,0,0,0,0,0,500,822,1322,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_NT,DCH_SNACK_NT,,0,0,0,0,0,61,42,103,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_NT,DCH_SNACK_NT,29,0,0,0,0,11073,0,0,11073,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_NT,DCH_SNACK_NT,21,0,0,0,0,0,0,0,0,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_NT,DCH_SNACK_NT,21,0,0,0,0,0,0,0,0,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_NT,DCH_SNACK_NT,22,0,0,0,0,0,0,0,0,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_PM,DCH_SNACK_PM,21,0,0,0,0,0,0,0,0,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_PM,DCH_SNACK_PM,21,0,0,0,0,0,0,0,0,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_PM,DCH_SNACK_PM,22,0,0,0,0,0,0,0,0,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_PM,DCH_SNACK_PM,,0,0,0,0,0,615,1728,2343,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_PM,DCH_SNACK_PM,29,0,0,0,0,75453,0,0,75453,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SUPPER,DCH_SUPPER,,0,0,0,0,0,858,1493,2351,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SUPPER,DCH_SUPPER,29,0,0,0,0,89753,0,0,89753,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SUPPER,DCH_SUPPER,22,0,0,0,0,0,0,0,0,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SUPPER,DCH_SUPPER,21,0,0,0,0,0,0,0,0,
24,2014-09-01,2014-2015,2014,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SUPPER,DCH_SUPPER,21,0,0,0,0,0,0,0,0,
25,2014-09-01,2014-2015,2014,CHILD DEVELOPMENT ASSOC INC ,CHILD_BREAKFAST,CHILD_BREAKFAST,21,225,103,47,375,2565,1174,536,4275,
25,2014-09-01,2014-2015,2014,CHILD DEVELOPMENT ASSOC INC ,CHILD_LUNCH,CHILD_LUNCH,21,225,103,47,375,3608,1652,753,6013,
25,2014-09-01,2014-2015,2014,CHILD DEVELOPMENT ASSOC INC ,CHILD_SNACK_AM,CHILD_SNACK_AM,21,225,103,47,375,150,69,31,250,
25,2014-09-01,2014-2015,2014,CHILD DEVELOPMENT ASSOC INC ,CHILD_SNACK_PM,CHILD_SNACK_PM,21,225,103,47,375,2891,1324,604,4819,
25,2014-09-01,2014-2015,2014,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,20,0,0,0,0,0,0,0,0,
25,2014-09-01,2014-2015,2014,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,,0,0,0,0,0,373,6877,7250,
25,2014-09-01,2014-2015,2014,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,21,0,0,0,0,0,0,0,0,
25,2014-09-01,2014-2015,2014,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,25,0,0,0,0,0,0,0,0,
25,2014-09-01,2014-2015,2014,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,25,0,0,0,0,99723,0,0,99723,
25,2014-09-01,2014-2015,2014,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,21,0,0,0,0,0,0,0,0,
25,2014-09-01,2014-2015,2014,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,,0,0,0,0,0,328,11325,11653,
25,2014-09-01,2014-2015,2014,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,25,0,0,0,0,0,0,0,0,
25,2014-09-01,2014-2015,2014,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,25,0,0,0,0,111618,0,0,111618,
25,2014-09-01,2014-2015,2014,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,20,0,0,0,0,0,0,0,0,
25,2014-09-01,2014-2015,2014,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,25,0,0,0,0,50318,0,0,50318,
25,2014-09-01,2014-2015,2014,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,25,0,0,0,0,0,0,0,0,
25,2014-09-01,2014-2015,2014,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,,0,0,0,0,0,313,6418,6731,
25,2014-09-01,2014-2015,2014,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,21,0,0,0,0,0,0,0,0,
25,2014-09-01,2014-2015,2014,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,20,0,0,0,0,0,0,0,0,
