"academicyear","countycode","districtcode","schoolcode","countyname","districname","schoolname","districttype","schooltype","educationaloptiontype","nslpstatus","ischarterschool","charterschoolnumber","charterfundingtype","isirc","lowgrade","highgrade","enrollment_k-12","freemealcount_k-12","percenteligiblefree_k-12","frpmcount_k-12","percenteligiblefrpm_k-12","enrollment_5-17","freemealcount_5-17","percenteligiblefree_5-17","frpmcount_5-17","percenteligiblefrpm_5-17","iscalpadscertified","schooltypegroup"
"2014-2015",37,68338,6040042,"SAN DIEGO","SAN DIEGO UNIFIED","PACIFIC BEACH ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",418,109,26.1,148,35.4,411,107,26,144,35,TRUE,"Elementary School"
"2014-2015",37,68338,6040059,"SAN DIEGO","SAN DIEGO UNIFIED","PARADISE HILLS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","5",299,185,61.9,246,82.3,292,184,63,241,82.5,TRUE,"Elementary School"
"2014-2015",37,68338,6040067,"SAN DIEGO","SAN DIEGO UNIFIED","PERRY ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",436,160,36.7,282,64.7,432,159,36.8,279,64.6,TRUE,"Elementary School"
"2014-2015",37,68338,6040083,"SAN DIEGO","SAN DIEGO UNIFIED","RILEY/NEW DAWN","Unified School District","Special Education Schools (Public)","SPECIAL EDUCATION SCHOOL","Provision 2",FALSE,NA,"",FALSE,"K","12",167,104,62.3,126,75.4,155,96,61.9,118,76.1,TRUE,"Other"
"2014-2015",37,68338,6040091,"SAN DIEGO","SAN DIEGO UNIFIED","ROLANDO PARK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","5",230,158,68.7,202,87.8,220,151,68.6,194,88.2,TRUE,"Elementary School"
"2014-2015",37,68338,6040109,"SAN DIEGO","SAN DIEGO UNIFIED","ROSS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","5",327,228,69.7,288,88.1,322,223,69.3,283,87.9,TRUE,"Elementary School"
"2014-2015",37,68338,6040117,"SAN DIEGO","SAN DIEGO UNIFIED","ROWAN ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","5",233,148,63.5,200,85.8,230,146,63.5,197,85.7,TRUE,"Elementary School"
"2014-2015",37,68338,6040133,"SAN DIEGO","SAN DIEGO UNIFIED","SEQUOIA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",259,127,49,160,61.8,253,127,50.2,160,63.2,TRUE,"Elementary School"
"2014-2015",37,68338,6040141,"SAN DIEGO","SAN DIEGO UNIFIED","SESSIONS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",492,65,13.2,111,22.6,479,63,13.2,105,21.9,TRUE,"Elementary School"
"2014-2015",37,68338,6040158,"SAN DIEGO","SAN DIEGO UNIFIED","SHERMAN ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","5",678,545,80.4,591,87.2,662,532,80.4,578,87.3,TRUE,"Elementary School"
"2014-2015",37,68338,6040166,"SAN DIEGO","SAN DIEGO UNIFIED","SILVER GATE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","4",569,62,10.9,100,17.6,552,61,11.1,96,17.4,TRUE,"Elementary School"
"2014-2015",37,68338,6040174,"SAN DIEGO","SAN DIEGO UNIFIED","SPRECKELS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",603,191,31.7,266,44.1,591,186,31.5,259,43.8,TRUE,"Elementary School"
"2014-2015",37,68338,6040190,"SAN DIEGO","SAN DIEGO UNIFIED","KING-CHAVEZ PRIMARY ACADEMY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",TRUE,705,"DIRECTLY FUNDED",FALSE,"K","2",401,381,95,388,96.8,388,369,95.1,376,96.9,TRUE,"Elementary School"
"2014-2015",37,68338,6040208,"SAN DIEGO","SAN DIEGO UNIFIED","SUNSET VIEW ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","4",470,42,8.9,61,13,462,42,9.1,61,13.2,TRUE,"Elementary School"
"2014-2015",37,68338,6040224,"SAN DIEGO","SAN DIEGO UNIFIED","TOLER ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",249,103,41.4,137,55,242,102,42.1,135,55.8,TRUE,"Elementary School"
"2014-2015",37,68338,6040232,"SAN DIEGO","SAN DIEGO UNIFIED","TORREY PINES ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",550,21,3.8,40,7.3,536,21,3.9,40,7.5,TRUE,"Elementary School"
"2014-2015",37,68338,6040257,"SAN DIEGO","SAN DIEGO UNIFIED","VALENCIA PARK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","5",459,352,76.7,415,90.4,445,341,76.6,401,90.1,TRUE,"Elementary School"
"2014-2015",37,68338,6040265,"SAN DIEGO","SAN DIEGO UNIFIED","WASHINGTON ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","5",329,198,60.2,251,76.3,322,195,60.6,247,76.7,TRUE,"Elementary School"
"2014-2015",37,68338,6040273,"SAN DIEGO","SAN DIEGO UNIFIED","WEBSTER ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","6",329,241,73.3,306,93,325,238,73.2,303,93.2,TRUE,"Elementary School"
"2014-2015",37,68338,6040281,"SAN DIEGO","SAN DIEGO UNIFIED","WEGEFORTH ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",214,82,38.3,126,58.9,209,79,37.8,123,58.9,TRUE,"Elementary School"
"2014-2015",37,68338,6040299,"SAN DIEGO","SAN DIEGO UNIFIED","BENCHLEY/WEINBERGER ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",559,70,12.5,113,20.2,553,70,12.7,113,20.4,TRUE,"Elementary School"
"2014-2015",37,68338,6040307,"SAN DIEGO","SAN DIEGO UNIFIED","WHITMAN ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",265,154,58.1,194,73.2,257,149,58,188,73.2,TRUE,"Elementary School"
"2014-2015",37,68338,6059588,"SAN DIEGO","SAN DIEGO UNIFIED","BELL MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"6","8",912,565,62,734,80.5,912,565,62,734,80.5,TRUE,"Middle School"
"2014-2015",37,68338,6059596,"SAN DIEGO","SAN DIEGO UNIFIED","CORREIA MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"7","8",838,249,29.7,332,39.6,838,249,29.7,332,39.6,TRUE,"Middle School"
"2014-2015",37,68338,6059604,"SAN DIEGO","SAN DIEGO UNIFIED","DANA","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"5","6",821,225,27.4,314,38.2,821,225,27.4,314,38.2,TRUE,"Elementary School"
"2014-2015",37,68338,6059638,"SAN DIEGO","SAN DIEGO UNIFIED","LEWIS MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",1042,341,32.7,484,46.4,1042,341,32.7,484,46.4,TRUE,"Middle School"
"2014-2015",37,68338,6059646,"SAN DIEGO","SAN DIEGO UNIFIED","MANN MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"6","8",760,651,85.7,708,93.2,760,651,85.7,708,93.2,TRUE,"Middle School"
"2014-2015",37,68338,6059653,"SAN DIEGO","SAN DIEGO UNIFIED","MARSTON MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",739,328,44.4,439,59.4,739,328,44.4,439,59.4,TRUE,"Middle School"
"2014-2015",37,68338,6059679,"SAN DIEGO","SAN DIEGO UNIFIED","MONTGOMERY MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"6","8",475,367,77.3,437,92,475,367,77.3,437,92,TRUE,"Middle School"
"2014-2015",37,68338,6059687,"SAN DIEGO","SAN DIEGO UNIFIED","MUIRLANDS MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",1033,207,20,260,25.2,1033,207,20,260,25.2,TRUE,"Middle School"
"2014-2015",37,68338,6059695,"SAN DIEGO","SAN DIEGO UNIFIED","PACIFIC BEACH MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",581,247,42.5,315,54.2,581,247,42.5,315,54.2,TRUE,"Middle School"
"2014-2015",37,68338,6059703,"SAN DIEGO","SAN DIEGO UNIFIED","ROOSEVELT INTERNATIONAL MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"6","8",961,577,60,725,75.4,960,576,60,724,75.4,TRUE,"Middle School"
"2014-2015",37,68338,6059711,"SAN DIEGO","SAN DIEGO UNIFIED","TAFT MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",489,229,46.8,326,66.7,489,229,46.8,326,66.7,TRUE,"Middle School"
"2014-2015",37,68338,6061964,"SAN DIEGO","SAN DIEGO UNIFIED","THE O'FARRELL CHARTER","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","Provision 2",TRUE,48,"DIRECTLY FUNDED",FALSE,"K","12",1456,838,57.6,1178,80.9,1444,831,57.5,1170,81,TRUE,"Middle School"
"2014-2015",37,68338,6061972,"SAN DIEGO","SAN DIEGO UNIFIED","PERSHING MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",701,170,24.3,252,35.9,701,170,24.3,252,35.9,TRUE,"Middle School"
"2014-2015",37,68338,6061980,"SAN DIEGO","SAN DIEGO UNIFIED","WILSON MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"6","8",621,535,86.2,590,95,621,535,86.2,590,95,TRUE,"Middle School"
"2014-2015",37,68338,6069116,"SAN DIEGO","SAN DIEGO UNIFIED","MIRAMAR RANCH ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",759,59,7.8,103,13.6,746,55,7.4,99,13.3,TRUE,"Elementary School"
"2014-2015",37,68338,6071914,"SAN DIEGO","SAN DIEGO UNIFIED","MASON ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",824,280,34,420,51,802,274,34.2,411,51.2,TRUE,"Elementary School"
"2014-2015",37,68338,6077317,"SAN DIEGO","SAN DIEGO UNIFIED","PENN ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",383,236,61.6,295,77,375,232,61.9,288,76.8,TRUE,"Elementary School"
"2014-2015",37,68338,6089015,"SAN DIEGO","SAN DIEGO UNIFIED","ERICSON ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",738,209,28.3,312,42.3,717,203,28.3,303,42.3,TRUE,"Elementary School"
"2014-2015",37,68338,6089023,"SAN DIEGO","SAN DIEGO UNIFIED","HICKMAN ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",581,167,28.7,241,41.5,559,164,29.3,236,42.2,TRUE,"Elementary School"
"2014-2015",37,68338,6089049,"SAN DIEGO","SAN DIEGO UNIFIED","SANDBURG ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",781,166,21.3,247,31.6,761,162,21.3,241,31.7,TRUE,"Elementary School"
"2014-2015",37,68338,6089056,"SAN DIEGO","SAN DIEGO UNIFIED","TIERRASANTA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",472,164,34.7,198,41.9,459,161,35.1,194,42.3,TRUE,"Elementary School"
"2014-2015",37,68338,6089064,"SAN DIEGO","SAN DIEGO UNIFIED","WALKER ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",539,334,62,410,76.1,523,326,62.3,399,76.3,TRUE,"Elementary School"
"2014-2015",37,68338,6093256,"SAN DIEGO","SAN DIEGO UNIFIED","MILLER ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",709,169,23.8,454,64,689,167,24.2,443,64.3,TRUE,"Elementary School"
"2014-2015",37,68338,6096051,"SAN DIEGO","SAN DIEGO UNIFIED","HANCOCK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",663,205,30.9,480,72.4,643,199,30.9,468,72.8,TRUE,"Elementary School"
"2014-2015",37,68338,6096598,"SAN DIEGO","SAN DIEGO UNIFIED","STANDLEY MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",1072,255,23.8,377,35.2,1072,255,23.8,377,35.2,TRUE,"Middle School"
"2014-2015",37,68338,6096879,"SAN DIEGO","SAN DIEGO UNIFIED","DAILARD ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",534,73,13.7,102,19.1,530,72,13.6,101,19.1,TRUE,"Elementary School"
"2014-2015",37,68338,6097844,"SAN DIEGO","SAN DIEGO UNIFIED","WANGENHEIM MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",912,342,37.5,488,53.5,912,342,37.5,488,53.5,TRUE,"Middle School"
"2014-2015",37,68338,6099055,"SAN DIEGO","SAN DIEGO UNIFIED","DOYLE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",898,181,20.2,265,29.5,863,176,20.4,260,30.1,TRUE,"Elementary School"
"2014-2015",37,68338,6099063,"SAN DIEGO","SAN DIEGO UNIFIED","FARB MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",436,179,41.1,325,74.5,436,179,41.1,325,74.5,TRUE,"Middle School"
"2014-2015",37,68338,6099071,"SAN DIEGO","SAN DIEGO UNIFIED","JERABEK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",647,28,4.3,40,6.2,639,28,4.4,40,6.3,TRUE,"Elementary School"
"2014-2015",37,68338,6099089,"SAN DIEGO","SAN DIEGO UNIFIED","VISTA GRANDE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",443,94,21.2,182,41.1,432,93,21.5,178,41.2,TRUE,"Elementary School"
"2014-2015",37,68338,6106173,"SAN DIEGO","SAN DIEGO UNIFIED","BETHUNE K-8","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","8",647,301,46.5,440,68,646,301,46.6,440,68.1,TRUE,"Elementary School"
"2014-2015",37,68338,6106181,"SAN DIEGO","SAN DIEGO UNIFIED","DE PORTOLA MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",969,252,26,457,47.2,969,252,26,457,47.2,TRUE,"Middle School"
"2014-2015",37,68338,6106199,"SAN DIEGO","SAN DIEGO UNIFIED","ZAMORANO ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",1257,702,55.8,899,71.5,1229,686,55.8,881,71.7,TRUE,"Elementary School"
"2014-2015",37,68338,6107056,"SAN DIEGO","SAN DIEGO UNIFIED","CHALLENGER MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",990,284,28.7,439,44.3,990,284,28.7,439,44.3,TRUE,"Middle School"
"2014-2015",37,68338,6109599,"SAN DIEGO","SAN DIEGO UNIFIED","HAGE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",628,139,22.1,232,36.9,606,136,22.4,227,37.5,TRUE,"Elementary School"
"2014-2015",37,68338,6112460,"SAN DIEGO","SAN DIEGO UNIFIED","KUMEYAAY ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",472,47,10,69,14.6,458,47,10.3,69,15.1,TRUE,"Elementary School"
"2014-2015",37,68338,6112478,"SAN DIEGO","SAN DIEGO UNIFIED","NYE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","5",525,305,58.1,434,82.7,516,300,58.1,427,82.8,TRUE,"Elementary School"
"2014-2015",37,68338,6112726,"SAN DIEGO","SAN DIEGO UNIFIED","DINGEMAN ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",832,34,4.1,48,5.8,814,33,4.1,47,5.8,TRUE,"Elementary School"
"2014-2015",37,68338,6113211,"SAN DIEGO","SAN DIEGO UNIFIED","MCGILL SCHOOL OF SUCCESS","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",TRUE,95,"DIRECTLY FUNDED",FALSE,"K","3",134,105,78.4,128,95.5,129,100,77.5,123,95.3,TRUE,"Elementary School"
"2014-2015",37,68338,6114060,"SAN DIEGO","SAN DIEGO UNIFIED","CLARK MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"6","8",1036,898,86.7,1003,96.8,1036,898,86.7,1003,96.8,TRUE,"Middle School"
"2014-2015",37,68338,6114292,"SAN DIEGO","SAN DIEGO UNIFIED","KIMBROUGH ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","5",453,404,89.2,435,96,443,394,88.9,425,95.9,TRUE,"Elementary School"
"2014-2015",37,68338,6114300,"SAN DIEGO","SAN DIEGO UNIFIED","CHAVEZ ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","5",489,394,80.6,469,95.9,475,384,80.8,456,96,TRUE,"Elementary School"
"2014-2015",37,68338,6114375,"SAN DIEGO","SAN DIEGO UNIFIED","ROSA PARKS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","5",984,884,89.8,957,97.3,961,864,89.9,934,97.2,TRUE,"Elementary School"
"2014-2015",37,68338,6115331,"SAN DIEGO","SAN DIEGO UNIFIED","MARSHALL MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",1611,140,8.7,181,11.2,1611,140,8.7,181,11.2,TRUE,"Middle School"
"2014-2015",37,68338,6115570,"SAN DIEGO","SAN DIEGO UNIFIED","MUSEUM","Unified School District","Elementary Schools (Public)","TRADITIONAL","",TRUE,81,"DIRECTLY FUNDED",FALSE,"K","8",232,31,13.4,47,20.3,232,31,13.4,47,20.3,TRUE,"Elementary School"
"2014-2015",37,68338,6117279,"SAN DIEGO","SAN DIEGO UNIFIED","HOLLY DRIVE LEADERSHIP ACADEMY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",TRUE,264,"DIRECTLY FUNDED",FALSE,"K","8",151,99,65.6,121,80.1,149,98,65.8,120,80.5,TRUE,"Elementary School"
"2014-2015",37,68338,6117683,"SAN DIEGO","SAN DIEGO UNIFIED","EXPLORER ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",TRUE,278,"DIRECTLY FUNDED",TRUE,"K","5",350,67,19.1,113,32.3,350,67,19.1,113,32.3,TRUE,"Elementary School"
"2014-2015",37,68338,6119135,"SAN DIEGO","SAN DIEGO UNIFIED","SCRIPPS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",747,20,2.7,39,5.2,741,20,2.7,39,5.3,TRUE,"Elementary School"
"2014-2015",37,68338,6119168,"SAN DIEGO","SAN DIEGO UNIFIED","SAN DIEGO COOPERATIVE CHARTER","Unified School District","Elementary Schools (Public)","TRADITIONAL","",TRUE,396,"DIRECTLY FUNDED",FALSE,"K","8",462,86,18.6,125,27.1,460,85,18.5,124,27,TRUE,"Elementary School"
"2014-2015",37,68338,6119598,"SAN DIEGO","SAN DIEGO UNIFIED","KING-CHAVEZ ACADEMY OF EXCELLENCE","Unified School District","K-12 Schools (Public)","TRADITIONAL","Provision 2",TRUE,420,"DIRECTLY FUNDED",FALSE,"K","8",325,291,89.5,315,96.9,325,291,89.5,315,96.9,TRUE,"Elementary School"
"2014-2015",37,68338,6120935,"SAN DIEGO","SAN DIEGO UNIFIED","EINSTEIN ACADEMY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",TRUE,488,"DIRECTLY FUNDED",FALSE,"K","5",619,127,20.5,191,30.9,618,127,20.6,191,30.9,TRUE,"Elementary School"
"2014-2015",37,68346,1,"SAN DIEGO","SAN DIEGUITO UNION HIGH","NONPUBLIC, NONSECTARIAN SCHOOLS","High School District",NA,NA,"",NA,NA,NA,NA,"","",60,0,0,0,0,45,0,0,0,0,TRUE,NA
"2014-2015",37,68346,106328,"SAN DIEGO","SAN DIEGUITO UNION HIGH","CANYON CREST ACADEMY","High School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",1991,37,1.9,55,2.8,1960,36,1.8,54,2.8,TRUE,"High School"
"2014-2015",37,68346,3730033,"SAN DIEGO","SAN DIEGUITO UNION HIGH","TORREY PINES HIGH","High School District","High Schools (Public)","TRADITIONAL","Breakfast Provision 2",FALSE,NA,"",FALSE,"9","12",2752,103,3.7,136,4.9,2677,98,3.7,131,4.9,TRUE,"High School"
"2014-2015",37,68346,3730769,"SAN DIEGO","SAN DIEGUITO UNION HIGH","NORTH COAST ALTERNATIVE HIGH","High School District","Alternative Schools of Choice","ALTERNATIVE SCHOOL OF CHOICE","",FALSE,NA,"",FALSE,"7","12",13,0,0,0,0,12,0,0,0,0,TRUE,"Other"
"2014-2015",37,68346,3731007,"SAN DIEGO","SAN DIEGUITO UNION HIGH","LA COSTA CANYON HIGH","High School District","High Schools (Public)","TRADITIONAL","Breakfast Provision 2",FALSE,NA,"",FALSE,"9","12",2013,104,5.2,135,6.7,1932,99,5.1,130,6.7,TRUE,"High School"
"2014-2015",37,68346,3737384,"SAN DIEGO","SAN DIEGUITO UNION HIGH","SUNSET HIGH (CONTINUATION)","High School District","Continuation High Schools","CONTINUATION SCHOOL","",FALSE,NA,"",FALSE,"9","12",126,14,11.1,15,11.9,115,14,12.2,15,13,TRUE,"Other"
"2014-2015",37,68346,3737418,"SAN DIEGO","SAN DIEGUITO UNION HIGH","SAN DIEGUITO HIGH ACADEMY","High School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",1640,97,5.9,123,7.5,1615,97,6,123,7.6,TRUE,"High School"
"2014-2015",37,68346,6059737,"SAN DIEGO","SAN DIEGUITO UNION HIGH","OAK CREST MIDDLE","High School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"7","8",852,98,11.5,124,14.6,852,98,11.5,124,14.6,TRUE,"Middle School"
"2014-2015",37,68346,6061998,"SAN DIEGO","SAN DIEGUITO UNION HIGH","EARL WARREN MIDDLE","High School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"7","8",715,39,5.5,55,7.7,715,39,5.5,55,7.7,TRUE,"Middle School"
"2014-2015",37,68346,6104749,"SAN DIEGO","SAN DIEGUITO UNION HIGH","DIEGUENO MIDDLE","High School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"7","8",952,41,4.3,64,6.7,952,41,4.3,64,6.7,TRUE,"Middle School"
