County Name,ClaimDate,ProgramCode,ProgramGroupYear,Name,MealGroupCode,DaysServedQty,,,,,MlsServedFree,MlsServedRedc,MlsServedPaid,MlsServedTotal,avg
SAN DIEGO,Jul 2018,CACF,2018,FALLBROOK CHILD DEVELOP CENTER ,CHILD_SNACK_PM,21,,,,,337,186,11,534,
SAN DIEGO,Jun 2018,CACF,2018,FALLBROOK CHILD DEVELOP CENTER ,CHILD_SNACK_PM,21,,,,,296,163,11,470,
SAN DIEGO,Mar 2018,CACF,2018,FALLBROOK CHILD DEVELOP CENTER ,CHILD_SNACK_PM,22,,,,,347,191,12,550,
SAN DIEGO,May 2018,CACF,2018,FALLBROOK CHILD DEVELOP CENTER ,CHILD_SNACK_PM,22,,,,,378,209,13,600,
SAN DIEGO,Nov 2017,CACF,2018,FALLBROOK CHILD DEVELOP CENTER ,CHILD_SNACK_PM,20,,,,,349,192,12,553,
SAN DIEGO,Oct 2017,CACF,2018,FALLBROOK CHILD DEVELOP CENTER ,CHILD_SNACK_PM,22,,,,,404,223,14,641,
SAN DIEGO,Apr 2018,CACF,2018,Fallbrook Union Elementary School District,ATRISK_CHILD_SUPPER,21,,,,,9828,0,0,9828,
SAN DIEGO,Aug 2018,CACF,2018,Fallbrook Union Elementary School District,ATRISK_CHILD_SUPPER,15,,,,,7196,0,0,7196,
SAN DIEGO,Dec 2017,CACF,2018,Fallbrook Union Elementary School District,ATRISK_CHILD_SUPPER,9,,,,,3969,0,0,3969,
SAN DIEGO,Feb 2018,CACF,2018,Fallbrook Union Elementary School District,ATRISK_CHILD_SUPPER,15,,,,,7560,0,0,7560,
SAN DIEGO,Jan 2018,CACF,2018,Fallbrook Union Elementary School District,ATRISK_CHILD_SUPPER,21,,,,,10374,0,0,10374,
SAN DIEGO,Jun 2018,CACF,2018,Fallbrook Union Elementary School District,ATRISK_CHILD_SUPPER,1,,,,,413,0,0,413,
SAN DIEGO,Mar 2018,CACF,2018,Fallbrook Union Elementary School District,ATRISK_CHILD_SUPPER,17,,,,,8143,0,0,8143,
SAN DIEGO,May 2018,CACF,2018,Fallbrook Union Elementary School District,ATRISK_CHILD_SUPPER,22,,,,,10242,0,0,10242,
SAN DIEGO,Nov 2017,CACF,2018,Fallbrook Union Elementary School District,ATRISK_CHILD_SUPPER,16,,,,,7904,0,0,7904,
SAN DIEGO,Oct 2017,CACF,2018,Fallbrook Union Elementary School District,ATRISK_CHILD_SUPPER,22,,,,,10164,0,0,10164,
SAN DIEGO,Aug 2018,CACF,2018,Fallbrook Union High School District,ATRISK_CHILD_SUPPER,13,,,,,757,0,0,757,
SAN DIEGO,Jun 2018,CACF,2018,Fallbrook Union High School District,ATRISK_CHILD_SUPPER,1,,,,,7,0,0,7,
SAN DIEGO,May 2018,CACF,2018,Fallbrook Union High School District,ATRISK_CHILD_SUPPER,15,,,,,2182,0,0,2182,
SAN DIEGO,Apr 2018,CACF,2018,Feeding America San Diego,ATRISK_CHILD_SNACK,21,,,,,143,0,0,143,
SAN DIEGO,Dec 2017,CACF,2018,Feeding America San Diego,ATRISK_CHILD_SNACK,17,,,,,5,0,0,5,
SAN DIEGO,Feb 2018,CACF,2018,Feeding America San Diego,ATRISK_CHILD_SNACK,20,,,,,35,0,0,35,
SAN DIEGO,Jan 2018,CACF,2018,Feeding America San Diego,ATRISK_CHILD_SNACK,21,,,,,25,0,0,25,
SAN DIEGO,Jun 2018,CACF,2018,Feeding America San Diego,ATRISK_CHILD_SNACK,10,,,,,111,0,0,111,
SAN DIEGO,Mar 2018,CACF,2018,Feeding America San Diego,ATRISK_CHILD_SNACK,22,,,,,123,0,0,123,
SAN DIEGO,May 2018,CACF,2018,Feeding America San Diego,ATRISK_CHILD_SNACK,22,,,,,315,0,0,315,
SAN DIEGO,Nov 2017,CACF,2018,Feeding America San Diego,ATRISK_CHILD_SNACK,20,,,,,68,0,0,68,
SAN DIEGO,Oct 2017,CACF,2018,Feeding America San Diego,ATRISK_CHILD_SNACK,22,,,,,118,0,0,118,
SAN DIEGO,Apr 2018,CACF,2018,Feeding America San Diego,ATRISK_CHILD_SUPPER,21,,,,,6289,0,0,6289,
SAN DIEGO,Aug 2018,CACF,2018,Feeding America San Diego,ATRISK_CHILD_SUPPER,10,,,,,2483,0,0,2483,
SAN DIEGO,Dec 2017,CACF,2018,Feeding America San Diego,ATRISK_CHILD_SUPPER,17,,,,,4541,0,0,4541,
SAN DIEGO,Feb 2018,CACF,2018,Feeding America San Diego,ATRISK_CHILD_SUPPER,20,,,,,6565,0,0,6565,
SAN DIEGO,Jan 2018,CACF,2018,Feeding America San Diego,ATRISK_CHILD_SUPPER,21,,,,,6286,0,0,6286,
SAN DIEGO,Jun 2018,CACF,2018,Feeding America San Diego,ATRISK_CHILD_SUPPER,10,,,,,2423,0,0,2423,
SAN DIEGO,Mar 2018,CACF,2018,Feeding America San Diego,ATRISK_CHILD_SUPPER,22,,,,,7610,0,0,7610,
SAN DIEGO,May 2018,CACF,2018,Feeding America San Diego,ATRISK_CHILD_SUPPER,22,,,,,6944,0,0,6944,
SAN DIEGO,Nov 2017,CACF,2018,Feeding America San Diego,ATRISK_CHILD_SUPPER,20,,,,,5707,0,0,5707,
SAN DIEGO,Oct 2017,CACF,2018,Feeding America San Diego,ATRISK_CHILD_SUPPER,22,,,,,6615,0,0,6615,
SAN DIEGO,Apr 2018,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_BREAKFAST,21,,,,,370,28,684,1082,
SAN DIEGO,Aug 2018,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_BREAKFAST,23,,,,,352,27,651,1030,
SAN DIEGO,Dec 2017,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_BREAKFAST,20,,,,,284,22,523,829,
SAN DIEGO,Feb 2018,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_BREAKFAST,19,,,,,265,20,491,776,
SAN DIEGO,Jan 2018,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_BREAKFAST,22,,,,,275,21,508,804,
SAN DIEGO,Jul 2018,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_BREAKFAST,21,,,,,322,25,594,941,
SAN DIEGO,Jun 2018,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_BREAKFAST,21,,,,,363,28,670,1061,
SAN DIEGO,Mar 2018,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_BREAKFAST,22,,,,,350,27,646,1023,
SAN DIEGO,May 2018,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_BREAKFAST,22,,,,,369,28,683,1080,
SAN DIEGO,Nov 2017,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_BREAKFAST,22,,,,,271,21,499,791,
SAN DIEGO,Oct 2017,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_BREAKFAST,22,,,,,272,21,502,795,
SAN DIEGO,Apr 2018,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_LUNCH,21,,,,,479,37,885,1401,
SAN DIEGO,Aug 2018,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_LUNCH,23,,,,,506,39,934,1479,
SAN DIEGO,Dec 2017,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_LUNCH,20,,,,,439,34,811,1284,
SAN DIEGO,Feb 2018,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_LUNCH,19,,,,,391,30,721,1142,
SAN DIEGO,Jan 2018,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_LUNCH,22,,,,,442,34,816,1292,
SAN DIEGO,Jul 2018,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_LUNCH,21,,,,,466,36,861,1363,
SAN DIEGO,Jun 2018,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_LUNCH,21,,,,,492,38,909,1439,
SAN DIEGO,Mar 2018,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_LUNCH,22,,,,,459,35,848,1342,
SAN DIEGO,May 2018,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_LUNCH,22,,,,,514,40,949,1503,
SAN DIEGO,Nov 2017,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_LUNCH,22,,,,,415,32,766,1213,
SAN DIEGO,Oct 2017,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_LUNCH,22,,,,,477,37,880,1394,
SAN DIEGO,Apr 2018,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_SNACK_PM,21,,,,,375,29,691,1095,
SAN DIEGO,Aug 2018,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_SNACK_PM,23,,,,,381,29,705,1115,
SAN DIEGO,Dec 2017,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_SNACK_PM,20,,,,,336,26,620,982,
SAN DIEGO,Feb 2018,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_SNACK_PM,19,,,,,308,24,568,900,
SAN DIEGO,Jan 2018,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_SNACK_PM,22,,,,,343,26,634,1003,
SAN DIEGO,Jul 2018,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_SNACK_PM,21,,,,,357,27,660,1044,
SAN DIEGO,Jun 2018,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_SNACK_PM,21,,,,,377,29,695,1101,
SAN DIEGO,Mar 2018,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_SNACK_PM,22,,,,,381,29,703,1113,
SAN DIEGO,May 2018,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_SNACK_PM,22,,,,,406,31,751,1188,
SAN DIEGO,Nov 2017,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_SNACK_PM,22,,,,,337,26,622,985,
SAN DIEGO,Oct 2017,CACF,2018,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_SNACK_PM,22,,,,,376,29,694,1099,
SAN DIEGO,Apr 2018,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_BREAKFAST,21,,,,,276,211,859,1346,
SAN DIEGO,Aug 2018,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_BREAKFAST,23,,,,,275,211,859,1345,
SAN DIEGO,Dec 2017,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_BREAKFAST,19,,,,,240,176,801,1217,
SAN DIEGO,Feb 2018,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_BREAKFAST,19,,,,,261,199,812,1272,
SAN DIEGO,Jan 2018,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_BREAKFAST,20,,,,,249,183,830,1262,
SAN DIEGO,Jul 2018,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_BREAKFAST,21,,,,,290,221,903,1414,
SAN DIEGO,Jun 2018,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_BREAKFAST,21,,,,,297,227,928,1452,
SAN DIEGO,Mar 2018,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_BREAKFAST,21,,,,,286,218,891,1395,
SAN DIEGO,May 2018,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_BREAKFAST,22,,,,,322,246,1002,1570,
SAN DIEGO,Nov 2017,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_BREAKFAST,19,,,,,237,174,792,1203,
SAN DIEGO,Oct 2017,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_BREAKFAST,22,,,,,276,202,921,1399,
SAN DIEGO,Apr 2018,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_LUNCH,21,,,,,296,227,924,1447,
SAN DIEGO,Aug 2018,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_LUNCH,23,,,,,289,221,903,1413,
SAN DIEGO,Dec 2017,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_LUNCH,19,,,,,247,181,825,1253,
SAN DIEGO,Feb 2018,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_LUNCH,19,,,,,275,210,859,1344,
SAN DIEGO,Jan 2018,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_LUNCH,20,,,,,265,194,883,1342,
SAN DIEGO,Jul 2018,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_LUNCH,21,,,,,299,228,931,1458,
SAN DIEGO,Jun 2018,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_LUNCH,21,,,,,308,236,962,1506,
SAN DIEGO,Mar 2018,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_LUNCH,21,,,,,293,224,916,1433,
SAN DIEGO,May 2018,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_LUNCH,22,,,,,332,254,1035,1621,
SAN DIEGO,Nov 2017,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_LUNCH,19,,,,,247,181,823,1251,
SAN DIEGO,Oct 2017,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_LUNCH,22,,,,,284,209,948,1441,
SAN DIEGO,Apr 2018,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_SNACK_PM,21,,,,,275,210,858,1343,
SAN DIEGO,Aug 2018,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_SNACK_PM,23,,,,,272,208,846,1326,
SAN DIEGO,Dec 2017,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_SNACK_PM,19,,,,,231,170,771,1172,
SAN DIEGO,Feb 2018,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_SNACK_PM,19,,,,,256,196,797,1249,
SAN DIEGO,Jan 2018,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_SNACK_PM,20,,,,,250,183,831,1264,
SAN DIEGO,Jul 2018,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_SNACK_PM,21,,,,,278,213,866,1357,
SAN DIEGO,Jun 2018,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_SNACK_PM,21,,,,,280,214,871,1365,
SAN DIEGO,Mar 2018,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_SNACK_PM,21,,,,,269,206,838,1313,
SAN DIEGO,May 2018,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_SNACK_PM,22,,,,,309,236,962,1507,
SAN DIEGO,Nov 2017,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_SNACK_PM,19,,,,,231,169,768,1168,
SAN DIEGO,Oct 2017,CACF,2018,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_SNACK_PM,22,,,,,265,194,883,1342,
SAN DIEGO,Apr 2018,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_BREAKFAST,21,,,,,472,62,286,820,
SAN DIEGO,Aug 2018,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_BREAKFAST,17,,,,,355,47,215,617,
SAN DIEGO,Dec 2017,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_BREAKFAST,13,,,,,202,27,122,351,
SAN DIEGO,Feb 2018,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_BREAKFAST,18,,,,,431,57,260,748,
SAN DIEGO,Jan 2018,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_BREAKFAST,21,,,,,197,26,119,342,
SAN DIEGO,Jul 2018,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_BREAKFAST,21,,,,,160,21,97,278,
SAN DIEGO,Jun 2018,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_BREAKFAST,21,,,,,282,37,170,489,
SAN DIEGO,Mar 2018,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_BREAKFAST,22,,,,,413,54,251,718,
SAN DIEGO,May 2018,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_BREAKFAST,22,,,,,495,65,299,859,
SAN DIEGO,Nov 2017,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_BREAKFAST,19,,,,,381,50,230,661,
SAN DIEGO,Oct 2017,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_BREAKFAST,22,,,,,554,73,335,962,
SAN DIEGO,Apr 2018,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_LUNCH,21,,,,,1172,154,709,2035,
SAN DIEGO,Aug 2018,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_LUNCH,17,,,,,651,86,393,1130,
SAN DIEGO,Dec 2017,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_LUNCH,13,,,,,548,72,331,951,
SAN DIEGO,Feb 2018,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_LUNCH,18,,,,,1005,132,609,1746,
SAN DIEGO,Jan 2018,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_LUNCH,21,,,,,561,74,340,975,
SAN DIEGO,Jul 2018,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_LUNCH,21,,,,,372,49,225,646,
SAN DIEGO,Jun 2018,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_LUNCH,21,,,,,667,88,403,1158,
SAN DIEGO,Mar 2018,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_LUNCH,22,,,,,1002,132,607,1741,
SAN DIEGO,May 2018,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_LUNCH,22,,,,,1216,160,736,2112,
SAN DIEGO,Nov 2017,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_LUNCH,19,,,,,1028,135,623,1786,
SAN DIEGO,Oct 2017,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_LUNCH,22,,,,,1227,162,742,2131,
SAN DIEGO,Apr 2018,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_SNACK_PM,21,,,,,483,64,292,839,
SAN DIEGO,Aug 2018,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_SNACK_PM,17,,,,,306,40,185,531,
SAN DIEGO,Dec 2017,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_SNACK_PM,13,,,,,255,34,154,443,
SAN DIEGO,Feb 2018,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_SNACK_PM,18,,,,,420,55,255,730,
SAN DIEGO,Jan 2018,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_SNACK_PM,21,,,,,223,29,136,388,
SAN DIEGO,Jul 2018,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_SNACK_PM,21,,,,,192,25,117,334,
SAN DIEGO,Jun 2018,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_SNACK_PM,21,,,,,281,37,170,488,
SAN DIEGO,Mar 2018,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_SNACK_PM,22,,,,,409,54,247,710,
SAN DIEGO,May 2018,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_SNACK_PM,22,,,,,503,66,305,874,
SAN DIEGO,Nov 2017,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_SNACK_PM,19,,,,,442,58,268,768,
SAN DIEGO,Oct 2017,CACF,2018,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_SNACK_PM,22,,,,,575,76,347,998,
SAN DIEGO,Apr 2018,CACF,2018,Grossmont Union High School District,ATRISK_CHILD_SUPPER,24,,,,,20033,0,0,20033,
SAN DIEGO,Aug 2018,CACF,2018,Grossmont Union High School District,ATRISK_CHILD_SUPPER,14,,,,,9388,0,0,9388,
SAN DIEGO,Dec 2017,CACF,2018,Grossmont Union High School District,ATRISK_CHILD_SUPPER,19,,,,,18078,0,0,18078,
SAN DIEGO,Feb 2018,CACF,2018,Grossmont Union High School District,ATRISK_CHILD_SUPPER,20,,,,,21866,0,0,21866,
SAN DIEGO,Jan 2018,CACF,2018,Grossmont Union High School District,ATRISK_CHILD_SUPPER,17,,,,,19564,0,0,19564,
SAN DIEGO,Jun 2018,CACF,2018,Grossmont Union High School District,ATRISK_CHILD_SUPPER,5,,,,,2657,0,0,2657,
SAN DIEGO,Mar 2018,CACF,2018,Grossmont Union High School District,ATRISK_CHILD_SUPPER,19,,,,,20836,0,0,20836,
SAN DIEGO,May 2018,CACF,2018,Grossmont Union High School District,ATRISK_CHILD_SUPPER,25,,,,,24390,0,0,24390,
SAN DIEGO,Nov 2017,CACF,2018,Grossmont Union High School District,ATRISK_CHILD_SUPPER,17,,,,,21529,0,0,21529,
SAN DIEGO,Oct 2017,CACF,2018,Grossmont Union High School District,ATRISK_CHILD_SUPPER,26,,,,,29944,0,0,29944,
SAN DIEGO,Apr 2018,CACF,2018,GSCA INC ,CHILD_BREAKFAST,21,,,,,2459,214,401,3074,
SAN DIEGO,Aug 2018,CACF,2018,GSCA INC ,CHILD_BREAKFAST,23,,,,,2712,236,442,3390,
SAN DIEGO,Dec 2017,CACF,2018,GSCA INC ,CHILD_BREAKFAST,20,,,,,2146,198,323,2667,
SAN DIEGO,Feb 2018,CACF,2018,GSCA INC ,CHILD_BREAKFAST,19,,,,,2181,195,316,2692,
SAN DIEGO,Jan 2018,CACF,2018,GSCA INC ,CHILD_BREAKFAST,22,,,,,2447,219,355,3021,
SAN DIEGO,Jul 2018,CACF,2018,GSCA INC ,CHILD_BREAKFAST,21,,,,,2499,217,408,3124,
SAN DIEGO,Jun 2018,CACF,2018,GSCA INC ,CHILD_BREAKFAST,21,,,,,2498,217,408,3123,
SAN DIEGO,Mar 2018,CACF,2018,GSCA INC ,CHILD_BREAKFAST,22,,,,,2329,206,347,2882,
SAN DIEGO,May 2018,CACF,2018,GSCA INC ,CHILD_BREAKFAST,23,,,,,2767,241,451,3459,
SAN DIEGO,Nov 2017,CACF,2018,GSCA INC ,CHILD_BREAKFAST,20,,,,,2141,198,322,2661,
SAN DIEGO,Oct 2017,CACF,2018,GSCA INC ,CHILD_BREAKFAST,22,,,,,2392,221,359,2972,
SAN DIEGO,Apr 2018,CACF,2018,GSCA INC ,CHILD_LUNCH,21,,,,,3374,294,549,4217,
SAN DIEGO,Aug 2018,CACF,2018,GSCA INC ,CHILD_LUNCH,23,,,,,3745,326,610,4681,
SAN DIEGO,Dec 2017,CACF,2018,GSCA INC ,CHILD_LUNCH,20,,,,,2962,274,445,3681,
SAN DIEGO,Feb 2018,CACF,2018,GSCA INC ,CHILD_LUNCH,19,,,,,2918,261,423,3602,
SAN DIEGO,Jan 2018,CACF,2018,GSCA INC ,CHILD_LUNCH,22,,,,,3348,299,486,4133,
SAN DIEGO,Jul 2018,CACF,2018,GSCA INC ,CHILD_LUNCH,21,,,,,3409,297,555,4261,
SAN DIEGO,Jun 2018,CACF,2018,GSCA INC ,CHILD_LUNCH,21,,,,,3423,298,558,4279,
SAN DIEGO,Mar 2018,CACF,2018,GSCA INC ,CHILD_LUNCH,22,,,,,3434,303,513,4250,
SAN DIEGO,May 2018,CACF,2018,GSCA INC ,CHILD_LUNCH,23,,,,,3742,326,610,4678,
SAN DIEGO,Nov 2017,CACF,2018,GSCA INC ,CHILD_LUNCH,20,,,,,2995,277,450,3722,
SAN DIEGO,Oct 2017,CACF,2018,GSCA INC ,CHILD_LUNCH,22,,,,,3288,304,494,4086,
SAN DIEGO,Apr 2018,CACF,2018,GSCA INC ,CHILD_SNACK_AM,21,,,,,3331,290,543,4164,
SAN DIEGO,Aug 2018,CACF,2018,GSCA INC ,CHILD_SNACK_AM,23,,,,,3639,317,593,4549,
SAN DIEGO,Dec 2017,CACF,2018,GSCA INC ,CHILD_SNACK_AM,20,,,,,2396,222,360,2978,
SAN DIEGO,Feb 2018,CACF,2018,GSCA INC ,CHILD_SNACK_AM,19,,,,,2869,256,417,3542,
SAN DIEGO,Jan 2018,CACF,2018,GSCA INC ,CHILD_SNACK_AM,22,,,,,3293,294,478,4065,
SAN DIEGO,Jul 2018,CACF,2018,GSCA INC ,CHILD_SNACK_AM,21,,,,,3354,292,547,4193,
SAN DIEGO,Jun 2018,CACF,2018,GSCA INC ,CHILD_SNACK_AM,21,,,,,3371,293,550,4214,
SAN DIEGO,Mar 2018,CACF,2018,GSCA INC ,CHILD_SNACK_AM,22,,,,,3332,294,498,4124,
SAN DIEGO,May 2018,CACF,2018,GSCA INC ,CHILD_SNACK_AM,23,,,,,3687,321,601,4609,
SAN DIEGO,Nov 2017,CACF,2018,GSCA INC ,CHILD_SNACK_AM,20,,,,,2943,272,442,3657,
SAN DIEGO,Oct 2017,CACF,2018,GSCA INC ,CHILD_SNACK_AM,22,,,,,3227,298,485,4010,
SAN DIEGO,Dec 2017,CACF,2018,GSCA INC ,CHILD_SNACK_PM,20,,,,,482,45,72,599,
SAN DIEGO,Apr 2018,CACF,2018,GSCA INC ,CHILD_SUPPER,21,,,,,790,69,128,987,
SAN DIEGO,Aug 2018,CACF,2018,GSCA INC ,CHILD_SUPPER,23,,,,,854,74,140,1068,
SAN DIEGO,Dec 2017,CACF,2018,GSCA INC ,CHILD_SUPPER,20,,,,,690,64,104,858,
SAN DIEGO,Feb 2018,CACF,2018,GSCA INC ,CHILD_SUPPER,19,,,,,656,59,95,810,
SAN DIEGO,Jan 2018,CACF,2018,GSCA INC ,CHILD_SUPPER,22,,,,,769,69,111,949,
SAN DIEGO,Jul 2018,CACF,2018,GSCA INC ,CHILD_SUPPER,21,,,,,767,67,125,959,
SAN DIEGO,Jun 2018,CACF,2018,GSCA INC ,CHILD_SUPPER,21,,,,,787,68,129,984,
SAN DIEGO,Mar 2018,CACF,2018,GSCA INC ,CHILD_SUPPER,22,,,,,793,70,119,982,
SAN DIEGO,May 2018,CACF,2018,GSCA INC ,CHILD_SUPPER,23,,,,,848,74,138,1060,
SAN DIEGO,Nov 2017,CACF,2018,GSCA INC ,CHILD_SUPPER,20,,,,,689,64,103,856,
SAN DIEGO,Oct 2017,CACF,2018,GSCA INC ,CHILD_SUPPER,22,,,,,773,71,116,960,
