"academicyear","countycode","districtcode","schoolcode","countyname","districname","schoolname","districttype","schooltype","educationaloptiontype","nslpstatus","ischarterschool","charterschoolnumber","charterfundingtype","isirc","lowgrade","highgrade","enrollment_k-12","freemealcount_k-12","percenteligiblefree_k-12","frpmcount_k-12","percenteligiblefrpm_k-12","enrollment_5-17","freemealcount_5-17","percenteligiblefree_5-17","frpmcount_5-17","percenteligiblefrpm_5-17","iscalpadscertified","schooltypegroup"
"2016-2017",37,68452,6040646,"SAN DIEGO","VISTA UNIFIED","OLIVE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",369,275,74.5,321,87,369,275,74.5,321,87,TRUE,"Elementary School"
"2016-2017",37,68452,6040653,"SAN DIEGO","VISTA UNIFIED","VISTA ACADEMY OF VISUAL AND PERFORMING ARTS","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",590,404,68.5,500,84.7,590,404,68.5,500,84.7,TRUE,"Elementary School"
"2016-2017",37,68452,6059802,"SAN DIEGO","VISTA UNIFIED","RANCHO MINERVA MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",802,671,83.7,733,91.4,802,671,83.7,733,91.4,TRUE,"Middle School"
"2016-2017",37,68452,6059810,"SAN DIEGO","VISTA UNIFIED","VISTA INNOVATION AND DESIGN ACADEMY","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",739,270,36.5,354,47.9,739,270,36.5,354,47.9,TRUE,"Middle School"
"2016-2017",37,68452,6069124,"SAN DIEGO","VISTA UNIFIED","CASITA CENTER FOR SCIENCE/MATH/TECHNOLOGY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",588,246,41.8,321,54.6,588,246,41.8,321,54.6,TRUE,"Elementary School"
"2016-2017",37,68452,6107031,"SAN DIEGO","VISTA UNIFIED","ALAMOSA PARK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",580,165,28.4,204,35.2,544,156,28.7,193,35.5,TRUE,"Elementary School"
"2016-2017",37,68452,6107577,"SAN DIEGO","VISTA UNIFIED","ROOSEVELT MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",1071,517,48.3,640,59.8,1071,517,48.3,640,59.8,TRUE,"Middle School"
"2016-2017",37,68452,6107585,"SAN DIEGO","VISTA UNIFIED","LAKE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",821,180,21.9,233,28.4,821,180,21.9,233,28.4,TRUE,"Elementary School"
"2016-2017",37,68452,6108708,"SAN DIEGO","VISTA UNIFIED","EMPRESA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",799,148,18.5,220,27.5,782,144,18.4,215,27.5,TRUE,"Elementary School"
"2016-2017",37,68452,6110399,"SAN DIEGO","VISTA UNIFIED","BREEZE HILL ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",827,376,45.5,474,57.3,774,361,46.6,452,58.4,TRUE,"Elementary School"
"2016-2017",37,68452,6110407,"SAN DIEGO","VISTA UNIFIED","MISSION MEADOWS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",585,259,44.3,337,57.6,571,253,44.3,330,57.8,TRUE,"Elementary School"
"2016-2017",37,68452,6112221,"SAN DIEGO","VISTA UNIFIED","MADISON MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",1130,527,46.6,676,59.8,1130,527,46.6,676,59.8,TRUE,"Middle School"
"2016-2017",37,73551,1,"SAN DIEGO","CARLSBAD UNIFIED","NONPUBLIC, NONSECTARIAN SCHOOLS","Unified School District",NA,NA,"",NA,NA,NA,NA,"","",16,0,0,0,0,16,0,0,0,0,TRUE,NA
"2016-2017",37,73551,107557,"SAN DIEGO","CARLSBAD UNIFIED","CALAVERA HILLS MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",501,118,23.6,151,30.1,501,118,23.6,151,30.1,TRUE,"Middle School"
"2016-2017",37,73551,113498,"SAN DIEGO","CARLSBAD UNIFIED","POINSETTIA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",568,107,18.8,125,22,553,106,19.2,124,22.4,TRUE,"Elementary School"
"2016-2017",37,73551,127423,"SAN DIEGO","CARLSBAD UNIFIED","SAGE CREEK HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"9","12",1251,160,12.8,200,16,1223,157,12.8,196,16,TRUE,"High School"
"2016-2017",37,73551,3730017,"SAN DIEGO","CARLSBAD UNIFIED","CARLSBAD VILLAGE ACADEMY","Unified School District","Continuation High Schools","CONTINUATION SCHOOL","",NA,NA,"",FALSE,"10","12",80,43,53.8,46,57.5,72,36,50,38,52.8,TRUE,"Other"
"2016-2017",37,73551,3730694,"SAN DIEGO","CARLSBAD UNIFIED","CARLSBAD HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"9","12",2255,307,13.6,400,17.7,2199,298,13.6,390,17.7,TRUE,"High School"
"2016-2017",37,73551,3731163,"SAN DIEGO","CARLSBAD UNIFIED","CARLSBAD SEASIDE ACADEMY","Unified School District","Alternative Schools of Choice","ALTERNATIVE SCHOOL OF CHOICE","",NA,NA,"",FALSE,"9","12",48,5,10.4,5,10.4,47,5,10.6,5,10.6,TRUE,"Other"
"2016-2017",37,73551,6037774,"SAN DIEGO","CARLSBAD UNIFIED","BUENA VISTA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",288,53,18.4,74,25.7,267,51,19.1,71,26.6,TRUE,"Elementary School"
"2016-2017",37,73551,6037782,"SAN DIEGO","CARLSBAD UNIFIED","JEFFERSON ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",450,193,42.9,236,52.4,441,192,43.5,235,53.3,TRUE,"Elementary School"
"2016-2017",37,73551,6037790,"SAN DIEGO","CARLSBAD UNIFIED","MAGNOLIA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",517,56,10.8,64,12.4,517,56,10.8,64,12.4,TRUE,"Elementary School"
"2016-2017",37,73551,6037816,"SAN DIEGO","CARLSBAD UNIFIED","VALLEY MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",1044,190,18.2,263,25.2,1044,190,18.2,263,25.2,TRUE,"Middle School"
"2016-2017",37,73551,6099352,"SAN DIEGO","CARLSBAD UNIFIED","KELLY ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",440,28,6.4,34,7.7,422,27,6.4,33,7.8,TRUE,"Elementary School"
"2016-2017",37,73551,6106512,"SAN DIEGO","CARLSBAD UNIFIED","HOPE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",613,58,9.5,76,12.4,613,58,9.5,76,12.4,TRUE,"Elementary School"
"2016-2017",37,73551,6109201,"SAN DIEGO","CARLSBAD UNIFIED","AVIARA OAKS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",677,98,14.5,119,17.6,677,98,14.5,119,17.6,TRUE,"Elementary School"
"2016-2017",37,73551,6116578,"SAN DIEGO","CARLSBAD UNIFIED","PACIFIC RIM ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",831,39,4.7,48,5.8,831,39,4.7,48,5.8,TRUE,"Elementary School"
"2016-2017",37,73551,6118137,"SAN DIEGO","CARLSBAD UNIFIED","AVIARA OAKS MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",1122,133,11.9,165,14.7,1122,133,11.9,165,14.7,TRUE,"Middle School"
"2016-2017",37,73551,6120711,"SAN DIEGO","CARLSBAD UNIFIED","CALAVERA HILLS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",468,152,32.5,190,40.6,468,152,32.5,190,40.6,TRUE,"Elementary School"
"2016-2017",37,73569,1,"SAN DIEGO","OCEANSIDE UNIFIED","NONPUBLIC, NONSECTARIAN SCHOOLS","Unified School District",NA,NA,"",NA,NA,NA,NA,"","",15,0,0,0,0,13,0,0,0,0,TRUE,NA
"2016-2017",37,73569,101071,"SAN DIEGO","OCEANSIDE UNIFIED","COASTAL ACADEMY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,516,"DIRECTLY FUNDED",TRUE,"K","8",1699,172,10.1,351,20.7,1684,172,10.2,349,20.7,TRUE,"Elementary School"
"2016-2017",37,73569,113514,"SAN DIEGO","OCEANSIDE UNIFIED","LOUISE FOUSSAT ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",685,398,58.1,502,73.3,671,390,58.1,494,73.6,TRUE,"Elementary School"
"2016-2017",37,73569,113522,"SAN DIEGO","OCEANSIDE UNIFIED","CESAR CHAVEZ MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",753,433,57.5,584,77.6,753,433,57.5,584,77.6,TRUE,"Middle School"
"2016-2017",37,73569,3731221,"SAN DIEGO","OCEANSIDE UNIFIED","PACIFIC VIEW CHARTER","Unified School District","K-12 Schools (Public)","TRADITIONAL","",NA,247,"DIRECTLY FUNDED",TRUE,"K","12",492,246,50,309,62.8,465,231,49.7,290,62.4,TRUE,"Elementary School"
"2016-2017",37,73569,3735206,"SAN DIEGO","OCEANSIDE UNIFIED","OCEANSIDE HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"9","12",2213,1068,48.3,1406,63.5,2132,1029,48.3,1356,63.6,TRUE,"High School"
"2016-2017",37,73569,3739018,"SAN DIEGO","OCEANSIDE UNIFIED","EL CAMINO HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"9","12",2912,974,33.4,1356,46.6,2787,921,33,1287,46.2,TRUE,"High School"
"2016-2017",37,73569,3739026,"SAN DIEGO","OCEANSIDE UNIFIED","OCEAN SHORES HIGH (CONTINUATION)","Unified School District","Continuation High Schools","CONTINUATION SCHOOL","",NA,NA,"",FALSE,"9","12",111,75,67.6,87,78.4,91,61,67,70,76.9,TRUE,"Other"
"2016-2017",37,73569,6038830,"SAN DIEGO","OCEANSIDE UNIFIED","JEFFERSON MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",648,501,77.3,591,91.2,648,501,77.3,591,91.2,TRUE,"Middle School"
"2016-2017",37,73569,6038848,"SAN DIEGO","OCEANSIDE UNIFIED","LAUREL ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",445,360,80.9,419,94.2,439,357,81.3,416,94.8,TRUE,"Elementary School"
"2016-2017",37,73569,6038855,"SAN DIEGO","OCEANSIDE UNIFIED","LIBBY ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",561,407,72.5,521,92.9,548,398,72.6,510,93.1,TRUE,"Elementary School"
"2016-2017",37,73569,6038863,"SAN DIEGO","OCEANSIDE UNIFIED","LINCOLN MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",836,443,53,576,68.9,836,443,53,576,68.9,TRUE,"Middle School"
"2016-2017",37,73569,6038871,"SAN DIEGO","OCEANSIDE UNIFIED","MISSION ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",553,438,79.2,500,90.4,546,435,79.7,497,91,TRUE,"Elementary School"
"2016-2017",37,73569,6038889,"SAN DIEGO","OCEANSIDE UNIFIED","NORTH TERRACE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","8",786,148,18.8,358,45.5,786,148,18.8,358,45.5,TRUE,"Elementary School"
"2016-2017",37,73569,6038897,"SAN DIEGO","OCEANSIDE UNIFIED","PALMQUIST ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",661,258,39,341,51.6,631,248,39.3,327,51.8,TRUE,"Elementary School"
"2016-2017",37,73569,6038905,"SAN DIEGO","OCEANSIDE UNIFIED","SAN LUIS REY ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",344,236,68.6,280,81.4,335,232,69.3,275,82.1,TRUE,"Elementary School"
"2016-2017",37,73569,6038913,"SAN DIEGO","OCEANSIDE UNIFIED","SANTA MARGARITA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","8",675,130,19.3,308,45.6,675,130,19.3,308,45.6,TRUE,"Elementary School"
"2016-2017",37,73569,6038921,"SAN DIEGO","OCEANSIDE UNIFIED","SOUTH OCEANSIDE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",739,347,47,424,57.4,739,347,47,424,57.4,TRUE,"Elementary School"
"2016-2017",37,73569,6069108,"SAN DIEGO","OCEANSIDE UNIFIED","E. G. GARRISON ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",390,234,60,326,83.6,385,232,60.3,324,84.2,TRUE,"Elementary School"
"2016-2017",37,73569,6088991,"SAN DIEGO","OCEANSIDE UNIFIED","DEL RIO ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",415,279,67.2,361,87,415,279,67.2,361,87,TRUE,"Elementary School"
"2016-2017",37,73569,6106546,"SAN DIEGO","OCEANSIDE UNIFIED","REYNOLDS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",624,301,48.2,431,69.1,614,298,48.5,425,69.2,TRUE,"Elementary School"
"2016-2017",37,73569,6108211,"SAN DIEGO","OCEANSIDE UNIFIED","CHRISTA MCAULIFFE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",634,237,37.4,310,48.9,623,236,37.9,308,49.4,TRUE,"Elementary School"
"2016-2017",37,73569,6109995,"SAN DIEGO","OCEANSIDE UNIFIED","IVEY RANCH ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",758,153,20.2,210,27.7,758,153,20.2,210,27.7,TRUE,"Elementary School"
"2016-2017",37,73569,6111777,"SAN DIEGO","OCEANSIDE UNIFIED","MARTIN LUTHER KING JR. MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",1467,517,35.2,728,49.6,1467,517,35.2,728,49.6,TRUE,"Middle School"
"2016-2017",37,73569,6115299,"SAN DIEGO","OCEANSIDE UNIFIED","STUART MESA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","8",525,125,23.8,282,53.7,506,124,24.5,278,54.9,TRUE,"Elementary School"
"2016-2017",37,73569,6119713,"SAN DIEGO","OCEANSIDE UNIFIED","NICHOLS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",688,304,44.2,417,60.6,688,304,44.2,417,60.6,TRUE,"Elementary School"
"2016-2017",37,73791,1,"SAN DIEGO","SAN MARCOS UNIFIED","NONPUBLIC, NONSECTARIAN SCHOOLS","Unified School District",NA,NA,"",NA,NA,NA,NA,"","",26,1,3.8,1,3.8,26,1,3.8,1,3.8,TRUE,NA
"2016-2017",37,73791,105684,"SAN DIEGO","SAN MARCOS UNIFIED","SAN ELIJO MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",1944,257,13.2,307,15.8,1944,257,13.2,307,15.8,TRUE,"Middle School"
"2016-2017",37,73791,105726,"SAN DIEGO","SAN MARCOS UNIFIED","MISSION HILLS HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"9","12",2522,803,31.8,1075,42.6,2473,782,31.6,1050,42.5,TRUE,"High School"
"2016-2017",37,73791,109785,"SAN DIEGO","SAN MARCOS UNIFIED","BAYSHORE PREPARATORY CHARTER","Unified School District","K-12 Schools (Public)","TRADITIONAL","",NA,723,"DIRECTLY FUNDED",TRUE,"K","12",108,35,32.4,57,52.8,107,35,32.7,57,53.3,TRUE,"Elementary School"
"2016-2017",37,73791,111468,"SAN DIEGO","SAN MARCOS UNIFIED","SAN ELIJO ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",1115,119,10.7,147,13.2,1100,116,10.5,144,13.1,TRUE,"Elementary School"
"2016-2017",37,73791,116467,"SAN DIEGO","SAN MARCOS UNIFIED","JOLI ANN LEICHTAG ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",812,514,63.3,632,77.8,799,507,63.5,623,78,TRUE,"Elementary School"
"2016-2017",37,73791,131433,"SAN DIEGO","SAN MARCOS UNIFIED","DOUBLE PEAK","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","8",952,41,4.3,63,6.6,942,41,4.4,63,6.7,TRUE,"Elementary School"
"2016-2017",37,73791,3730215,"SAN DIEGO","SAN MARCOS UNIFIED","TWIN OAKS HIGH","Unified School District","Continuation High Schools","CONTINUATION SCHOOL","",NA,NA,"",FALSE,"9","12",141,84,59.6,95,67.4,128,78,60.9,88,68.8,TRUE,"Other"
"2016-2017",37,73791,3730793,"SAN DIEGO","SAN MARCOS UNIFIED","FOOTHILLS HIGH","Unified School District","Alternative Schools of Choice","ALTERNATIVE SCHOOL OF CHOICE","",NA,NA,"",FALSE,"9","12",53,31,58.5,32,60.4,39,22,56.4,23,59,TRUE,"Other"
"2016-2017",37,73791,3737632,"SAN DIEGO","SAN MARCOS UNIFIED","SAN MARCOS HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"9","12",3243,838,25.8,1050,32.4,3168,817,25.8,1023,32.3,TRUE,"High School"
"2016-2017",37,73791,6039069,"SAN DIEGO","SAN MARCOS UNIFIED","ALVIN M. DUNN ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",782,529,67.6,628,80.3,766,519,67.8,614,80.2,TRUE,"Elementary School"
"2016-2017",37,73791,6039077,"SAN DIEGO","SAN MARCOS UNIFIED","RICHLAND ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",768,204,26.6,292,38,756,201,26.6,288,38.1,TRUE,"Elementary School"
"2016-2017",37,73791,6039085,"SAN DIEGO","SAN MARCOS UNIFIED","SAN MARCOS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"K","5",847,310,36.6,310,36.6,832,307,36.9,307,36.9,TRUE,"Elementary School"
"2016-2017",37,73791,6039093,"SAN DIEGO","SAN MARCOS UNIFIED","SAN MARCOS MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",1235,751,60.8,923,74.7,1235,751,60.8,923,74.7,TRUE,"Middle School"
"2016-2017",37,73791,6095061,"SAN DIEGO","SAN MARCOS UNIFIED","WOODLAND PARK MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",1372,438,31.9,600,43.7,1372,438,31.9,600,43.7,TRUE,"Middle School"
"2016-2017",37,73791,6105993,"SAN DIEGO","SAN MARCOS UNIFIED","LA COSTA MEADOWS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",923,64,6.9,100,10.8,909,64,7,100,11,TRUE,"Elementary School"
"2016-2017",37,73791,6107148,"SAN DIEGO","SAN MARCOS UNIFIED","KNOB HILL ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",846,251,29.7,343,40.5,829,245,29.6,336,40.5,TRUE,"Elementary School"
"2016-2017",37,73791,6108872,"SAN DIEGO","SAN MARCOS UNIFIED","PALOMA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",890,225,25.3,294,33,872,222,25.5,291,33.4,TRUE,"Elementary School"
"2016-2017",37,73791,6114169,"SAN DIEGO","SAN MARCOS UNIFIED","DISCOVERY ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",725,142,19.6,189,26.1,709,140,19.7,187,26.4,TRUE,"Elementary School"
"2016-2017",37,73791,6115349,"SAN DIEGO","SAN MARCOS UNIFIED","TWIN OAKS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",665,313,47.1,372,55.9,652,307,47.1,364,55.8,TRUE,"Elementary School"
"2016-2017",37,73791,6116206,"SAN DIEGO","SAN MARCOS UNIFIED","CARRILLO ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",1001,109,10.9,157,15.7,981,107,10.9,155,15.8,TRUE,"Elementary School"
"2016-2017",37,75416,122796,"SAN DIEGO","WARNER UNIFIED","ALL TRIBES ELEMENTARY CHARTER","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,1262,"DIRECTLY FUNDED",FALSE,"K","5",49,49,100,49,100,34,34,100,34,100,TRUE,"Elementary School"
"2016-2017",37,75416,132472,"SAN DIEGO","WARNER UNIFIED","CALIFORNIA PACIFIC CHARTER SCHOOLS - SAN DIEGO","Unified School District","K-12 Schools (Public)","TRADITIONAL","",NA,1758,"DIRECTLY FUNDED",TRUE,"K","12",1476,239,16.2,315,21.3,1410,220,15.6,293,20.8,TRUE,"Elementary School"
"2016-2017",37,75416,3730975,"SAN DIEGO","WARNER UNIFIED","WARNER JUNIOR/SENIOR HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"7","12",82,57,69.5,67,81.7,78,55,70.5,64,82.1,TRUE,"High School"
"2016-2017",37,75416,6040661,"SAN DIEGO","WARNER UNIFIED","WARNER ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"K","6",75,49,65.3,60,80,73,48,65.8,58,79.5,TRUE,"Elementary School"
"2016-2017",37,75416,6119275,"SAN DIEGO","WARNER UNIFIED","ALL TRIBES CHARTER","Unified School District","K-12 Schools (Public)","TRADITIONAL","",NA,1057,"DIRECTLY FUNDED",FALSE,"K","12",51,51,100,51,100,40,40,100,40,100,TRUE,"Elementary School"
"2016-2017",37,75614,1,"SAN DIEGO","VALLEY CENTER-PAUMA UNIFIED","NONPUBLIC, NONSECTARIAN SCHOOLS","Unified School District",NA,NA,"",NA,NA,NA,NA,"","",6,0,0,0,0,6,0,0,0,0,TRUE,NA
"2016-2017",37,75614,100511,"SAN DIEGO","VALLEY CENTER-PAUMA UNIFIED","LILAC","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","6",569,232,40.8,268,47.1,557,228,40.9,264,47.4,TRUE,"Elementary School"
"2016-2017",37,75614,3731114,"SAN DIEGO","VALLEY CENTER-PAUMA UNIFIED","VALLEY CENTER HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"9","12",1154,409,35.4,518,44.9,1108,391,35.3,495,44.7,TRUE,"High School"
"2016-2017",37,75614,3731312,"SAN DIEGO","VALLEY CENTER-PAUMA UNIFIED","OAK GLEN HIGH","Unified School District","Continuation High Schools","CONTINUATION SCHOOL","",NA,NA,"",FALSE,"9","12",62,46,74.2,54,87.1,58,42,72.4,50,86.2,TRUE,"Other"
"2016-2017",37,75614,3731601,"SAN DIEGO","VALLEY CENTER-PAUMA UNIFIED","VALLEY CENTER PREP","Unified School District","Alternative Schools of Choice","ALTERNATIVE SCHOOL OF CHOICE","",NA,NA,"",FALSE,"K","12",60,21,35,24,40,57,20,35.1,23,40.4,TRUE,"Other"
"2016-2017",37,75614,6038962,"SAN DIEGO","VALLEY CENTER-PAUMA UNIFIED","PAUMA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","8",229,154,67.2,193,84.3,226,153,67.7,190,84.1,TRUE,"Elementary School"
"2016-2017",37,75614,6093272,"SAN DIEGO","VALLEY CENTER-PAUMA UNIFIED","VALLEY CENTER MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",914,396,43.3,476,52.1,914,396,43.3,476,52.1,TRUE,"Middle School"
