"county","fnsreportdate","fnssubtype","programcode","programgroupyear","sponsorname","sponsortype","mealgroupcode","mealtypecode","siteqty","daysservedqty","mlsservedfree","mlsservedredc","mlsservedpaid","mlsservedtotal","mlsservedfinal","avgdailymeals","avgdailypartic","academicyear"
"SAN DIEGO",2014-07-01,"Summer Food Service Program (FNS418)","SFSP",2014,"SALVATION ARMY-SAN DIEGO A CALIFORNIA CORPORATION","CAMP","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",1,15,1758,0,0,1758,1758,117.2,118,"2014-2015"
"SAN DIEGO",2014-07-01,"Summer Food Service Program (FNS418)","SFSP",2014,"SALVATION ARMY-SAN DIEGO A CALIFORNIA CORPORATION","CAMP","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",2,22,9940,0,0,9940,9940,451.8182,452,"2014-2015"
"SAN DIEGO",2014-07-01,"Summer Food Service Program (FNS418)","SFSP",2014,"SALVATION ARMY-SAN DIEGO A CALIFORNIA CORPORATION","CAMP","SFSP_SUPPER","SFSP_SUPPER_SELFPREP",1,16,1869,0,0,1869,1869,116.8125,117,"2014-2015"
"SAN DIEGO",2014-07-01,"Summer Food Service Program (FNS418)","SFSP",2014,"LA JOLLA BAND OF LUISENO","PRIVATENONPROFIT","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",1,20,324,0,0,324,324,16.2,17,"2014-2015"
"SAN DIEGO",2014-07-01,"Summer Food Service Program (FNS418)","SFSP",2014,"LA JOLLA BAND OF LUISENO","PRIVATENONPROFIT","SFSP_SNACK_AM","SFSP_SNACK_AM_SELFPREP",1,20,392,0,0,392,392,19.6,20,"2014-2015"
"SAN DIEGO",2014-07-01,"Summer Food Service Program (FNS418)","SFSP",2014,"CSU SAN DIEGO (BEST)","CAMP","SFSP_BREAKFAST","SFSP_BREAKFAST_VENDED",1,25,676,0,0,676,676,27.04,28,"2014-2015"
"SAN DIEGO",2014-07-01,"Summer Food Service Program (FNS418)","SFSP",2014,"CSU SAN DIEGO (BEST)","CAMP","SFSP_LUNCH","SFSP_LUNCH_VENDED",1,25,1365,0,0,1365,1365,54.6,55,"2014-2015"
"SAN DIEGO",2014-07-01,"Summer Food Service Program (FNS418)","SFSP",2014,"CSU SAN DIEGO (BEST)","CAMP","SFSP_SUPPER","SFSP_SUPPER_VENDED",1,26,802,0,0,802,802,30.8462,31,"2014-2015"
"SAN DIEGO",2014-07-01,"Summer Food Service Program (FNS418)","SFSP",2014,"HEAVEN'S WINDOWS","PRIVATENONPROFIT","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",5,22,2325,0,0,2325,2325,105.6818,104,"2014-2015"
"SAN DIEGO",2014-07-01,"Summer Food Service Program (FNS418)","SFSP",2014,"HEAVEN'S WINDOWS","PRIVATENONPROFIT","SFSP_SNACK_AM","SFSP_SNACK_AM_SELFPREP",2,8,320,0,0,320,320,40,40,"2014-2015"
"SAN DIEGO",2014-07-01,"Summer Food Service Program (FNS418)","SFSP",2014,"HEAVEN'S WINDOWS","PRIVATENONPROFIT","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",1,22,1140,0,0,1140,1140,51.8182,52,"2014-2015"
"SAN DIEGO",2014-07-01,"Summer Food Service Program (FNS418)","SFSP",2014,"HEAVEN'S WINDOWS","PRIVATENONPROFIT","SFSP_SUPPER","SFSP_SUPPER_SELFPREP",1,22,1332,0,0,1332,1332,60.5455,61,"2014-2015"
"SAN DIEGO",2014-07-01,"Summer Food Service Program (FNS418)","SFSP",2014,"WAHUPA EDUCATIONAL ENTERPRISES, INC","PRIVATENONPROFIT","SFSP_BREAKFAST","SFSP_BREAKFAST_VENDED",2,15,631,0,0,631,631,42.0667,43,"2014-2015"
"SAN DIEGO",2014-07-01,"Summer Food Service Program (FNS418)","SFSP",2014,"WAHUPA EDUCATIONAL ENTERPRISES, INC","PRIVATENONPROFIT","SFSP_LUNCH","SFSP_LUNCH_VENDED",2,14,629,0,0,629,629,44.9286,45,"2014-2015"
"SAN DIEGO",2014-07-01,"Summer Food Service Program (FNS418)","SFSP",2014,"WAHUPA EDUCATIONAL ENTERPRISES, INC","PRIVATENONPROFIT","SFSP_SUPPER","SFSP_SUPPER_VENDED",2,13,599,0,0,599,599,46.0769,47,"2014-2015"
"SAN DIEGO",2014-07-01,"Summer Food Service Program (FNS418)","SFSP",2014,"CAMP OLIVER, INC.","CAMP","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",1,19,693,0,0,693,693,36.4737,37,"2014-2015"
"SAN DIEGO",2014-07-01,"Summer Food Service Program (FNS418)","SFSP",2014,"CAMP OLIVER, INC.","CAMP","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",1,15,544,0,0,544,544,36.2667,37,"2014-2015"
"SAN DIEGO",2014-07-01,"Summer Food Service Program (FNS418)","SFSP",2014,"CAMP OLIVER, INC.","CAMP","SFSP_SUPPER","SFSP_SUPPER_SELFPREP",1,20,693,0,0,693,693,34.65,35,"2014-2015"
"SAN DIEGO",2014-07-01,"Summer Food Service Program (FNS418)","SFSP",2014,"FEEDING AMERICA SAN DIEGO","PRIVATENONPROFIT","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",6,22,2213,0,0,2213,2213,100.5909,324,"2014-2015"
"SAN DIEGO",2014-07-01,"Summer Food Service Program (FNS418)","SFSP",2014,"FEEDING AMERICA SAN DIEGO","PRIVATENONPROFIT","SFSP_LUNCH","SFSP_LUNCH_VENDED",6,22,4999,0,0,4999,4999,227.2273,324,"2014-2015"
"SAN DIEGO",2014-07-01,"Summer Food Service Program (FNS418)","SFSP",2014,"FEEDING AMERICA SAN DIEGO","PRIVATENONPROFIT","SFSP_SNACK_AM","SFSP_SNACK_AM_VENDED",1,4,565,0,0,565,565,141.25,139,"2014-2015"
"SAN DIEGO",2014-07-01,"Summer Food Service Program (FNS418)","SFSP",2014,"FEEDING AMERICA SAN DIEGO","PRIVATENONPROFIT","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",3,22,2089,0,0,2089,2089,94.9545,207,"2014-2015"
"SAN DIEGO",2014-07-01,"Summer Food Service Program (FNS418)","SFSP",2014,"FEEDING AMERICA SAN DIEGO","PRIVATENONPROFIT","SFSP_SNACK_PM","SFSP_SNACK_PM_VENDED",3,22,2483,0,0,2483,2483,112.8636,207,"2014-2015"
"SAN DIEGO",2014-07-01,"Summer Food Service Program (FNS418)","SFSP",2014,"SAN DIEGO STATE UNIVERSITY RESEARCH FOUNDATION","PRIVATENONPROFIT","SFSP_BREAKFAST","SFSP_BREAKFAST_VENDED",2,18,1472,0,0,1472,1472,81.7778,82,"2014-2015"
"SAN DIEGO",2014-07-01,"Summer Food Service Program (FNS418)","SFSP",2014,"SAN DIEGO STATE UNIVERSITY RESEARCH FOUNDATION","PRIVATENONPROFIT","SFSP_LUNCH","SFSP_LUNCH_VENDED",2,22,1560,0,0,1560,1560,70.9091,71,"2014-2015"
"SAN DIEGO",2014-07-01,"Summer Food Service Program (FNS418)","SFSP",2014,"SAN DIEGO STATE UNIVERSITY RESEARCH FOUNDATION","PRIVATENONPROFIT","SFSP_SUPPER","SFSP_SUPPER_VENDED",2,13,1090,0,0,1090,1090,83.8462,84,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"KAREN ORGANIZATION OF SAN DIEGO","PRIVATENONPROFIT","SFSP_LUNCH","SFSP_LUNCH_VENDED",1,16,594,0,0,594,594,37.125,38,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"KAREN ORGANIZATION OF SAN DIEGO","PRIVATENONPROFIT","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",1,16,232,0,0,232,232,14.5,15,"2014-2015"
"SAN DIEGO",2014-02-01,"Summer Food Service Program (FNS418)","SFSP",2014,"A B VINES MINISTRIES","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",8,28,5613,0,0,5613,5613,200.4643,197,"2013-2014"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"ESCONDIDO UNION HIGH SCHOOL DISTRICT","PUBPRIVSCHOOL","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",2,11,1009,0,0,1009,1009,91.7273,90,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"ESCONDIDO UNION HIGH SCHOOL DISTRICT","PUBPRIVSCHOOL","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",4,11,1737,0,0,1737,1737,157.9091,155,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"VISTA, CITY OF","GOVERMENT","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",1,11,773,0,0,773,773,70.2727,69,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"VISTA, CITY OF","GOVERMENT","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",1,11,826,0,0,826,826,75.0909,74,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"CSU SAN DIEGO (BEST)","CAMP","SFSP_BREAKFAST","SFSP_BREAKFAST_VENDED",1,8,179,0,0,179,179,22.375,23,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"CSU SAN DIEGO (BEST)","CAMP","SFSP_LUNCH","SFSP_LUNCH_VENDED",1,8,649,0,0,649,649,81.125,82,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"CSU SAN DIEGO (BEST)","CAMP","SFSP_SUPPER","SFSP_SUPPER_VENDED",1,7,281,0,0,281,281,40.1429,41,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_LUNCH","SFSP_LUNCH_VENDED",6,21,8547,0,0,8547,8547,407,401,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",7,21,9242,0,0,9242,9242,440.0952,441,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",7,21,3172,0,0,3172,3172,151.0476,595,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_SNACK_PM","SFSP_SNACK_PM_VENDED",7,21,9473,0,0,9473,9473,451.0952,595,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"UNIVERSITY OF SAN DIEGO TRIO UPWARD BOUND","PRIVATENONPROFIT","SFSP_BREAKFAST","SFSP_BREAKFAST_VENDED",1,6,185,0,0,185,185,30.8333,31,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"UNIVERSITY OF SAN DIEGO TRIO UPWARD BOUND","PRIVATENONPROFIT","SFSP_LUNCH","SFSP_LUNCH_VENDED",1,4,144,0,0,144,144,36,36,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"CAMP OLIVER, INC.","CAMP","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",1,6,254,0,0,254,254,42.3333,43,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"CAMP OLIVER, INC.","CAMP","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",1,5,216,0,0,216,216,43.2,44,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"CAMP OLIVER, INC.","CAMP","SFSP_SUPPER","SFSP_SUPPER_SELFPREP",1,5,190,0,0,190,190,38,38,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"SALVATION ARMY-SAN DIEGO A CALIFORNIA CORPORATION","CAMP","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",1,2,256,0,0,256,256,128,128,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"SALVATION ARMY-SAN DIEGO A CALIFORNIA CORPORATION","CAMP","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",2,21,6511,0,0,6511,6511,310.0476,311,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"SALVATION ARMY-SAN DIEGO A CALIFORNIA CORPORATION","CAMP","SFSP_SUPPER","SFSP_SUPPER_SELFPREP",1,1,128,0,0,128,128,128,128,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"UNIVERSITY OF SAN DIEGO TRIO UPWARD BOUND","PRIVATENONPROFIT","SFSP_SUPPER","SFSP_SUPPER_VENDED",1,4,142,0,0,142,142,35.5,36,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"FEEDING AMERICA SAN DIEGO","PRIVATENONPROFIT","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",4,5,565,0,0,565,565,113,315,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"FEEDING AMERICA SAN DIEGO","PRIVATENONPROFIT","SFSP_LUNCH","SFSP_LUNCH_VENDED",4,5,1031,0,0,1031,1031,206.2,315,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"FEEDING AMERICA SAN DIEGO","PRIVATENONPROFIT","SFSP_SNACK_AM","SFSP_SNACK_AM_VENDED",1,4,336,0,0,336,336,84,84,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"FEEDING AMERICA SAN DIEGO","PRIVATENONPROFIT","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",2,5,552,0,0,552,552,110.4,215,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"FEEDING AMERICA SAN DIEGO","PRIVATENONPROFIT","SFSP_SNACK_PM","SFSP_SNACK_PM_VENDED",2,5,524,0,0,524,524,104.8,215,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"HEAVEN'S WINDOWS","PRIVATENONPROFIT","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",5,7,601,0,0,601,601,85.8571,85,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"HEAVEN'S WINDOWS","PRIVATENONPROFIT","SFSP_SNACK_AM","SFSP_SNACK_AM_SELFPREP",3,14,1199,0,0,1199,1199,85.6429,84,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"HEAVEN'S WINDOWS","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",5,17,2463,0,0,2463,2463,144.8824,143,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"HEAVEN'S WINDOWS","PRIVATENONPROFIT","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",1,6,640,0,0,640,640,106.6667,107,"2014-2015"
"SAN DIEGO",2014-08-01,"Summer Food Service Program (FNS418)","SFSP",2014,"HEAVEN'S WINDOWS","PRIVATENONPROFIT","SFSP_SUPPER","SFSP_SUPPER_SELFPREP",1,6,800,0,0,800,800,133.3333,134,"2014-2015"
"SAN DIEGO",2014-09-01,"Summer Food Service Program (FNS418)","SFSP",2014,"BOYS & GIRLS CLUB OF GREATER SAN DIEGO","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",11,21,26133,0,0,26133,26133,1244.4286,1245,"2014-2015"
"SAN DIEGO",2014-09-01,"Summer Food Service Program (FNS418)","SFSP",2014,"HEAVEN'S WINDOWS","PRIVATENONPROFIT","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",8,22,4818,0,0,4818,4818,219,215,"2014-2015"
