"ï..ClaimDate","academicyear","ProgramCode","ProgramGroupYear","County.Name","Name","siteid","SiteName","MealTypeCode","DaysServedQty","MlsServedFree","MlsServedRedc","MlsServedPaid","MlsServedTotal","report_date"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Holly Drive Leadership Academy","NSLP_BREAKFAST_SEVERENEED",4,462,0,54,516,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"HOLMES ELEMENTARY","NSLP_LUNCH",4,182,67,193,442,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"HOLMES ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",4,34,9,36,79,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Hoover High","NSLP_LUNCH",4,3621,0,170,3791,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Hoover High","NSLP_BREAKFAST_SEVERENEED",4,2964,0,139,3103,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"HORTON ELEMENTARY","NSLP_LUNCH",4,1689,0,79,1768,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"HORTON ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",4,1728,0,80,1808,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"IBARRA ELEMENTARY","NSLP_LUNCH",4,1709,0,80,1789,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"IBARRA ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",4,1808,0,84,1892,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"IFTIN CHARTER","NSLP_LUNCH",4,1210,0,141,1351,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"IFTIN CHARTER","NSLP_BREAKFAST_SEVERENEED",4,337,0,39,376,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Innovation Middle","NSLP_LUNCH",4,616,87,78,781,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Innovation Middle","NSLP_BREAKFAST_SEVERENEED",4,114,27,18,159,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"JEFFERSON ELEMENTARY","NSLP_LUNCH",4,1326,0,62,1388,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"JEFFERSON ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",4,1697,0,79,1776,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"JERABEK ELEMENTARY","NSLP_LUNCH",4,49,10,242,301,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"JERABEK ELEMENTARY","NSLP_BREAKFAST",4,5,0,26,31,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"John Muir Language Academy","NSLP_LUNCH",4,272,42,76,390,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"John Muir Language Academy","NSLP_BREAKFAST_SEVERENEED",4,73,17,10,100,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"JOHNSON ELEMENTARY","NSLP_LUNCH",4,1100,0,51,1151,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"JOHNSON ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",4,1268,0,59,1327,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Jonas Salk Elementary","NSLP_LUNCH",18,934,244,623,1801,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Jonas Salk Elementary","NSLP_BREAKFAST_SEVERENEED",18,525,118,295,938,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"JONES ELEMENTARY","NSLP_LUNCH",4,219,105,219,543,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"JONES ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",4,94,35,46,175,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Joyner Elementary","NSLP_LUNCH",4,2091,0,98,2189,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Joyner Elementary","NSLP_BREAKFAST_SEVERENEED",4,2236,0,105,2341,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"JUAREZ ELEMENTARY","NSLP_LUNCH",4,261,76,209,546,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"JUAREZ ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",4,66,16,19,101,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Kavod Charter","NSLP_LUNCH",4,47,18,63,128,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Kavod Charter","NSLP_BREAKFAST_SEVERENEED",3,4,0,0,4,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Kearny College Connections","NSLP_LUNCH",4,2177,0,102,2279,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Kearny College Connections","NSLP_BREAKFAST_SEVERENEED",4,412,0,19,431,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Keiller Leadership Academy","NSLP_LUNCH",4,1075,0,125,1200,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Keiller Leadership Academy","NSLP_BREAKFAST_SEVERENEED",4,194,0,23,217,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Kennedy CDC","NSLP_LUNCH",23,652,0,31,683,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Kennedy CDC","NSLP_BREAKFAST_SEVERENEED",23,327,0,15,342,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"KIMBROUGH ELEMENTARY","NSLP_LUNCH",4,1236,0,58,1294,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"KIMBROUGH ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",4,1339,0,63,1402,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"King-Chavez Academy of Excellence","NSLP_LUNCH",7,1742,0,202,1944,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"King-Chavez Academy of Excellence","NSLP_BREAKFAST_SEVERENEED",7,1201,0,139,1340,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"King-Chavez Community High","NSLP_LUNCH",7,1115,0,129,1244,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"King-Chavez Community High","NSLP_BREAKFAST_SEVERENEED",7,226,0,26,252,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"King-Chavez Preparatory Academy","NSLP_LUNCH",7,2072,0,240,2312,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"King-Chavez Preparatory Academy","NSLP_BREAKFAST_SEVERENEED",7,1003,0,116,1119,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"King-Chavez Primary Academy","NSLP_LUNCH",7,4627,0,536,5163,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"King-Chavez Primary Academy","NSLP_BREAKFAST_SEVERENEED",7,4641,0,537,5178,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"KIPP Adelante Preparatory Academy","NSLP_SNACK_AREAELIGIBLE",9,975,0,0,975,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"KIPP Adelante Preparatory Academy","NSLP_LUNCH",9,1534,0,178,1712,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"KIPP Adelante Preparatory Academy","NSLP_BREAKFAST_SEVERENEED",9,2420,0,280,2700,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Knox Middle","NSLP_LUNCH",4,1303,0,61,1364,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Knox Middle","NSLP_BREAKFAST_SEVERENEED",4,2710,0,126,2836,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Kumeyaay Elementary","NSLP_LUNCH",4,66,47,127,240,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"LA JOLLA ELEMENTARY","NSLP_LUNCH",4,39,7,150,196,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"LA JOLLA ELEMENTARY","NSLP_BREAKFAST",3,3,0,15,18,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"La Jolla High","NSLP_LUNCH",4,355,43,113,511,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"La Jolla High","NSLP_BREAKFAST_SEVERENEED",4,79,10,7,96,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"LAFAYETTE ELEMENTARY","NSLP_LUNCH",4,665,0,31,696,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"LAFAYETTE ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",4,423,0,20,443,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"LANGUAGE ACADEMY","NSLP_LUNCH",4,482,157,157,796,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"LANGUAGE ACADEMY","NSLP_BREAKFAST_SEVERENEED",4,108,28,17,153,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Lewis Middle","NSLP_LUNCH",18,769,137,300,1206,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Lewis Middle","NSLP_BREAKFAST_SEVERENEED",17,154,20,37,211,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Lincoln High","NSLP_LUNCH",4,2440,0,114,2554,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Lincoln High","NSLP_BREAKFAST_SEVERENEED",4,1485,0,70,1555,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Linda Vista Elementary","NSLP_LUNCH",4,1507,0,70,1577,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Linda Vista Elementary","NSLP_BREAKFAST_SEVERENEED",4,1539,0,72,1611,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Lindbergh/Schweitzer Elementary","NSLP_LUNCH",4,1186,0,56,1242,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Lindbergh/Schweitzer Elementary","NSLP_BREAKFAST_SEVERENEED",4,562,0,26,588,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Logan K-8","NSLP_LUNCH",4,1852,0,87,1939,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Logan K-8","NSLP_BREAKFAST_SEVERENEED",4,1909,0,90,1999,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"LOMA PORTAL ELEMENTARY","NSLP_LUNCH",4,117,53,149,319,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"LOMA PORTAL ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",4,50,22,26,98,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Longfellow K-8","NSLP_LUNCH",4,362,91,72,525,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Longfellow K-8","NSLP_BREAKFAST_SEVERENEED",4,165,29,12,206,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Madison High","NSLP_LUNCH",4,2431,0,114,2545,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Madison High","NSLP_BREAKFAST_SEVERENEED",4,488,0,23,511,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Mann Middle","NSLP_LUNCH",4,1853,0,87,1940,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Mann Middle","NSLP_BREAKFAST_SEVERENEED",4,1293,0,61,1354,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"MARCY ST ANNEX","NSLP_LUNCH",4,53,0,3,56,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"MARCY ST ANNEX","NSLP_BREAKFAST_SEVERENEED",4,99,0,5,104,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"MARSHALL ELEMENTARY","NSLP_LUNCH",4,1838,0,86,1924,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"MARSHALL ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",4,1951,0,92,2043,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"MARSHALL MIDDLE","NSLP_LUNCH",4,179,33,592,804,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"MARSHALL MIDDLE","NSLP_BREAKFAST",4,34,10,40,84,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Marston Middle","NSLP_LUNCH",4,474,80,135,689,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Marston Middle","NSLP_BREAKFAST_SEVERENEED",4,129,12,27,168,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"MARVIN ELEMENTARY","NSLP_LUNCH",4,169,60,237,466,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"MARVIN ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",4,65,11,51,127,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"MASON ELEMENTARY","NSLP_LUNCH",4,547,158,202,907,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"MASON ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",4,146,53,72,271,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"McKINLEY ELEMENTARY","NSLP_LUNCH",4,357,46,300,703,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"McKINLEY ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",4,124,20,68,212,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Memorial Scholars & Athletes","NSLP_LUNCH",4,1072,0,50,1122,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Memorial Scholars & Athletes","NSLP_BREAKFAST_SEVERENEED",4,294,0,14,308,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Millennial Tech Middle","NSLP_LUNCH",4,1088,0,51,1139,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Millennial Tech Middle","NSLP_BREAKFAST_SEVERENEED",4,790,0,37,827,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"MILLER ELEMENTARY","NSLP_LUNCH",4,319,258,121,698,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"MILLER ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",4,87,82,32,201,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"MIRA MESA HIGH","NSLP_LUNCH",4,1330,409,541,2280,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"MIRA MESA HIGH","NSLP_BREAKFAST_SEVERENEED",4,165,50,13,228,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"MIRAMAR RANCH ELEMENTARY","NSLP_LUNCH",4,187,84,439,710,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"MIRAMAR RANCH ELEMENTARY","NSLP_BREAKFAST",4,33,28,61,122,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Mission Bay High","NSLP_LUNCH",4,965,173,225,1363,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Mission Bay High","NSLP_BREAKFAST_SEVERENEED",4,156,22,6,184,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"MONARCH ELEMENTARY COMMUNITY DAY","NSLP_LUNCH",18,3743,0,214,3957,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"MONARCH ELEMENTARY COMMUNITY DAY","NSLP_BREAKFAST_SEVERENEED",18,2236,0,128,2364,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Montezuma CDC","NSLP_LUNCH",23,703,0,33,736,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Montezuma CDC","NSLP_BREAKFAST_SEVERENEED",23,505,0,24,529,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Montgomery Middle","NSLP_LUNCH",4,1196,0,56,1252,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Montgomery Middle","NSLP_BREAKFAST_SEVERENEED",4,530,0,25,555,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Morse High","NSLP_LUNCH",4,2191,480,594,3265,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Morse High","NSLP_BREAKFAST_SEVERENEED",4,1383,256,303,1942,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Mt. Everest Academy","NSLP_LUNCH",3,51,4,1,56,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Muirlands Middle","NSLP_LUNCH",4,178,15,151,344,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Muirlands Middle","NSLP_BREAKFAST_SEVERENEED",4,36,8,9,53,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Museum","NSLP_LUNCH",2,6,0,0,6,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Museum","NSLP_BREAKFAST_SEVERENEED",2,2,0,0,2,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"NORMAL HEIGHTS ELEMENTARY","NSLP_LUNCH",4,1206,0,56,1262,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"NORMAL HEIGHTS ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",4,1442,0,67,1509,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Nye Elementary","NSLP_LUNCH",4,780,223,359,1362,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Nye Elementary","NSLP_BREAKFAST_SEVERENEED",4,1048,255,374,1677,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Oak Park Elementary","NSLP_LUNCH",4,1923,0,90,2013,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Oak Park Elementary","NSLP_BREAKFAST_SEVERENEED",4,2050,0,96,2146,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"OCEAN BEACH ELEMENTARY","NSLP_LUNCH",4,895,0,42,937,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"OCEAN BEACH ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",4,305,0,14,319,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"PACIFIC BEACH ELEMENTARY","NSLP_LUNCH",4,159,31,124,314,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"PACIFIC BEACH ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",4,36,12,7,55,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Pacific Beach Middle","NSLP_LUNCH",4,276,71,161,508,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Pacific Beach Middle","NSLP_BREAKFAST_SEVERENEED",4,113,14,16,143,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Pacific View Leadership Elementary","NSLP_SNACK_AREAELIGIBLE",4,45,0,0,45,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Pacific View Leadership Elementary","NSLP_LUNCH",4,1060,0,49,1109,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Pacific View Leadership Elementary","NSLP_BREAKFAST_SEVERENEED",4,1145,0,53,1198,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"PARADISE HILLS ELEMENTARY","NSLP_LUNCH",4,1122,0,52,1174,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"PARADISE HILLS ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",4,1310,0,61,1371,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"PENN ELEMENTARY","NSLP_LUNCH",4,1136,0,53,1189,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"PENN ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",4,301,0,14,315,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Perkins K-8","NSLP_LUNCH",4,1460,0,68,1528,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Perkins K-8","NSLP_BREAKFAST_SEVERENEED",4,1701,0,79,1780,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"PERRY ELEMENTARY","NSLP_LUNCH",4,551,249,212,1012,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"PERRY ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",4,237,67,59,363,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"PERSHING MIDDLE","NSLP_LUNCH",4,311,83,249,643,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"PERSHING MIDDLE","NSLP_BREAKFAST_SEVERENEED",4,40,13,12,65,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Point Loma High","NSLP_LUNCH",4,758,160,266,1184,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Point Loma High","NSLP_BREAKFAST_SEVERENEED",4,104,13,8,125,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"PORTER ELEMENTARY","NSLP_LUNCH",4,1461,0,68,1529,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"PORTER ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",4,1514,0,71,1585,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Porter Elementary (North Campus) -Annex","NSLP_LUNCH",4,1567,0,73,1640,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Porter Elementary (North Campus) -Annex","NSLP_BREAKFAST_SEVERENEED",4,1691,0,79,1770,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Preuss School UCSD","NSLP_SNACK_AREAELIGIBLE",14,237,0,0,237,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Preuss School UCSD","NSLP_LUNCH",14,6369,0,744,7113,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Preuss School UCSD","NSLP_BREAKFAST_SEVERENEED",14,4141,0,484,4625,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Riley/New Dawn","NSLP_LUNCH",4,357,0,17,374,"San 20Di"
"Aug-17",NA,"NSLP",2018,"SAN DIEGO","San Diego Unified School District",NA,"Riley/New Dawn","NSLP_BREAKFAST_SEVERENEED",4,377,0,18,395,"San 20Di"
