site_id,sitename,address,city,state,zip,lat,lon,accuracy,bos_district,council_distict,councill_code,elementary_dist,hs_dist,unified_dist,state_assembly_dist,state_senate_dist,congressional_dist
1108,SANTEE ASES PROGRAM,9303 PROSPECT AVE,SANTEE,CA,92071,33,-117,HIGH,2,3,ST,GEN ELEM SANTEE,HIGH GROSSMONT UNION,,71,38,50
1109,SANTEE RECREATION CENTER,10601 MAGNOLIA AVE BUILDING #6,SANTEE,CA,92071,33,-117,HIGH,2,1,ST,GEN ELEM SANTEE,HIGH GROSSMONT UNION,,71,38,50
1110,SANTEE SUCCESS PROGRAM,10280 North Magnolia Avenue,Santee,CA,92071,33,-117,HIGH,2,1,ST,GEN ELEM SANTEE,HIGH GROSSMONT UNION,,71,38,50
1111,SCHOLARSHIP PREP - OCEANSIDE,4070 Mission Avenue,Oceanside,CA,92057,33,-117,HIGH,5,4,OC,,,UNIFIED OCEANSIDE,76,36,49
1112,SCHOOL FOR ENTREPRENEURSHIP AND TECHNOLOGY,3540 Aero Court,San Diego,CA,92123,33,-117,HIGH,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
1113,SCHOOL OF UNIVERSAL LEARNING (SOUL),533 Lomas Santa Fe Drive,Solana Beach,CA,92075,33,-117,HIGH,3,,,GEN BOND SOLANA BEACH-SFID 2016-1 PROP JJ 11/08/16,HIGH SAN DIEGUITO UNION,,78,39,49
1114,"SCIENCE, TECHNOLOGY, ENGINEERING, ARTS, AND MATH ACADEMY AT LA PRESA",1001 Leland Street,Spring Valley,CA,91977,33,-117,HIGH,2,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,71,40,53
1115,SCRIPPS ELEMENTARY,11778 Cypress Canyon Road,San Diego,CA,92131,33,-117,HIGH,3,5,SD,,,UNIFIED SAN DIEGO,77,38,52
1116,SCRIPPS RANCH HIGH,10410 Falcon Way,San Diego,CA,92131,33,-117,HIGH,3,5,SD,,,UNIFIED SAN DIEGO,77,38,52
1117,SD GLOBAL VISION ACADEMY,3430 School Street,San Diego,CA,92116,33,-117,HIGH,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
1119,SDSU UPWARD BOUND,5500 CAMPANILE DR.,SAN DIEGO,CA,92115,33,-117,HIGH,2,9,SD,,,UNIFIED SAN DIEGO,79,39,53
1120,SDSU UPWARD BOUND STAR,5500 CAMPANILE DR.,SAN DIEGO,CA,92115,33,-117,HIGH,2,9,SD,,,UNIFIED SAN DIEGO,79,39,53
1122,SEQUOIA ELEMENTARY,4690 LIMERICK AVE.,SAN DIEGO,CA,92117,33,-117,HIGH,4,6,SD,,,UNIFIED SAN DIEGO,77,39,52
1123,SERRA HIGH,5156 SANTO RD.,SAN DIEGO,CA,92124,33,-117,HIGH,3,7,SD,,,UNIFIED SAN DIEGO,77,39,52
1124,SERRA MESA PARK & REC,9020 VILLAGE GLEN DRIVE,SAN DIEGO,CA,92123,33,-117,HIGH,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
1125,SESSIONS ELEMENTARY,2150 Beryl Street,San Diego,CA,92109,33,-117,HIGH,4,2,SD,,,UNIFIED SAN DIEGO,78,39,52
1126,SEVICK SPECIAL EDUCATION,1609 East Madison Avenue,El Cajon,CA,92019,33,-117,HIGH,2,3,EC,GEN ELEM CAJON VALLEY UNION,HIGH GROSSMONT UNION,,71,38,50
1127,SHADOW HILLS ELEMENTARY,8770 Harbison Canyon Road,Alpine,CA,91901,33,-117,HIGH,2,,,GEN ELEM ALPINE UNION,HIGH GROSSMONT UNION,,71,38,50
1128,SHERMAN ELEMENTARY,301 22ND ST.,SAN DIEGO,CA,92102,33,-117,HIGH,1,8,SD,,,UNIFIED SAN DIEGO,80,40,51
1129,SHERMAN HEIGHTS COMMUNITY CENTER,2258 ISLAND AVE,SAN DIEGO,CA,92102,33,-117,HIGH,1,8,SD,,,UNIFIED SAN DIEGO,80,40,51
1130,SHOAL CREEK ELEMENTARY,11775 Shoal Creek Drive,San Diego,CA,92128,33,-117,HIGH,3,5,SD,,,UNIFIED POWAY,77,38,52
1131,SIATECH,"2611 Temple Heights Drive, Suite A",Oceanside,CA,92056,33,-117,HIGH,5,4,OC,,,UNIFIED VISTA,76,36,49
1132,SILVER GATE ELEMENTARY,1499 Venice Street,San Diego,CA,92107,33,-117,HIGH,4,2,SD,,,UNIFIED SAN DIEGO,78,39,52
1133,SILVER STRAND ELEMENTARY,1350 Leyte Road,Coronado,CA,92118,33,-117,HIGH,1,,,,,UNIFIED CORONADO,78,39,52
1134,SILVER WING ELEMENTARY,3730 Arey Drive,San Diego,CA,92154,33,-117,HIGH,1,8,SD,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,80,40,51
1135,SILVER WING RECREATION CENTER,3737 AREY DRIVE,SAN DIEGO,CA,92154,33,-117,HIGH,1,8,SD,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,80,40,51
1136,SKYLINE ELEMENTARY,606 Lomas Santa Fe Drive,Solana Beach,CA,92075,33,-117,HIGH,3,,,GEN BOND SOLANA BEACH-SFID 2016-1 PROP JJ 11/08/16,HIGH SAN DIEGUITO UNION,,78,39,49
1137,SKYLINE HILLS REC CENTER,8285 SKYLINE DRIVE,SAN DIEGO,CA,92114,33,-117,HIGH,4,4,SD,,,UNIFIED SAN DIEGO,79,40,53
1138,SMYTHE ELEMENTARY,1880 Smythe Avenue,San Ysidro,CA,92173,33,-117,HIGH,1,8,SD,GEN ELEM SAN YSIDRO,HIGH SWEETWATER UNION,,80,40,51
1139,SOLANA HIGHLANDS ELEMENTARY,3520 Long Run Drive,San Diego,CA,92130,33,-117,HIGH,3,1,SD,GEN BOND SOLANA BEACH-SFID 2016-1 PROP JJ 11/08/16,HIGH SAN DIEGUITO UNION,,77,39,52
1140,SOLANA PACIFIC ELEMENTARY,3901 Townsgate Drive,San Diego,CA,92130,33,-117,HIGH,3,1,SD,GEN BOND SOLANA BEACH-SFID 2016-1 PROP JJ 11/08/16,HIGH SAN DIEGUITO UNION,,77,39,52
1141,SOLANA RANCH ELEMENTARY,13605 Pacific Highlands Ranch Parkway,San Diego,CA,92130,33,-117,HIGH,3,1,SD,GEN ELEM SOLANA BEACH,HIGH SAN DIEGUITO UNION,,77,39,52
1142,SOLANA SANTA FE ELEMENTARY,6570 El Apajo,Rancho Santa Fe,CA,92067,33,-117,HIGH,5,,,GEN BOND SOLANA BEACH-SFID 2016-1 PROP JJ 11/08/16,HIGH SAN DIEGUITO UNION,,77,38,49
1143,SOLANA VISTA ELEMENTARY,780 Santa Victoria Avenue,Solana Beach,CA,92075,33,-117,HIGH,3,,,GEN BOND SOLANA BEACH-SFID 2016-1 PROP JJ 11/08/16,HIGH SAN DIEGUITO UNION,,78,39,49
1147,SOUTH CLAIREMONT PARK & REC,3605 CLAIREMONT DRIVE,SAN DIEGO,CA,92117,33,-117,HIGH,4,2,SD,,,UNIFIED SAN DIEGO,78,39,52
1148,SOUTH CREST REC CENTER,4149 NEWTON AVENUE,SAN DIEGO,CA,92113,33,-117,HIGH,1,9,SD,,,UNIFIED SAN DIEGO,80,40,51
1149,SOUTH OCEANSIDE ELEMENTARY,1806 SOUTH HORNE ST.,OCEANSIDE,CA,92054,33,-117,HIGH,5,3,OC,,,UNIFIED OCEANSIDE,76,36,49
1152,SOUTHWEST MIDDLE,2710 IRIS ST.,SAN DIEGO,CA,92154,33,-117,HIGH,1,8,SD,GEN ELEM SOUTH BAY UNION,HIGH SWEETWATER UNION,,80,40,51
1153,SOUTHWEST SENIOR HIGH,1685 HOLLISTER ST.,SAN DIEGO,CA,92154,33,-117,HIGH,1,8,SD,GEN ELEM SOUTH BAY UNION,HIGH SWEETWATER UNION,,80,40,51
1154,SPECIAL EDUCATION PRESCHOOL,"84 East J Street, Room 301",Chula Vista,CA,91910,33,-117,HIGH,1,2,CV,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,80,40,51
1155,SPECIAL EDUCATION TRANSITION CLASS,2065 EAST VALLEY PARKWAY,ESCONDIDO,CA,92027,33,-117,HIGH,3,3,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75,38,50
1156,SPENCER VALLEY ELEMENTARY,4414 Highway 78 and 79,Santa Ysabel,CA,92036,33,-117,HIGH,2,,,GEN ELEM SPENCER VALLEY,HIGH JULIAN UNION,,71,38,50
1157,SPORTS PARK OF IMPERIAL BEACH,425 IMPERIAL BEACH BLVD,IMPERIAL BEACH,CA,91932,33,-117,HIGH,1,,,GEN ELEM SOUTH BAY UNION,HIGH SWEETWATER UNION,,78,40,51
1160,SPRECKELS ELEMENTARY,6033 Stadium Street,San Diego,CA,92122,33,-117,HIGH,3,1,SD,,,UNIFIED SAN DIEGO,78,39,52
1161,SPRING VALLEY ACADEMY,3900 CONRAD DR.,SPRING VALLEY,CA,91977,33,-117,HIGH,2,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,71,38,53
1162,SPRING VALLEY COMMUNITY CENTER,8735 JAMACHA BLVD,SPRING VALLEY,CA,91977,33,-117,HIGH,2,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,71,40,53
1163,SPRING VALLEY LIBRARY,836 KEMPTON STREET,SPRING VALLEY,CA,91977,33,-117,HIGH,2,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,71,40,53
1164,SPRING VALLEY MIDDLE,3900 CONRAD DR.,SPRING VALLEY,CA,91977,33,-117,HIGH,2,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,71,38,53
1165,SPRING VALLEY REC CLUB,838 KEMPTON STREET,SPRING VALLEY,CA,91977,33,-117,HIGH,2,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,71,40,53
1175,STANDLEY MIDDLE,6298 Radcliffe Drive,San Diego,CA,92122,33,-117,HIGH,3,1,SD,,,UNIFIED SAN DIEGO,78,39,52
1176,STEELE CANYON ADULT CENTER,12440 Campo Road,Spring Valley,CA,91978,33,-117,HIGH,2,,,GEN ELEM CAJON VALLEY UNION,HIGH GROSSMONT UNION,,71,40,50
1177,STEELE CANYON HIGH,12440 CAMPO RD.,SPRING VALLEY,CA,91978,33,-117,HIGH,2,,,GEN ELEM CAJON VALLEY UNION,HIGH GROSSMONT UNION,,71,40,50
1182,STOCKTON REC CENTER,330 32ND STREET,SAN DIEGO,CA,92102,33,-117,HIGH,1,8,SD,,,UNIFIED SAN DIEGO,80,40,51
1183,STONE RANCH ELEMENTARY,16150 4S Ranch Parkway,San Diego,CA,92127,33,-117,HIGH,3,,,,,UNIFIED POWAY,77,38,49
1184,STUART MESA ELEMENTARY,100 Yamanaka Way,Oceanside,CA,92058,33,-117,HIGH,5,,,,,UNIFIED OCEANSIDE,76,36,49
1185,SULPIZIO FAMILY BRANCH,12988 BOWRON RD,POWAY,CA,92064,33,-117,HIGH,2,4,PW,,,"UNIF BOND POWAY-SFID 2002-1,PROP U, 2014 REF",77,38,52
1187,SUNDANCE ELEMENTARY,8944 Twin Trails Drive,San Diego,CA,92129,33,-117,HIGH,3,5,SD,,,"UNIF BOND POWAY-SFID 2002-1,PROP U, 2014 REF",77,39,52
1188,SUNNYSIDE ELEMENTARY,5430 San Miguel Road,Bonita,CA,91902,33,-117,HIGH,1,,,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,79,40,53
1189,SUNNYSLOPE ELEMENTARY,2500 ELM AVE.,SAN DIEGO,CA,92154,33,-117,HIGH,1,8,SD,GEN ELEM SOUTH BAY UNION,HIGH SWEETWATER UNION,,80,40,51
1190,SUNSET ELEMENTARY,3825 Sunset Lane,San Ysidro,CA,92173,33,-117,HIGH,1,8,SD,GEN ELEM SAN YSIDRO,HIGH SWEETWATER UNION,,80,40,51
1191,SUNSET HIGH (CONTINUATION),684 Requeza Street,Encinitas,CA,92024,33,-117,HIGH,3,2,EN,GEN ELEM ENCINITAS UNION,HIGH SAN DIEGUITO UNION,,76,36,49
1192,SUNSET HILLS ELEMENTARY,9291 Oviedo Street,San Diego,CA,92129,33,-117,HIGH,3,5,SD,,,"UNIF BOND POWAY-SFID 2002-1,PROP U, 2014 REF",77,39,52
1193,SUNSET VIEW ELEMENTARY,4365 Hill Street,San Diego,CA,92107,33,-117,HIGH,1,2,SD,,,UNIFIED SAN DIEGO,78,39,52
1194,SWEETWATER COMMUNITY DAY,505 1/2 Elm Avenue,Imperial Beach,CA,91932,33,-117,HIGH,1,,,GEN ELEM SOUTH BAY UNION,HIGH SWEETWATER UNION,,78,40,51
1195,SWEETWATER HIGH,2900 HIGHLAND AVE.,NATIONAL CITY,CA,91950,33,-117,HIGH,1,,,GEN ELEM NATIONAL,HIGH SWEETWATER UNION,,80,40,51
1196,SWEETWATER SECONDARY,3252 Bonita Road,Chula Vista,CA,91910,33,-117,HIGH,1,,,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,79,40,53
1197,SWEETWATER SPRINGS ELEMENTARY,10129 AUSTIN DR.,SPRING VALLEY,CA,91977,33,-117,HIGH,2,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,71,38,53
1198,SYCAMORE CANYON ELEMENTARY,10201 Settle Road,Santee,CA,92071,33,-117,HIGH,2,4,ST,GEN ELEM SANTEE,HIGH GROSSMONT UNION,,71,38,50
1199,SYCAMORE RIDGE,5333 Old Carmel Valley Road,San Diego,CA,92130,33,-117,HIGH,3,1,SD,GEN ELEM DEL MAR UNION,HIGH SAN DIEGUITO UNION,,77,39,52
1200,SYHC-WIC CHULA VISTA,"1655 BROADWAY, STE. 18",CHULA VISTA,CA,91911,33,-117,HIGH,1,4,CV,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,80,40,51
1201,T.H.E LEADERSHIP ACADEMY,1550 TEMPLE HEIGHTS DR.,OCEANSIDE,CA,92056,33,-117,HIGH,5,4,OC,,,UNIFIED VISTA,76,36,49
1202,TAFT MIDDLE,9191 GRAMERCY DR.,SAN DIEGO,CA,92123,33,-117,HIGH,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
1203,TAYLION SAN DIEGO ACADEMY,100 North Rancho Sante Fe Road #110,San Marcos,CA,92069,33,-117,HIGH,5,1,SM,,,"UNIF BOND SAN MARCOS SFID #1-6/04/96, 2004-1 REF",75,38,50
1206,TEMPLE HEIGHTS ELEMENTARY,1550 TEMPLE HEIGHTS DR.,OCEANSIDE,CA,92056,33,-117,HIGH,5,4,OC,,,UNIFIED VISTA,76,36,49
1207,TEOFILO MENDOZA,2050 CORONADO AVE.,SAN DIEGO,CA,92154,33,-117,HIGH,1,8,SD,GEN ELEM SOUTH BAY UNION,HIGH SWEETWATER UNION,,80,40,51
1208,THE CLUB - LA MESA TEEN CENTER,7775 JUNIOR HIGH DRIVE,"LA MESA, CA",CA,91941,33,-117,HIGH,2,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,79,38,53
1209,THE HEIGHTS CHARTER,"2710 Alpine Boulevard, Suite E",Alpine,CA,91901,33,-117,HIGH,2,,,GEN ELEM ALPINE UNION,HIGH GROSSMONT UNION,,71,38,50
1213,THE LEARNING CHOICE ACADEMY - EAST COUNTY,4215 Spring Street Suite 104,La Mesa,CA,91941,33,-117,HIGH,2,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,79,38,53
1214,THE O'FARRELL CHARTER,6130 SKYLINE DR.,SAN DIEGO,CA,92114,33,-117,HIGH,4,4,SD,,,UNIFIED SAN DIEGO,79,40,51
1215,THRIVE PUBLIC,4260 54th Street,San Diego,CA,92115,33,-117,HIGH,4,9,SD,,,UNIFIED SAN DIEGO,79,40,51
1221,TIERRA BONITA ELEMENTARY,14678 Tierra Bonita Road,Poway,CA,92064,33,-117,HIGH,2,3,PW,,,"UNIF BOND POWAY-SFID 2002-1,PROP U, 2014 REF",77,38,52
1222,TIERRA DEL SOL MIDDLE,9611 PETITE LN.,LAKESIDE,CA,92040,33,-117,HIGH,2,,,GEN ELEM LAKESIDE UNION,HIGH GROSSMONT UNION,,71,38,50
1224,TIERRASANTA ELEMENTARY,5450 Lacuenta Drive,San Diego,CA,92124,33,-117,HIGH,3,7,SD,,,UNIFIED SAN DIEGO,77,39,52
1225,TIERRASANTA PARK & REC,11220 CLAIREMONT MESA BLVD,SAN DIEGO,CA,92124,33,-117,HIGH,3,7,SD,,,UNIFIED SAN DIEGO,77,39,52
1226,TIFFANY (BURTON C.) ELEMENTARY,1691 Elmhurst Street,Chula Vista,CA,91913,33,-117,HIGH,1,1,CV,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,79,40,53
1227,TOLER ELEMENTARY,3350 Baker Street,San Diego,CA,92117,33,-117,HIGH,4,2,SD,,,UNIFIED SAN DIEGO,78,39,52
1229,TORREY HILLS,10830 Calle Mar de Mariposa,San Diego,CA,92130,33,-117,HIGH,3,1,SD,GEN ELEM DEL MAR UNION,HIGH SAN DIEGUITO UNION,,77,39,52
1230,TORREY LEARNING CENTER,228 CHAMBERS STREET,EL CAJON,CA,92020,33,-117,HIGH,2,2,EC,GEN ELEM CAJON VALLEY UNION,HIGH GROSSMONT UNION,,71,38,53
1231,TORREY PINES ELEMENTARY,8350 Cliffridge Avenue,La Jolla,CA,92037,33,-117,HIGH,4,1,SD,,,UNIFIED SAN DIEGO,78,39,52
1232,TORREY PINES HIGH,3710 Del Mar Heights Road,San Diego,CA,92130,33,-117,HIGH,3,1,SD,GEN BOND SOLANA BEACH-SFID 2016-1 PROP JJ 11/08/16,HIGH SAN DIEGUITO UNION,,77,39,52
1233,TRACE,"2555 Camino Del Rio South, Suite 150",San Diego,CA,92108,33,-117,HIGH,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
1234,TRUST BLENDED LEARNING,9009 Park Plaza Dr,La Mesa,CA,91942,33,-117,HIGH,2,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,79,38,53
1235,TURTLEBACK ELEMENTARY,15855 Turtleback Road,San Diego,CA,92127,33,-117,HIGH,3,5,SD,,,"UNIF BOND POWAY-SFID 2002-1,PROP U, 2014 REF",77,39,52
1236,TWAIN HIGH,6402 LINDA VISTA RD.,SAN DIEGO,CA,92111,33,-117,HIGH,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
1237,TWIN OAKS ELEMENTARY,1 CASSOU RD.,SAN MARCOS,CA,92069,33,-117,HIGH,5,4,SM,,,"UNIF BOND SAN MARCOS SFID #1-6/04/96, 2004-1 REF",75,38,50
1238,TWIN OAKS HIGH,158 CASSOU RD.,SAN MARCOS,CA,92069,33,-117,HIGH,5,4,SM,,,"UNIF BOND SAN MARCOS SFID #1-6/04/96, 2004-1 REF",75,38,50
1239,TWIN PEAKS MIDDLE,14640 Tierra Bonita Road,Poway,CA,92064,33,-117,HIGH,2,3,PW,,,"UNIF BOND POWAY-SFID 2002-1,PROP U, 2014 REF",77,38,52
1240,UMI LEARNING CENTER,6157 UNIVERSITY AVE.,SAN DIEGO,CA,92115,33,-117,HIGH,4,4,SD,,,UNIFIED SAN DIEGO,79,39,53
1241,UNIVERSITY CITY HIGH,6949 Genesee Avenue,San Diego,CA,92122,33,-117,HIGH,3,1,SD,,,UNIFIED SAN DIEGO,78,39,52
1243,UNIVERSITY OF SAN DIEGO STUDENT SUPPORT SERVICES BRIDGE,"UNIVERSITY OF SAN DIEGO STUDENT SUPPORT SERVICES BRIDGE 5998 ALCALA PARK, BARCELONA 301",SAN DIEGO,CA,92110,33,-117,HIGH,4,2,SD,,,UNIFIED SAN DIEGO,78,39,52
1244,UNIVERSITY OF SAN DIEGO TRIO UPWARD BOUND,"UNIVERSITY OF SAN DIEGO TRIO UPWARD BOUND 5998 ALCALA PARK, BARCELONA 301",SAN DIEGO,CA,92110,33,-117,HIGH,4,2,SD,,,UNIFIED SAN DIEGO,78,39,52
1245,UNIVERSITY PREP,4684 Ontario Mills Parkway Suite 100,Ontario,CA,,34,-118,HIGH,,,,,,,,,
1247,UPWARD BOUND #1,UCSD UPWARD BOUND #1 9500 GILMAN DRIVE #0341,LA JOLLA,CA,92093,33,-117,HIGH,4,1,SD,,,UNIFIED SAN DIEGO,78,39,49
1248,UPWARD BOUND #2,UCSD UPWARD BOUND #2 9500 GILMAN DRIVE #0341,LA JOLLA,CA,92093,33,-117,HIGH,4,1,SD,,,UNIFIED SAN DIEGO,78,39,49
1249,UPWARD BOUND MATH SCIENCE #1,UCSD UPWARD BOUND MATH SCIENCE #1 9500 GILMAN DRIVE #0341,LA JOLLA,CA,92093,33,-117,HIGH,4,1,SD,,,UNIFIED SAN DIEGO,78,39,49
1250,UPWARD BOUND MATH SCIENCE #2,UCSD UPWARD BOUND MATH SCIENCE #2 9500 GILMAN DRIVE #0341,LA JOLLA,CA,92093,33,-117,HIGH,4,1,SD,,,UNIFIED SAN DIEGO,78,39,49
1251,URBAN DISCOVERY ACADEMY CHARTER,840 14th Street,San Diego,CA,92101,33,-117,HIGH,4,3,SD,,,UNIFIED SAN DIEGO,78,39,52
1252,URBAN LIFE MINISTRIES,5202 ORANGE AVE.,SAN DIEGO,CA,92115,33,-117,HIGH,4,9,SD,,,UNIFIED SAN DIEGO,79,40,51
1254,VALENCIA PARK ELEMENTARY,5880 Skyline Drive,San Diego,CA,92114,33,-117,HIGH,4,4,SD,,,UNIFIED SAN DIEGO,79,40,51
1255,VALENCIA PARK/MALCOLM X BRANCH LIBRARY,5148 MARKET STREET,SAN DIEGO,CA,92114,33,-117,HIGH,4,4,SD,,,UNIFIED SAN DIEGO,79,39,51
1256,VALHALLA HIGH,1725 HILLSDALE RD.,EL CAJON,CA,92019,33,-117,HIGH,2,,,GEN ELEM CAJON VALLEY UNION,HIGH GROSSMONT UNION,,71,38,50
1258,VALIANT ACADEMY OF SOUTHERN CALIFORNIA,4612 Dehesa Road,El Cajon,CA,92019,33,-117,HIGH,2,,,GEN ELEM DEHESA,HIGH GROSSMONT UNION,,71,38,50
1259,VALLE LINDO ELEMENTARY,1515 Oleander Avenue,Chula Vista,CA,91911,33,-117,HIGH,1,3,CV,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,80,40,53
1260,VALLECITOS ELEMENTARY,5211 5TH ST,FALLBROOK,CA,92028,33,-117,HIGH,5,,,GEN ELEM VALLECITOS,HIGH FALLBROOK UNION,,75,38,50
1261,VALLEY CENTER BRANCH LIBRARY,29200 COLE GRADE RD.,VALLEY CENTER,CA,92082,33,-117,HIGH,5,,,,,UNIFIED VALLEY CENTER-PAUMA,75,38,50
1262,VALLEY CENTER ELEMENTARY,28751 Cole Grade Road,Valley Center,CA,92082,33,-117,HIGH,5,,,,,UNIFIED VALLEY CENTER-PAUMA,75,38,50
1264,VALLEY CENTER HIGH,31322 Cole Grade Road,Valley Center,CA,92082,33,-117,HIGH,5,,,,,UNIFIED VALLEY CENTER-PAUMA,75,38,50
1265,VALLEY CENTER MIDDLE,28102 North Lake Wohlford Road,Valley Center,CA,92082,33,-117,HIGH,5,,,,,UNIFIED VALLEY CENTER-PAUMA,75,38,50
1266,VALLEY CENTER PREP,28751-U Cole Grade Road,Valley Center,CA,92082,33,-117,HIGH,5,,,,,UNIFIED VALLEY CENTER-PAUMA,75,38,50
1267,VALLEY CENTER PRIMARY,14249 Fruitvale Road,Valley Center,CA,92082,33,-117,HIGH,5,,,,,UNIFIED VALLEY CENTER-PAUMA,75,38,50
1268,VALLEY CENTER-PAUMA ADULT,31322 Cole Grade Road,Valley Center,CA,92082,33,-117,HIGH,5,,,,,UNIFIED VALLEY CENTER-PAUMA,75,38,50
1269,VALLEY ELEMENTARY,13000 Bowron Road,Poway,CA,92064,33,-117,HIGH,2,4,PW,,,"UNIF BOND POWAY-SFID 2002-1,PROP U, 2014 REF",77,38,52
1270,VALLEY HIGH (CONTINUATION),410 NORTH HIDDEN TRAILS RD.,ESCONDIDO,CA,92027,33,-117,HIGH,3,2,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75,38,50
1271,VALLEY MIDDLE,1645 Magnolia Avenue,Carlsbad,CA,92008,33,-117,HIGH,5,1,CB,,,UNIFIED CARLSBAD,76,36,49
1272,VALLEY VISTA ELEMENTARY,3724 Valley Vista Way,Bonita,CA,91902,33,-117,HIGH,1,,,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,79,40,53
1273,VCC PROJECT REACH LIBBY LAKE,4700 NORTH RIVER RD.,OCEANSIDE,CA,92057,33,-117,HIGH,5,2,OC,,,UNIFIED OCEANSIDE,76,36,49
1274,VETERANS ELEMENTARY,1550 Magdalena Avenue,Chula Vista,CA,91913,33,-117,HIGH,1,3,CV,GEN ELEM CHULA VISTA,HIGH SWEETWATER UNION,,79,40,53
1278,VICTORY OUTREACH,4235 NATIONAL AVENUE,SAN DIEGO,CA,92113,33,-117,HIGH,1,9,SD,,,UNIFIED SAN DIEGO,80,40,51
1280,VILLAGE AT SERRA MESA,8420 1/2 KRENZ STREET,SAN DIEGO,CA,92123,33,-117,HIGH,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
1281,VILLAGE VIEW APARTMENTS,3820 43RD STREET,SAN DIEGO,CA,92105,33,-117,HIGH,4,9,SD,,,UNIFIED SAN DIEGO,80,40,51
1282,VIP VILLAGE PRESCHOOL,1001 Fern Avenue,Imperial Beach,CA,91932,33,-117,HIGH,1,,,GEN ELEM SOUTH BAY UNION,HIGH SWEETWATER UNION,,78,40,51
1283,VISTA ACADEMY OF VISUAL AND PERFORMING ARTS,600 NORTH SANTA FE AVE.,VISTA,CA,92083,33,-117,HIGH,5,1,VS,,,UNIFIED VISTA,76,36,49
1284,VISTA ADULT TRANSITION CENTER,325 EAST BOBIER DR.,VISTA,CA,92084,33,-117,HIGH,5,1,VS,,,UNIFIED VISTA,76,36,49
1285,VISTA BRANCH LIBRARY,700 EUCALYPTUS AVENUE,VISTA,CA,92084,33,-117,HIGH,5,2,VS,,,UNIFIED VISTA,76,36,49
1287,VISTA GRANDE ELEMENTARY,5606 Antigua Boulevard,San Diego,CA,92124,33,-117,HIGH,3,7,SD,,,UNIFIED SAN DIEGO,77,39,52
1288,VISTA GRANDE ELEMENTARY,1908 Vista Grande Road,El Cajon,CA,92019,33,-117,HIGH,2,,,GEN ELEM CAJON VALLEY UNION,HIGH GROSSMONT UNION,,71,38,50
1290,VISTA HIGH,1 Panther Drive,Vista,CA,92084,33,-117,HIGH,5,2,VS,,,UNIFIED VISTA,76,36,49
1291,VISTA INNOVATION AND DESIGN ACADEMY,740 OLIVE AVE.,VISTA,CA,92083,33,-117,HIGH,5,3,VS,,,UNIFIED VISTA,76,36,49
1292,VISTA LA MESA ACADEMY,3900 VIOLET ST.,LA MESA,CA,91941,33,-117,HIGH,2,,,GEN ELEM LEMON GROVE,HIGH GROSSMONT UNION,,79,38,53
1293,VISTA LA MESA CHRISTIAN CHURCH,4210 MASSACHUSETTS AVENUE,LA MESA,CA,91941,33,-117,HIGH,2,,,GEN ELEM LEMON GROVE,HIGH GROSSMONT UNION,,79,38,53
1294,"VISTA MAGNET MIDDLE SCHOOL OF TECHNOLOGY, SCIENCE, AND MATH",151 CIVIC CENTER DR.,VISTA,CA,92084,33,-117,HIGH,5,2,VS,,,UNIFIED VISTA,76,36,49
