siteid,ClaimDate,ProgramGroupYear,SiteName,Name,sponsor_id,MealGroupCode,MealTypeCode,DaysServedQty,MlsServedFree
4689,2017-08-01,2017,SPRING VALLEY REC CLUB,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,6,232
4693,2017-06-01,2017,SYHC-WIC CHULA VISTA,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_VENDED,10,78
4693,2017-07-01,2017,SYHC-WIC CHULA VISTA,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_VENDED,3,45
4701,2017-06-01,2017,VICTORY OUTREACH,HEAVEN'S WINDOWS,204,SFSP_SNACK_AM,SFSP_SNACK_AM_SELFPREP,10,202
4701,2017-06-01,2017,VICTORY OUTREACH,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,18,108
4701,2017-07-01,2017,VICTORY OUTREACH,HEAVEN'S WINDOWS,204,SFSP_SNACK_AM,SFSP_SNACK_AM_SELFPREP,5,460
4701,2017-07-01,2017,VICTORY OUTREACH,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,4,268
4701,2017-08-01,2017,VICTORY OUTREACH,HEAVEN'S WINDOWS,204,SFSP_SNACK_AM,SFSP_SNACK_AM_SELFPREP,4,447
4701,2017-08-01,2017,VICTORY OUTREACH,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,4,253
4705,2017-06-01,2017,VILLAGE VIEW APARTMENTS,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,18,104
4705,2017-07-01,2017,VILLAGE VIEW APARTMENTS,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,6,73
4733,2017-07-01,2017,LA JOLLA BAND OF LUISENO INDIANS,LA JOLLA BAND OF LUISENO,236,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,18,437
4733,2017-07-01,2017,LA JOLLA BAND OF LUISENO INDIANS,LA JOLLA BAND OF LUISENO,236,SFSP_SNACK_AM,SFSP_SNACK_AM_SELFPREP,18,607
4769,2017-06-01,2017,CHINA LAKE YOUTH CENTER,"NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS",268,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,18,1365
4769,2017-06-01,2017,CHINA LAKE YOUTH CENTER,"NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS",268,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,18,1871
4769,2017-07-01,2017,CHINA LAKE YOUTH CENTER,"NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS",268,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,18,621
4769,2017-07-01,2017,CHINA LAKE YOUTH CENTER,"NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS",268,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,18,862
4769,2017-08-01,2017,CHINA LAKE YOUTH CENTER,"NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS",268,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,9,560
4769,2017-08-01,2017,CHINA LAKE YOUTH CENTER,"NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS",268,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,9,989
4773,2017-06-01,2017,EL CENTRO NAF,"NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS",268,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,12,226
4773,2017-06-01,2017,EL CENTRO NAF,"NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS",268,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,12,339
4773,2017-07-01,2017,EL CENTRO NAF,"NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS",268,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,20,181
4773,2017-07-01,2017,EL CENTRO NAF,"NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS",268,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,20,287
4773,2017-08-01,2017,EL CENTRO NAF,"NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS",268,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,14,213
4773,2017-08-01,2017,EL CENTRO NAF,"NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS",268,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,14,264
4777,2017-06-01,2017,"NBVC YOUTH CENTER, POINT MUGU","NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS",268,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,6,100
4777,2017-07-01,2017,"NBVC YOUTH CENTER, POINT MUGU","NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS",268,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,20,225
4777,2017-07-01,2017,"NBVC YOUTH CENTER, POINT MUGU","NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS",268,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,20,259
4777,2017-08-01,2017,"NBVC YOUTH CENTER, POINT MUGU","NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS",268,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,14,248
4777,2017-08-01,2017,"NBVC YOUTH CENTER, POINT MUGU","NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS",268,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,14,320
4781,2017-06-01,2017,"NBVC YOUTH CENTER, PORT HUENEME","NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS",268,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,5,304
4781,2017-07-01,2017,"NBVC YOUTH CENTER, PORT HUENEME","NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS",268,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,20,1071
4781,2017-08-01,2017,"NBVC YOUTH CENTER, PORT HUENEME","NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS",268,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,19,972
4829,2017-06-01,2017,PINE SUMMIT CAMP AND CONFERENCE CENTER,SALVATION ARMY-SAN DIEGO A CALIFORNIA CORPORATION,312,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,17,1749
4829,2017-06-01,2017,PINE SUMMIT CAMP AND CONFERENCE CENTER,SALVATION ARMY-SAN DIEGO A CALIFORNIA CORPORATION,312,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,17,1450
4829,2017-06-01,2017,PINE SUMMIT CAMP AND CONFERENCE CENTER,SALVATION ARMY-SAN DIEGO A CALIFORNIA CORPORATION,312,SFSP_SUPPER,SFSP_SUPPER_SELFPREP,17,1821
4829,2017-07-01,2017,PINE SUMMIT CAMP AND CONFERENCE CENTER,SALVATION ARMY-SAN DIEGO A CALIFORNIA CORPORATION,312,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,14,1091
4829,2017-07-01,2017,PINE SUMMIT CAMP AND CONFERENCE CENTER,SALVATION ARMY-SAN DIEGO A CALIFORNIA CORPORATION,312,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,14,783
4829,2017-07-01,2017,PINE SUMMIT CAMP AND CONFERENCE CENTER,SALVATION ARMY-SAN DIEGO A CALIFORNIA CORPORATION,312,SFSP_SUPPER,SFSP_SUPPER_SELFPREP,14,1019
4833,2017-06-01,2017,SALVATION ARMY KROC CENTER,SALVATION ARMY-SAN DIEGO A CALIFORNIA CORPORATION,312,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,10,3144
4833,2017-07-01,2017,SALVATION ARMY KROC CENTER,SALVATION ARMY-SAN DIEGO A CALIFORNIA CORPORATION,312,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,20,7399
4833,2017-08-01,2017,SALVATION ARMY KROC CENTER,SALVATION ARMY-SAN DIEGO A CALIFORNIA CORPORATION,312,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,9,3239
4845,2017-06-01,2017,SDSU UPWARD BOUND,SAN DIEGO STATE UNIVERSITY RESEARCH FOUNDATION,336,SFSP_LUNCH,SFSP_LUNCH_VENDED,10,410
4845,2017-07-01,2017,SDSU UPWARD BOUND,SAN DIEGO STATE UNIVERSITY RESEARCH FOUNDATION,336,SFSP_BREAKFAST,SFSP_BREAKFAST_VENDED,13,530
4845,2017-07-01,2017,SDSU UPWARD BOUND,SAN DIEGO STATE UNIVERSITY RESEARCH FOUNDATION,336,SFSP_LUNCH,SFSP_LUNCH_VENDED,12,489
4845,2017-07-01,2017,SDSU UPWARD BOUND,SAN DIEGO STATE UNIVERSITY RESEARCH FOUNDATION,336,SFSP_SUPPER,SFSP_SUPPER_VENDED,11,325
4849,2017-06-01,2017,SDSU UPWARD BOUND STAR,SAN DIEGO STATE UNIVERSITY RESEARCH FOUNDATION,336,SFSP_LUNCH,SFSP_LUNCH_VENDED,10,350
4849,2017-07-01,2017,SDSU UPWARD BOUND STAR,SAN DIEGO STATE UNIVERSITY RESEARCH FOUNDATION,336,SFSP_BREAKFAST,SFSP_BREAKFAST_VENDED,13,454
4849,2017-07-01,2017,SDSU UPWARD BOUND STAR,SAN DIEGO STATE UNIVERSITY RESEARCH FOUNDATION,336,SFSP_LUNCH,SFSP_LUNCH_VENDED,12,419
4849,2017-07-01,2017,SDSU UPWARD BOUND STAR,SAN DIEGO STATE UNIVERSITY RESEARCH FOUNDATION,336,SFSP_SUPPER,SFSP_SUPPER_VENDED,11,280
5109,2017-06-01,2017,UPWARD BOUND #1,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",436,SFSP_BREAKFAST,SFSP_BREAKFAST_VENDED,5,236
5109,2017-06-01,2017,UPWARD BOUND #1,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",436,SFSP_LUNCH,SFSP_LUNCH_VENDED,5,238
5109,2017-06-01,2017,UPWARD BOUND #1,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",436,SFSP_SUPPER,SFSP_SUPPER_VENDED,5,235
5109,2017-07-01,2017,UPWARD BOUND #1,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",436,SFSP_BREAKFAST,SFSP_BREAKFAST_VENDED,1,44
5113,2017-06-01,2017,UPWARD BOUND #2,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",436,SFSP_BREAKFAST,SFSP_BREAKFAST_VENDED,5,84
5113,2017-06-01,2017,UPWARD BOUND #2,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",436,SFSP_LUNCH,SFSP_LUNCH_VENDED,5,84
5113,2017-06-01,2017,UPWARD BOUND #2,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",436,SFSP_SUPPER,SFSP_SUPPER_VENDED,5,85
5113,2017-07-01,2017,UPWARD BOUND #2,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",436,SFSP_BREAKFAST,SFSP_BREAKFAST_VENDED,1,17
5117,2017-06-01,2017,UPWARD BOUND MATH SCIENCE #1,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",436,SFSP_BREAKFAST,SFSP_BREAKFAST_VENDED,5,115
5117,2017-06-01,2017,UPWARD BOUND MATH SCIENCE #1,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",436,SFSP_LUNCH,SFSP_LUNCH_VENDED,5,117
5117,2017-06-01,2017,UPWARD BOUND MATH SCIENCE #1,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",436,SFSP_SUPPER,SFSP_SUPPER_VENDED,5,120
5117,2017-07-01,2017,UPWARD BOUND MATH SCIENCE #1,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",436,SFSP_BREAKFAST,SFSP_BREAKFAST_VENDED,1,21
5121,2017-06-01,2017,UPWARD BOUND MATH SCIENCE #2,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",436,SFSP_BREAKFAST,SFSP_BREAKFAST_VENDED,5,75
5121,2017-06-01,2017,UPWARD BOUND MATH SCIENCE #2,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",436,SFSP_LUNCH,SFSP_LUNCH_VENDED,5,75
5121,2017-06-01,2017,UPWARD BOUND MATH SCIENCE #2,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",436,SFSP_SUPPER,SFSP_SUPPER_VENDED,5,75
5121,2017-07-01,2017,UPWARD BOUND MATH SCIENCE #2,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",436,SFSP_BREAKFAST,SFSP_BREAKFAST_VENDED,1,14
5125,2017-08-01,2017,UNIVERSITY OF SAN DIEGO STUDENT SUPPORT SERVICES BRIDGE,UNIVERSITY OF SAN DIEGO TRIO UPWARD BOUND,440,SFSP_BREAKFAST,SFSP_BREAKFAST_VENDED,6,185
5125,2017-08-01,2017,UNIVERSITY OF SAN DIEGO STUDENT SUPPORT SERVICES BRIDGE,UNIVERSITY OF SAN DIEGO TRIO UPWARD BOUND,440,SFSP_LUNCH,SFSP_LUNCH_VENDED,3,131
5125,2017-08-01,2017,UNIVERSITY OF SAN DIEGO STUDENT SUPPORT SERVICES BRIDGE,UNIVERSITY OF SAN DIEGO TRIO UPWARD BOUND,440,SFSP_SUPPER,SFSP_SUPPER_VENDED,5,198
5129,2017-07-01,2017,UNIVERSITY OF SAN DIEGO TRIO UPWARD BOUND,UNIVERSITY OF SAN DIEGO TRIO UPWARD BOUND,440,SFSP_BREAKFAST,SFSP_BREAKFAST_VENDED,22,871
5129,2017-07-01,2017,UNIVERSITY OF SAN DIEGO TRIO UPWARD BOUND,UNIVERSITY OF SAN DIEGO TRIO UPWARD BOUND,440,SFSP_LUNCH,SFSP_LUNCH_VENDED,22,870
5129,2017-07-01,2017,UNIVERSITY OF SAN DIEGO TRIO UPWARD BOUND,UNIVERSITY OF SAN DIEGO TRIO UPWARD BOUND,440,SFSP_SUPPER,SFSP_SUPPER_VENDED,16,637
5145,2017-06-01,2017,BRENGLE TERRACE RECREATION CENTER,"VISTA, CITY OF",456,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,15,1348
5145,2017-06-01,2017,BRENGLE TERRACE RECREATION CENTER,"VISTA, CITY OF",456,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,15,1504
5145,2017-07-01,2017,BRENGLE TERRACE RECREATION CENTER,"VISTA, CITY OF",456,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,20,1410
5145,2017-07-01,2017,BRENGLE TERRACE RECREATION CENTER,"VISTA, CITY OF",456,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,20,1623
5145,2017-08-01,2017,BRENGLE TERRACE RECREATION CENTER,"VISTA, CITY OF",456,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,9,745
5145,2017-08-01,2017,BRENGLE TERRACE RECREATION CENTER,"VISTA, CITY OF",456,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,9,755
4261,2015-10-01,2016,BAKER BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,22,1799
4261,2015-11-01,2016,BAKER BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,18,1399
4261,2015-12-01,2016,BAKER BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,18,1723
4261,2016-06-01,2016,BAKER BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,16,805
4261,2016-06-01,2016,BAKER BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,16,994
4261,2016-07-01,2016,BAKER BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,20,1145
4261,2016-07-01,2016,BAKER BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,20,1155
4261,2016-08-01,2016,BAKER BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,20,710
4261,2016-08-01,2016,BAKER BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,20,830
4265,2015-11-01,2016,BRONNER BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,18,1885
4265,2015-12-01,2016,BRONNER BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,18,1631
4265,2016-06-01,2016,BRONNER BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,16,338
4265,2016-06-01,2016,BRONNER BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,16,312
4265,2016-07-01,2016,BRONNER BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,20,398
4265,2016-07-01,2016,BRONNER BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,20,430
4265,2016-08-01,2016,BRONNER BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,20,351
4265,2016-08-01,2016,BRONNER BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,20,360
4269,2015-10-01,2016,CLAIREMONT BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,22,1703
4269,2015-11-01,2016,CLAIREMONT BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,18,1238
4269,2015-12-01,2016,CLAIREMONT BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,18,1303
4269,2016-06-01,2016,CLAIREMONT BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,16,761
4269,2016-06-01,2016,CLAIREMONT BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,16,787
4269,2016-07-01,2016,CLAIREMONT BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,20,2069
4269,2016-07-01,2016,CLAIREMONT BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,20,1925
4269,2016-08-01,2016,CLAIREMONT BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,20,1410
4269,2016-08-01,2016,CLAIREMONT BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,20,1542
4273,2015-10-01,2016,CONRAD PREBYS ESCONDIDO,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,22,4462
4273,2015-11-01,2016,CONRAD PREBYS ESCONDIDO,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,18,3529
4273,2015-12-01,2016,CONRAD PREBYS ESCONDIDO,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,18,3029
4273,2016-06-01,2016,CONRAD PREBYS ESCONDIDO,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,16,1505
4273,2016-06-01,2016,CONRAD PREBYS ESCONDIDO,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,16,926
4273,2016-07-01,2016,CONRAD PREBYS ESCONDIDO,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,20,1349
4273,2016-07-01,2016,CONRAD PREBYS ESCONDIDO,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,20,990
4273,2016-08-01,2016,CONRAD PREBYS ESCONDIDO,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,20,1230
4273,2016-08-01,2016,CONRAD PREBYS ESCONDIDO,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,20,896
4277,2015-10-01,2016,DEL DIOS X-TRACK,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,22,1611
4277,2015-11-01,2016,DEL DIOS X-TRACK,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,18,1124
4277,2015-12-01,2016,DEL DIOS X-TRACK,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,18,943
4281,2015-10-01,2016,ENCANTO BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,22,3923
4281,2015-11-01,2016,ENCANTO BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,18,2702
4281,2015-12-01,2016,ENCANTO BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,18,1956
4281,2016-06-01,2016,ENCANTO BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,16,560
4281,2016-06-01,2016,ENCANTO BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,16,595
4281,2016-07-01,2016,ENCANTO BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,20,1617
4281,2016-07-01,2016,ENCANTO BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,20,2156
4281,2016-08-01,2016,ENCANTO BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,20,1294
4281,2016-08-01,2016,ENCANTO BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,20,1730
4285,2015-10-01,2016,HIDDEN VALLEY MIDDLE,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,22,1891
4285,2015-11-01,2016,HIDDEN VALLEY MIDDLE,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,18,1415
4285,2015-12-01,2016,HIDDEN VALLEY MIDDLE,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,18,1105
4289,2015-10-01,2016,MISSION MIDDLE SCHOOL X-TRACK,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,22,2132
4289,2015-11-01,2016,MISSION MIDDLE SCHOOL X-TRACK,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,18,1621
4289,2015-12-01,2016,MISSION MIDDLE SCHOOL X-TRACK,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,18,1443
4293,2016-08-01,2016,PALOMAR YMCA,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,20,265
4297,2015-10-01,2016,PAYNE FAMILY BRANCH (FORMERLY NATIONAL CITY BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,22,3486
4297,2015-11-01,2016,PAYNE FAMILY BRANCH (FORMERLY NATIONAL CITY BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,18,2612
4297,2015-12-01,2016,PAYNE FAMILY BRANCH (FORMERLY NATIONAL CITY BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,18,2441
4297,2016-06-01,2016,PAYNE FAMILY BRANCH (FORMERLY NATIONAL CITY BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,16,1171
4297,2016-06-01,2016,PAYNE FAMILY BRANCH (FORMERLY NATIONAL CITY BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,16,1706
4297,2016-07-01,2016,PAYNE FAMILY BRANCH (FORMERLY NATIONAL CITY BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,20,1367
4297,2016-07-01,2016,PAYNE FAMILY BRANCH (FORMERLY NATIONAL CITY BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,20,2230
4301,2015-10-01,2016,RAMONA BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,22,2921
4301,2015-11-01,2016,RAMONA BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,18,1864
4301,2015-12-01,2016,RAMONA BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,18,1757
4301,2016-06-01,2016,RAMONA BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,16,974
4301,2016-07-01,2016,RAMONA BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,20,1280
